term,cur,prev,diff,ma7,z_like,total
기아,12,0,12,2.0,4.142,32
게이밍모니터,3,0,3,0.429,1.554,11
벤큐,3,0,3,0.571,1.383,8
알파벳,2,0,2,0.286,1.117,6
샤오펑,2,0,2,0.286,1.117,2
kaist,4,0,4,0.571,1.953,23
sharp,3,0,3,0.857,1.113,26
amd,2,0,2,0.429,0.95,11
etri,5,0,5,0.714,2.323,14
저전력,3,0,3,0.429,1.554,3
boe,2,0,2,0.286,1.117,27
올레드,2,1,1,0.429,0.95,25
퀄컴,7,0,7,1.857,2.177,34
nvidia,3,0,3,0.429,1.554,4
슬라이더블,2,0,2,0.286,1.117,2
알파벳,3,0,3,0.857,1.113,10
z폴드,2,0,2,0.429,0.95,4
갤럭시워치,2,0,2,0.429,0.95,4
