term,cur,prev,diff,ma7,z_like,total
tv,32,13,19,11.0,4.865,298
삼성전자,38,37,1,21.143,3.011,397
화웨이,4,1,3,1.143,1.381,22
모바일,4,0,4,2.0,0.828,55
인텔,2,0,2,0.571,0.814,41
모니터,11,34,-23,8.0,0.784,139
알파벳,1,0,1,0.143,0.622,3
현대모비스,1,0,1,0.143,0.622,61
xr,4,7,-3,2.429,0.614,100
카카오,2,0,2,0.857,0.593,19
노트북,3,1,2,2.0,0.414,92
hp,1,0,1,0.429,0.345,48
스마트워치,1,1,0,0.429,0.345,9
엔비디아,2,0,2,1.286,0.335,60
공급망,1,1,0,0.571,0.244,21
해상도,1,3,-2,0.571,0.244,7
구글,2,2,0,1.571,0.19,72
lg전자,7,12,-5,6.429,0.162,313
ar,1,1,0,0.714,0.155,50
갤럭시,2,1,1,1.714,0.124,96
폴더블,3,4,-1,3.286,-0.102,107
sk하이닉스,1,2,-1,1.286,-0.134,51
디스플레이,3,3,0,5.143,-0.656,184
애플,2,7,-5,5.857,-1.128,201
oled,2,6,-4,7.714,-1.513,281
