term,cur,prev,diff,ma7,z_like,total
amd,12,0,12,1.714,4.454,18
게이밍,12,5,7,3.143,3.194,30
폴더블,9,8,1,3.286,2.032,49
samsung,3,0,3,0.429,1.554,6
asus,2,0,2,0.286,1.117,2
galaxy,2,0,2,0.286,1.117,2
세미파이브,2,0,2,0.286,1.117,2
아이패드,4,5,-1,1.714,0.99,18
아이폰,5,2,3,2.571,0.933,39
삼성디스플레이,2,0,2,0.571,0.814,34
sk하이닉스,2,1,1,0.571,0.814,28
z플립,1,0,1,0.143,0.622,1
레노버,1,0,1,0.143,0.622,2
증강현실,1,0,1,0.143,0.622,9
카카오,1,0,1,0.143,0.622,10
필립스,1,1,0,0.286,0.465,2
oled,9,10,-1,7.429,0.422,175
고효율,1,0,1,0.429,0.345,4
인텔,1,0,1,0.429,0.345,9
hp,1,1,0,0.571,0.244,4
애플,6,10,-4,5.286,0.217,115
boe,1,3,-2,0.857,0.074,19
ar,1,0,1,1.0,0.0,34
xr,4,18,-14,4.286,-0.093,63
lg디스플레이,1,2,-1,1.286,-0.134,83
패널,1,1,0,1.429,-0.195,16
현대차,1,3,-2,1.429,-0.195,31
lg,8,14,-6,9.143,-0.284,312
삼성,15,25,-10,16.571,-0.31,450
갤럭시,2,14,-12,3.143,-0.412,44
lg전자,5,10,-5,7.857,-0.751,96
삼성전자,12,48,-36,17.571,-1.073,239
