term,cur,prev,diff,ma7,z_like,total
잉크젯,10,0,10,1.571,3.74,11
고해상도,9,0,9,1.286,3.615,9
롤러블,4,0,4,0.571,1.953,4
ar,3,1,2,0.714,1.239,37
기아,2,0,2,0.286,1.117,9
소니,2,0,2,0.286,1.117,12
고성능,3,0,3,0.857,1.113,16
vr,2,0,2,0.429,0.95,18
