--- Sentiment Scaling Log (2025-12-07) ---
--- (Topic_ID (Semantic_Key): raw_score -> final_score) ---
--------------------------------------------------
Topic 0 (Panel_Manufacturer): score_raw=0.5793 -> score_final=0.5793
Topic 0 (Panel_Manufacturer): score_raw=0.5771 -> score_final=0.5771
Topic 0 (Panel_Manufacturer): score_raw=0.5794 -> score_final=0.5794
Topic 0 (Panel_Manufacturer): score_raw=0.5738 -> score_final=0.5738
Topic 0 (Panel_Manufacturer): score_raw=0.5793 -> score_final=0.5793
Topic 0 (Panel_Manufacturer): score_raw=0.5790 -> score_final=0.5790
Topic 0 (Panel_Manufacturer): score_raw=0.5720 -> score_final=0.5720
Topic 0 (Panel_Manufacturer): score_raw=0.5777 -> score_final=0.5777
Topic 0 (Panel_Manufacturer): score_raw=0.5816 -> score_final=0.5816
Topic 0 (Panel_Manufacturer): score_raw=0.5720 -> score_final=0.5720
Topic 0 (Panel_Manufacturer): score_raw=0.5898 -> score_final=0.5898
Topic 0 (Panel_Manufacturer): score_raw=0.5551 -> score_final=0.5551
Topic 0 (Panel_Manufacturer): score_raw=0.5764 -> score_final=0.5764
Topic 0 (Panel_Manufacturer): score_raw=0.5886 -> score_final=0.5886
Topic 0 (Panel_Manufacturer): score_raw=0.5820 -> score_final=0.5820
Topic 0 (Panel_Manufacturer): score_raw=0.5743 -> score_final=0.5743
Topic 0 (Panel_Manufacturer): score_raw=0.5844 -> score_final=0.5844
Topic 0 (Panel_Manufacturer): score_raw=0.5776 -> score_final=0.5776
Topic 0 (Panel_Manufacturer): score_raw=0.5818 -> score_final=0.5818
Topic 0 (Panel_Manufacturer): score_raw=0.5667 -> score_final=0.5667
Topic 0 (Panel_Manufacturer): score_raw=0.5800 -> score_final=0.5800
Topic 0 (Panel_Manufacturer): score_raw=0.5771 -> score_final=0.5771
Topic 0 (Panel_Manufacturer): score_raw=0.5793 -> score_final=0.5793
Topic 0 (Panel_Manufacturer): score_raw=0.5953 -> score_final=0.5953
Topic 0 (Panel_Manufacturer): score_raw=0.5792 -> score_final=0.5792
Topic 0 (Panel_Manufacturer): score_raw=0.5614 -> score_final=0.5614
Topic 0 (Panel_Manufacturer): score_raw=0.5935 -> score_final=0.5935
Topic 0 (Panel_Manufacturer): score_raw=0.5805 -> score_final=0.5805
Topic 0 (Panel_Manufacturer): score_raw=0.5888 -> score_final=0.5888
Topic 0 (Panel_Manufacturer): score_raw=0.5964 -> score_final=0.5964
Topic 0 (Panel_Manufacturer): score_raw=0.5893 -> score_final=0.5893
Topic 0 (Panel_Manufacturer): score_raw=0.5812 -> score_final=0.5812
Topic 0 (Panel_Manufacturer): score_raw=0.5850 -> score_final=0.5850
Topic 0 (Panel_Manufacturer): score_raw=0.5850 -> score_final=0.5850
Topic 0 (Panel_Manufacturer): score_raw=0.5688 -> score_final=0.5688
Topic 0 (Panel_Manufacturer): score_raw=0.5895 -> score_final=0.5895
Topic 0 (Panel_Manufacturer): score_raw=0.5896 -> score_final=0.5896
Topic 0 (Panel_Manufacturer): score_raw=0.5761 -> score_final=0.5761
Topic 0 (Panel_Manufacturer): score_raw=0.5744 -> score_final=0.5744
Topic 0 (Panel_Manufacturer): score_raw=0.5866 -> score_final=0.5866
Topic 0 (Panel_Manufacturer): score_raw=0.5772 -> score_final=0.5772
Topic 0 (Panel_Manufacturer): score_raw=0.5678 -> score_final=0.5678
