term,cur,prev,diff,total,ma7,z_like
구글,6,2,4,57,4.571,0.455
삼성전자,6,6,0,507,9.857,-0.932
sk하이닉스,4,3,1,44,2.714,0.486
노트북,3,6,-3,115,5.714,-0.801
카카오,1,0,1,12,0.286,0.465
apple,1,0,1,3,0.286,0.465
bmw,1,1,0,24,0.429,0.345
boe,1,1,0,20,0.429,0.345
vr,1,1,0,8,0.429,0.345
메타,1,2,-1,19,1.429,-0.195
아이폰,1,2,-1,65,1.857,-0.363
벤츠,1,3,-2,26,1.857,-0.363
xr,1,1,0,53,2.286,-0.512
lg디스플레이,1,5,-4,122,2.714,-0.648
엔비디아,1,3,-2,88,3.286,-0.813
애플,1,13,-12,166,8.0,-1.828
tv,1,5,-4,335,8.714,-1.952
lg전자,1,4,-3,345,12.714,-2.566
