term,cur,prev,diff,total,ma7,z_like
애플,21,17,4,251,14.857,1.265
lg전자,5,9,-4,309,14.286,-1.943
비전프로,4,0,4,5,0.571,1.953
tv,4,8,-4,293,11.143,-1.647
맥북,3,8,-5,34,2.714,0.108
xr,3,2,1,150,3.286,-0.102
삼성전자,3,9,-6,394,9.714,-1.631
ar,2,3,-1,40,1.571,0.19
스마트폰,2,2,0,70,2.714,-0.27
노트북,2,1,1,113,3.571,-0.544
sk하이닉스,2,2,0,76,4.429,-0.782
디스플레이,2,4,-2,174,6.571,-1.283
oled,2,5,-3,283,13.714,-2.491
host,1,0,1,2,0.143,0.622
고효율,1,0,1,4,0.286,0.465
기아,1,4,-3,13,0.714,0.155
byd,1,4,-3,16,0.857,0.074
모바일,1,0,1,26,1.0,0.0
bmw,1,3,-2,21,1.0,0.0
갤럭시,1,1,0,46,1.143,-0.069
hp,1,0,1,20,1.143,-0.069
아이패드,1,9,-8,19,2.429,-0.558
올레드,1,1,0,36,2.571,-0.604
엔비디아,1,3,-2,228,4.0,-1.0
모니터,1,3,-2,91,4.857,-1.204
lg디스플레이,1,5,-4,112,6.429,-1.535
