term,cur,prev,diff,ma7,z_like,total,date
증착,1,0,1,0.286,0.465,3,2026-04-28
인텔,3,0,3,2.143,0.348,34,2026-04-28
4k,1,0,1,0.429,0.345,16,2026-04-28
노트북,5,4,1,4.143,0.282,144,2026-04-28
올레드,1,0,1,0.571,0.244,19,2026-04-28
샤오미,1,1,0,0.571,0.244,13,2026-04-28
sk하이닉스,3,1,2,2.571,0.165,84,2026-04-28
카카오,1,0,1,0.714,0.155,12,2026-04-28
갤럭시,2,2,0,1.714,0.124,87,2026-04-28
공급망,2,1,1,1.857,0.06,41,2026-04-28
모니터,2,3,-1,2.0,0.0,126,2026-04-28
구글,1,2,-1,1.0,0.0,69,2026-04-28
모바일,1,0,1,1.143,-0.069,42,2026-04-28
lg전자,5,5,0,8.143,-0.816,205,2026-04-28
디스플레이,3,2,1,10.143,-1.707,230,2026-04-28
oled,7,4,3,17.429,-2.015,328,2026-04-28
hp,25,8,17,4.857,6.287,59,2026-04-29
삼성전자,40,19,21,18.429,4.076,529,2026-04-29
tv,28,19,9,10.857,3.991,385,2026-04-29
올레드,6,1,5,1.286,2.209,25,2026-04-29
노트북,13,5,8,6.0,2.029,156,2026-04-29
oled,29,7,22,19.429,1.77,353,2026-04-29
사이니지,2,0,2,0.286,1.117,4,2026-04-29
하이센스,3,2,1,0.857,1.113,6,2026-04-29
맥북,2,1,1,0.571,0.814,14,2026-04-29
boe,1,0,1,0.143,0.622,21,2026-04-29
hdr,1,0,1,0.143,0.622,1,2026-04-29
jdi,1,0,1,0.143,0.622,2,2026-04-29
올레드tv,1,0,1,0.143,0.622,2,2026-04-29
tcl,2,0,2,1.0,0.5,50,2026-04-29
카카오,2,1,1,1.0,0.5,14,2026-04-29
ltpo,1,0,1,0.286,0.465,2,2026-04-29
sharp,1,0,1,0.286,0.465,6,2026-04-29
고성능,1,0,1,0.286,0.465,19,2026-04-29
증착기,1,0,1,0.286,0.465,4,2026-04-29
화웨이,1,0,1,0.286,0.465,33,2026-04-29
디스플레이,13,3,10,11.286,0.393,231,2026-04-29
스마트폰,5,6,-1,3.857,0.386,132,2026-04-29
모니터,3,2,1,2.143,0.348,129,2026-04-29
메타,1,0,1,0.429,0.345,29,2026-04-29
구글,2,1,1,1.286,0.335,69,2026-04-29
모바일,2,1,1,1.429,0.26,37,2026-04-29
벤츠,1,0,1,0.571,0.244,53,2026-04-29
asus,1,0,1,0.714,0.155,16,2026-04-29
ar,1,0,1,0.857,0.074,45,2026-04-29
양산,1,4,-3,0.857,0.074,48,2026-04-29
갤럭시,2,2,0,1.857,0.06,88,2026-04-29
엔비디아,2,5,-3,1.857,0.06,90,2026-04-29
인텔,2,3,-1,2.0,0.0,36,2026-04-29
lg전자,7,5,2,7.143,-0.039,207,2026-04-29
애플,7,12,-5,7.143,-0.039,266,2026-04-29
폴더블,3,10,-7,3.286,-0.102,167,2026-04-29
공급망,1,2,-1,1.714,-0.309,41,2026-04-29
xr,3,6,-3,4.571,-0.501,127,2026-04-29
삼성디스플레이,2,0,2,3.714,-0.586,90,2026-04-29
sk하이닉스,1,3,-2,2.571,-0.604,84,2026-04-29
아이폰,1,6,-5,3.0,-0.732,116,2026-04-29
lg전자,20,7,13,7.0,3.566,224,2026-04-30
디스플레이,27,13,14,12.429,3.22,254,2026-04-30
dell,4,0,4,0.571,1.953,8,2026-04-30
메타,4,1,3,1.0,1.5,30,2026-04-30
엔비디아,6,2,4,2.429,1.396,95,2026-04-30
갤럭시,5,2,3,1.857,1.33,90,2026-04-30
tcl,2,2,0,0.571,0.814,51,2026-04-30
올레드,3,6,-3,1.429,0.716,28,2026-04-30
구글,3,2,1,1.571,0.634,69,2026-04-30
etri,1,0,1,0.143,0.622,11,2026-04-30
iphone,1,0,1,0.143,0.622,2,2026-04-30
기아자동차,1,0,1,0.143,0.622,1,2026-04-30
시스코,1,0,1,0.143,0.622,1,2026-04-30
알파벳,1,0,1,0.143,0.622,4,2026-04-30
모바일,2,2,0,0.857,0.593,39,2026-04-30
tv,14,28,-14,11.429,0.587,387,2026-04-30
인텔,4,2,2,2.571,0.549,40,2026-04-30
jdi,1,1,0,0.286,0.465,2,2026-04-30
ar,2,1,1,1.143,0.414,45,2026-04-30
공급망,3,1,2,2.0,0.414,44,2026-04-30
oled,14,29,-15,12.429,0.347,361,2026-04-30
고효율,1,0,1,0.429,0.345,8,2026-04-30
레노버,1,0,1,0.429,0.345,51,2026-04-30
고성능,1,1,0,0.429,0.345,19,2026-04-30
사이니지,1,2,-1,0.429,0.345,5,2026-04-30
모니터,3,3,0,2.286,0.284,126,2026-04-30
삼성디스플레이,1,2,-1,0.571,0.244,89,2026-04-30
삼성전자,17,40,-23,16.143,0.171,541,2026-04-30
기아,1,0,1,0.714,0.155,50,2026-04-30
카카오,1,2,-1,1.0,0.0,14,2026-04-30
아이폰,3,1,2,3.143,-0.052,115,2026-04-30
hp,5,25,-20,5.571,-0.17,63,2026-04-30
폴더블,2,3,-1,3.143,-0.412,165,2026-04-30
xr,3,3,0,4.429,-0.46,128,2026-04-30
lg디스플레이,5,0,5,7.286,-0.618,142,2026-04-30
스마트폰,1,5,-4,2.857,-0.69,125,2026-04-30
애플,2,7,-5,5.714,-1.096,258,2026-04-30
노트북,2,13,-11,6.0,-1.16,152,2026-04-30
