cluster_id,keywords
0,"개발, 증가, 개선, 성장"
1,"구글, 미국, 유럽, 점유율, 노조, 인기, 효율, 차세대"
2,"매출, 투자, 수익, 할인, 판매, 유통"
3,베트남
4,"현대차, 설계, 소재, 환경, 공장, 공간, 전기차, 소프트웨어, 인프라, 투명, 렌즈, 상품, 분석, 시스템, 수출, 에너지, 생태계"
5,"애플, 노트북, 스마트폰, 반도체, 모니터, 갤럭시, 인텔, 하드웨어"
6,중국
7,"폴더블, 디스플레이, 엔비디아, QLED, 위해, 구조, 대형, 역량, 단계, 부담, 솔루션, 넘어, 방식, 본부, 신규, 영향, 결과, 시청, 수준, 신제품, 과정, 나노, 선택, 예정, 현지, 확장, 시간, 진입, 성공, 자체, 가정, 유지, 작업, 브랜드, 핵심, 구현, 회사, 시리즈, 역시, 공개, 안정적, 있었다"
