term,cur,prev,diff,total,ma7,z_like
사이니지,9,0,9,14,1.571,3.296
lg전자,18,1,17,210,8.429,2.452
amoled,3,0,3,4,0.429,1.554
현대자동차,2,0,2,2,0.286,1.117
아마존,2,0,2,8,0.429,0.95
소니,3,0,3,20,1.571,0.634
텐센트,1,0,1,1,0.143,0.622
미디어텍,1,0,1,2,0.143,0.622
수율,1,0,1,7,0.143,0.622
맥북,1,0,1,10,0.143,0.622
sk하이닉스,2,2,0,45,1.0,0.5
갤럭시z폴드,1,0,1,2,0.286,0.465
저전력,1,0,1,3,0.286,0.465
lg화학,1,0,1,10,0.286,0.465
lcd,2,2,0,13,1.143,0.414
proart,1,1,0,3,0.429,0.345
샤오미,1,1,0,9,0.429,0.345
고성능,2,0,2,18,1.429,0.26
태블릿,1,1,0,19,0.571,0.244
lg디스플레이,3,3,0,118,2.429,0.223
모바일,2,0,2,41,1.714,0.124
퀄컴,1,0,1,21,0.857,0.074
레노버,1,1,0,35,0.857,0.074
아이폰,1,0,1,53,0.857,0.074
tcl,1,0,1,25,1.0,0.0
hp,1,0,1,69,1.0,0.0
애플,7,3,4,230,7.143,-0.039
기아,1,1,0,23,1.143,-0.069
폴더블,2,0,2,98,2.286,-0.114
