org,topic,base_score,topic_share,company_focus,hybrid_score
CSOT,11,1.4323,0.0044,0.1008,1.4323
CSOT,7,0.7813,0.0048,0.0550,0.7813
CSOT,0,0.7673,0.0038,0.0540,0.7673
CSOT,6,0.7673,0.0030,0.0540,0.7673
ETRI,5,3.7689,0.0142,0.9331,3.7689
ETRI,0,0.7673,0.0038,0.1900,0.7673
ETRI,9,0.7161,0.0019,0.1773,0.7161
ETRI,11,0.7161,0.0022,0.1773,0.7161
ETRI,8,0.7044,0.0033,0.1744,0.7044
IoT,9,10.0259,0.0265,0.5375,10.0259
IoT,5,6.7839,0.0256,0.3637,6.7839
IoT,13,6.1380,0.0201,0.3291,6.1380
IoT,1,5.3708,0.0168,0.2879,5.3708
IoT,6,5.3708,0.0207,0.2879,5.3708
IoT,11,5.0130,0.0155,0.2688,5.0130
IoT,2,4.4837,0.0296,0.2404,4.4837
IoT,4,4.2968,0.0150,0.2304,4.2968
IoT,0,3.8363,0.0189,0.2057,3.8363
IoT,8,3.5222,0.0164,0.1888,3.5222
IoT,12,3.0151,0.0107,0.1616,3.0151
IoT,7,2.3438,0.0144,0.1257,2.3438
IoT,3,0.7813,0.0031,0.0419,0.7813
JDI,12,3.7689,0.0134,0.5071,3.7689
JDI,10,3.7039,0.0109,0.4983,3.7039
JDI,9,3.5807,0.0095,0.4818,3.5807
JDI,0,1.5345,0.0075,0.2065,1.5345
JDI,6,1.5345,0.0059,0.2065,1.5345
JDI,13,1.5345,0.0050,0.2065,1.5345
JDI,5,1.5075,0.0057,0.2028,1.5075
JDI,4,1.4323,0.0050,0.1927,1.4323
JDI,8,1.4089,0.0066,0.1896,1.4089
JDI,3,0.7813,0.0031,0.1051,0.7813
JDI,11,0.7161,0.0022,0.0964,0.7161
LG디스플레이,10,57.7805,0.1699,0.5714,57.7805
LG디스플레이,12,45.2263,0.1604,0.4472,45.2263
LG디스플레이,3,30.4689,0.1215,0.3013,30.4689
LG디스플레이,9,25.0648,0.0663,0.2479,25.0648
LG디스플레이,8,23.9512,0.1118,0.2369,23.9512
LG디스플레이,1,21.4831,0.0671,0.2124,21.4831
LG디스플레이,6,21.4831,0.0828,0.2124,21.4831
LG디스플레이,5,20.3518,0.0769,0.2013,20.3518
LG디스플레이,13,19.9486,0.0653,0.1973,19.9486
LG디스플레이,4,19.3357,0.0673,0.1912,19.3357
LG디스플레이,11,15.0389,0.0466,0.1487,15.0389
LG디스플레이,0,13.8106,0.0679,0.1366,13.8106
LG디스플레이,2,11.6577,0.0769,0.1153,11.6577
LG디스플레이,7,7.0313,0.0433,0.0695,7.0313
LG전자,0,38.3628,0.1887,0.3787,38.3628
LG전자,13,36.0610,0.1181,0.3560,36.0610
LG전자,4,34.3746,0.1197,0.3393,34.3746
LG전자,3,33.5939,0.1340,0.3316,33.5939
LG전자,1,30.6902,0.0959,0.3030,30.6902
LG전자,9,30.0777,0.0795,0.2969,30.0777
LG전자,11,23.6325,0.0732,0.2333,23.6325
LG전자,7,23.4376,0.1442,0.2314,23.4376
LG전자,12,22.6132,0.0802,0.2232,22.6132
LG전자,10,20.0009,0.0588,0.1974,20.0009
LG전자,5,19.5981,0.0741,0.1935,19.5981
LG전자,6,19.1814,0.0740,0.1894,19.1814
LG전자,2,17.9349,0.1183,0.1770,17.9349
LG전자,8,15.4978,0.0724,0.1530,15.4978
LG화학,3,21.8751,0.0872,0.8129,21.8751
LG화학,1,8.4398,0.0264,0.3136,8.4398
LG화학,0,7.6726,0.0377,0.2851,7.6726
LG화학,5,6.7839,0.0256,0.2521,6.7839
LG화학,4,4.2968,0.0150,0.1597,4.2968
LG화학,9,3.5807,0.0095,0.1331,3.5807
LG화학,11,3.5807,0.0111,0.1331,3.5807
LG화학,13,3.0690,0.0101,0.1140,3.0690
LG화학,10,2.9631,0.0087,0.1101,2.9631
LG화학,6,1.5345,0.0059,0.0570,1.5345
LG화학,12,1.5075,0.0053,0.0560,1.5075
LG화학,8,1.4089,0.0066,0.0524,1.4089
LG화학,7,0.7813,0.0048,0.0290,0.7813
SID,5,1.5075,0.0057,0.6110,1.5075
SID,10,1.4816,0.0044,0.6005,1.4816
SID,3,0.7813,0.0031,0.3167,0.7813
SID,9,0.7161,0.0019,0.2903,0.7161
SID,8,0.7044,0.0033,0.2855,0.7044
SK하이닉스,9,32.2262,0.0852,0.6299,32.2262
SK하이닉스,5,18.8443,0.0712,0.3684,18.8443
SK하이닉스,4,14.3227,0.0499,0.2800,14.3227
SK하이닉스,11,14.3227,0.0443,0.2800,14.3227
SK하이닉스,13,13.8106,0.0452,0.2700,13.8106
SK하이닉스,1,13.0433,0.0408,0.2550,13.0433
SK하이닉스,12,11.3066,0.0401,0.2210,11.3066
SK하이닉스,7,8.5938,0.0529,0.1680,8.5938
SK하이닉스,0,8.4398,0.0415,0.1650,8.4398
SK하이닉스,6,8.4398,0.0325,0.1650,8.4398
SK하이닉스,8,7.7489,0.0362,0.1515,7.7489
SK하이닉스,10,5.9262,0.0174,0.1158,5.9262
SK하이닉스,3,3.1250,0.0125,0.0611,3.1250
SK하이닉스,2,1.7935,0.0118,0.0351,1.7935
TCL,13,6.9053,0.0226,0.4624,6.9053
TCL,4,5.7291,0.0200,0.3836,5.7291
TCL,8,5.6356,0.0263,0.3773,5.6356
TCL,12,5.2764,0.0187,0.3533,5.2764
TCL,10,5.1854,0.0153,0.3472,5.1854
TCL,0,3.8363,0.0189,0.2569,3.8363
TCL,1,3.8363,0.0120,0.2569,3.8363
TCL,11,3.5807,0.0111,0.2397,3.5807
TCL,9,2.1484,0.0057,0.1438,2.1484
TCL,2,1.7935,0.0118,0.1201,1.7935
TCL,7,1.5625,0.0096,0.1046,1.5625
TCL,6,1.5345,0.0059,0.1027,1.5345
TCL,3,0.7813,0.0031,0.0523,0.7813
TCL,5,0.7538,0.0028,0.0505,0.7538
TSMC,11,6.4452,0.0200,0.7810,6.4452
TSMC,1,3.0690,0.0096,0.3719,3.0690
TSMC,6,2.3018,0.0089,0.2789,2.3018
TSMC,2,1.7935,0.0118,0.2173,1.7935
TSMC,7,1.5625,0.0096,0.1893,1.5625
TSMC,0,1.5345,0.0075,0.1859,1.5345
TSMC,3,0.7813,0.0031,0.0947,0.7813
TSMC,13,0.7673,0.0025,0.0930,0.7673
TSMC,12,0.7538,0.0027,0.0913,0.7538
TSMC,10,0.7408,0.0022,0.0898,0.7408
TSMC,4,0.7161,0.0025,0.0868,0.7161
TSMC,9,0.7161,0.0019,0.0868,0.7161
TSMC,8,0.7044,0.0033,0.0854,0.7044
V2X,9,7.1614,0.0189,0.7011,7.1614
V2X,5,4.5226,0.0171,0.4428,4.5226
V2X,13,2.3018,0.0075,0.2254,2.3018
V2X,12,2.2613,0.0080,0.2214,2.2613
V2X,4,2.1484,0.0075,0.2103,2.1484
V2X,11,2.1484,0.0067,0.2103,2.1484
V2X,2,1.7935,0.0118,0.1756,1.7935
V2X,7,1.5625,0.0096,0.1530,1.5625
V2X,0,1.5345,0.0075,0.1502,1.5345
V2X,1,1.5345,0.0048,0.1502,1.5345
V2X,8,1.4089,0.0066,0.1379,1.4089
V2X,6,0.7673,0.0030,0.0751,0.7673
구글,6,13.8106,0.0533,0.4208,16.7495
구글,2,12.5544,0.0828,0.3826,15.2260
구글,13,10.7416,0.0352,0.3273,13.0274
구글,9,10.0259,0.0265,0.3055,12.1594
구글,11,9.3098,0.0288,0.2837,11.2909
구글,10,8.8893,0.0261,0.2709,10.7809
구글,8,8.4534,0.0395,0.2576,10.2522
구글,1,8.4398,0.0264,0.2572,10.2358
구글,5,8.2915,0.0313,0.2527,10.0559
구글,4,7.8775,0.0274,0.2400,9.5538
구글,3,6.2500,0.0249,0.1905,7.5800
구글,0,3.8363,0.0189,0.1169,4.6526
구글,12,3.7689,0.0134,0.1148,4.5709
구글,7,2.3438,0.0144,0.0714,2.8425
기아,9,13.6066,0.0360,0.5833,13.6066
기아,5,8.2915,0.0313,0.3554,8.2915
기아,13,7.6726,0.0251,0.3289,7.6726
기아,4,6.4452,0.0224,0.2763,6.4452
기아,1,6.1380,0.0192,0.2631,6.1380
기아,7,5.4688,0.0337,0.2344,5.4688
기아,0,5.3708,0.0264,0.2302,5.3708
기아,8,4.9311,0.0230,0.2114,4.9311
기아,11,4.2968,0.0133,0.1842,4.2968
기아,6,3.8363,0.0148,0.1645,3.8363
기아,12,3.7689,0.0134,0.1616,3.7689
기아,3,3.1250,0.0125,0.1340,3.1250
기아,10,2.9631,0.0087,0.1270,2.9631
기아,2,1.7935,0.0118,0.0769,1.7935
네이버,1,9.9743,0.0312,0.4945,9.9743
네이버,9,7.8775,0.0208,0.3905,7.8775
네이버,5,7.5377,0.0285,0.3737,7.5377
네이버,11,6.4452,0.0200,0.3195,6.4452
네이버,13,6.1380,0.0201,0.3043,6.1380
네이버,3,5.4688,0.0218,0.2711,5.4688
네이버,4,5.0130,0.0175,0.2485,5.0130
네이버,6,3.8363,0.0148,0.1902,3.8363
네이버,2,3.5870,0.0237,0.1778,3.5870
네이버,10,2.9631,0.0087,0.1469,2.9631
네이버,8,2.8178,0.0132,0.1397,2.8178
네이버,0,2.3018,0.0113,0.1141,2.3018
네이버,7,1.5625,0.0096,0.0775,1.5625
네이버,12,1.5075,0.0053,0.0747,1.5075
두산로보틱스,3,21.0939,0.0841,0.9348,21.0939
두산로보틱스,1,5.3708,0.0168,0.2380,5.3708
두산로보틱스,0,4.6035,0.0226,0.2040,4.6035
두산로보틱스,10,2.2223,0.0065,0.0985,2.2223
두산로보틱스,4,2.1484,0.0075,0.0952,2.1484
두산로보틱스,11,2.1484,0.0067,0.0952,2.1484
디지타임스,10,4.4447,0.0131,0.4960,4.4447
디지타임스,11,3.5807,0.0111,0.3996,3.5807
디지타임스,1,3.0690,0.0096,0.3425,3.0690
디지타임스,6,3.0690,0.0118,0.3425,3.0690
디지타임스,9,2.8645,0.0076,0.3197,2.8645
디지타임스,7,2.3438,0.0144,0.2615,2.3438
디지타임스,12,2.2613,0.0080,0.2523,2.2613
디지타임스,13,1.5345,0.0050,0.1712,1.5345
디지타임스,5,1.5075,0.0057,0.1682,1.5075
디지타임스,4,1.4323,0.0050,0.1598,1.4323
디지타임스,8,1.4089,0.0066,0.1572,1.4089
디지타임스,2,0.8967,0.0059,0.1001,0.8967
디지타임스,3,0.7813,0.0031,0.0872,0.7813
마이크로소프트,11,17.1873,0.0532,0.7446,17.1873
마이크로소프트,1,9.2071,0.0288,0.3989,9.2071
마이크로소프트,6,6.9053,0.0266,0.2992,6.9053
마이크로소프트,2,4.4837,0.0296,0.1942,4.4837
마이크로소프트,9,4.2968,0.0114,0.1862,4.2968
마이크로소프트,7,3.9063,0.0240,0.1692,3.9063
마이크로소프트,0,3.8363,0.0189,0.1662,3.8363
마이크로소프트,3,3.1250,0.0125,0.1354,3.1250
마이크로소프트,13,3.0690,0.0101,0.1330,3.0690
마이크로소프트,12,2.2613,0.0080,0.0980,2.2613
마이크로소프트,10,2.2223,0.0065,0.0963,2.2223
마이크로소프트,4,2.1484,0.0075,0.0931,2.1484
마이크로소프트,8,1.4089,0.0066,0.0610,1.4089
마이크로소프트,5,0.7538,0.0028,0.0327,0.7538
메타,11,8.5936,0.0266,0.5564,8.5936
메타,1,7.6726,0.0240,0.4967,7.6726
메타,6,5.3708,0.0207,0.3477,5.3708
메타,2,4.4837,0.0296,0.2903,4.4837
메타,13,3.8363,0.0126,0.2484,3.8363
메타,3,3.1250,0.0125,0.2023,3.1250
메타,0,3.0690,0.0151,0.1987,3.0690
메타,8,2.8178,0.0132,0.1824,2.8178
메타,4,2.1484,0.0075,0.1391,2.1484
메타,9,2.1484,0.0057,0.1391,2.1484
메타,7,1.5625,0.0096,0.1012,1.5625
메타,5,1.5075,0.0057,0.0976,1.5075
메타,12,0.7538,0.0027,0.0488,0.7538
메타,10,0.7408,0.0022,0.0480,0.7408
미디어텍,9,7.1614,0.0189,0.7011,7.1614
미디어텍,5,4.5226,0.0171,0.4428,4.5226
미디어텍,13,2.3018,0.0075,0.2254,2.3018
미디어텍,12,2.2613,0.0080,0.2214,2.2613
미디어텍,4,2.1484,0.0075,0.2103,2.1484
미디어텍,11,2.1484,0.0067,0.2103,2.1484
미디어텍,2,1.7935,0.0118,0.1756,1.7935
미디어텍,7,1.5625,0.0096,0.1530,1.5625
미디어텍,0,1.5345,0.0075,0.1502,1.5345
미디어텍,1,1.5345,0.0048,0.1502,1.5345
미디어텍,8,1.4089,0.0066,0.1379,1.4089
미디어텍,6,0.7673,0.0030,0.0751,0.7673
삼성디스플레이,10,30.3718,0.0893,0.6015,30.3718
삼성디스플레이,6,16.1124,0.0621,0.3191,16.1124
삼성디스플레이,8,14.7934,0.0691,0.2930,14.7934
삼성디스플레이,12,13.5679,0.0481,0.2687,13.5679
삼성디스플레이,9,12.8905,0.0341,0.2553,12.8905
삼성디스플레이,5,12.8141,0.0484,0.2538,12.8141
삼성디스플레이,1,11.5088,0.0360,0.2279,11.5088
삼성디스플레이,3,10.9376,0.0436,0.2166,10.9376
삼성디스플레이,4,10.0259,0.0349,0.1986,10.0259
삼성디스플레이,13,9.9743,0.0327,0.1975,9.9743
삼성디스플레이,11,9.3098,0.0288,0.1844,9.3098
삼성디스플레이,2,8.9675,0.0592,0.1776,8.9675
삼성디스플레이,7,3.1250,0.0192,0.0619,3.1250
삼성디스플레이,0,2.3018,0.0113,0.0456,2.3018
삼성전자,4,53.7103,0.1870,0.3795,79.7920
삼성전자,9,51.5618,0.1364,0.3644,76.6003
삼성전자,13,49.1043,0.1608,0.3470,72.9494
삼성전자,10,46.6688,0.1373,0.3298,69.3312
삼성전자,12,44.4725,0.1578,0.3143,66.0684
삼성전자,1,38.3628,0.1199,0.2711,56.9917
삼성전자,11,37.9552,0.1175,0.2682,56.3863
삼성전자,5,32.4122,0.1225,0.2290,48.1515
삼성전자,8,30.2912,0.1414,0.2140,45.0006
삼성전자,3,29.6877,0.1184,0.2098,44.1040
삼성전자,6,27.6212,0.1065,0.1952,41.0340
삼성전자,0,26.0867,0.1283,0.1843,38.7544
삼성전자,7,21.8751,0.1346,0.1546,32.4977
삼성전자,2,15.2447,0.1006,0.1077,22.6475
샤오미,13,5.3708,0.0176,0.5816,5.3708
샤오미,0,3.8363,0.0189,0.4154,3.8363
샤오미,4,3.5807,0.0125,0.3878,3.5807
샤오미,1,2.3018,0.0072,0.2493,2.3018
샤오미,12,2.2613,0.0080,0.2449,2.2613
샤오미,11,2.1484,0.0067,0.2327,2.1484
샤오미,8,2.1133,0.0099,0.2289,2.1133
샤오미,2,1.7935,0.0118,0.1942,1.7935
샤오미,6,1.5345,0.0059,0.1662,1.5345
샤오미,9,1.4323,0.0038,0.1551,1.4323
샤오미,3,0.7813,0.0031,0.0846,0.7813
샤오미,7,0.7813,0.0048,0.0846,0.7813
샤오미,10,0.7408,0.0022,0.0802,0.7408
샤프,12,9.7990,0.0348,0.7032,9.7990
샤프,10,7.4078,0.0218,0.5316,7.4078
샤프,13,3.0690,0.0101,0.2202,3.0690
샤프,4,2.8645,0.0100,0.2056,2.8645
샤프,8,2.8178,0.0132,0.2022,2.8178
샤프,1,2.3018,0.0072,0.1652,2.3018
샤프,9,2.1484,0.0057,0.1542,2.1484
샤프,7,1.5625,0.0096,0.1121,1.5625
샤프,5,1.5075,0.0057,0.1082,1.5075
샤프,2,0.8967,0.0059,0.0644,0.8967
샤프,3,0.7813,0.0031,0.0561,0.7813
샤프,0,0.7673,0.0038,0.0551,0.7673
샤프,6,0.7673,0.0030,0.0551,0.7673
샤프,11,0.7161,0.0022,0.0514,0.7161
선익시스템,5,5.2764,0.0199,0.8724,5.2764
선익시스템,9,2.1484,0.0057,0.3552,2.1484
선익시스템,8,1.4089,0.0066,0.2329,1.4089
선익시스템,12,0.7538,0.0027,0.1246,0.7538
선익시스템,10,0.7408,0.0022,0.1225,0.7408
선익시스템,4,0.7161,0.0025,0.1184,0.7161
선익시스템,11,0.7161,0.0022,0.1184,0.7161
소니,4,6.4452,0.0224,0.4780,6.4452
소니,2,6.2772,0.0414,0.4656,6.2772
소니,13,4.6035,0.0151,0.3414,4.6035
소니,0,3.8363,0.0189,0.2845,3.8363
소니,11,3.5807,0.0111,0.2656,3.5807
소니,6,3.0690,0.0118,0.2276,3.0690
소니,12,3.0151,0.0107,0.2236,3.0151
소니,10,2.9631,0.0087,0.2198,2.9631
소니,9,2.8645,0.0076,0.2125,2.8645
소니,8,2.8178,0.0132,0.2090,2.8178
소니,5,2.2613,0.0085,0.1677,2.2613
소니,1,1.5345,0.0048,0.1138,1.5345
소니,3,0.7813,0.0031,0.0579,0.7813
소니,7,0.7813,0.0048,0.0579,0.7813
아이씨디,5,9.0453,0.0342,0.6733,9.0453
아이씨디,9,7.1614,0.0189,0.5331,7.1614
아이씨디,8,4.2267,0.0197,0.3146,4.2267
아이씨디,12,3.7689,0.0134,0.2805,3.7689
아이씨디,10,2.9631,0.0087,0.2206,2.9631
아이씨디,11,2.1484,0.0067,0.1599,2.1484
아이씨디,2,0.8967,0.0059,0.0668,0.8967
아이씨디,1,0.7673,0.0024,0.0571,0.7673
아이씨디,4,0.7161,0.0025,0.0533,0.7161
알파벳,11,12.8905,0.0399,0.7248,12.8905
알파벳,1,8.4398,0.0264,0.4746,8.4398
알파벳,6,4.6035,0.0178,0.2589,4.6035
알파벳,2,4.4837,0.0296,0.2521,4.4837
알파벳,3,3.1250,0.0125,0.1757,3.1250
알파벳,0,3.0690,0.0151,0.1726,3.0690
알파벳,7,2.3438,0.0144,0.1318,2.3438
알파벳,13,1.5345,0.0050,0.0863,1.5345
알파벳,12,1.5075,0.0053,0.0848,1.5075
알파벳,10,1.4816,0.0044,0.0833,1.4816
알파벳,4,1.4323,0.0050,0.0805,1.4323
알파벳,9,1.4323,0.0038,0.0805,1.4323
알파벳,8,1.4089,0.0066,0.0792,1.4089
애플,10,55.5581,0.1634,0.4856,65.4030
애플,6,51.4061,0.1982,0.4493,60.5153
애플,11,45.1166,0.1397,0.3943,53.1113
애플,1,30.6902,0.0959,0.2682,36.1285
애플,13,28.3884,0.0930,0.2481,33.4189
애플,4,25.7809,0.0898,0.2253,30.3493
애플,12,24.8745,0.0882,0.2174,29.2822
애플,9,20.7680,0.0549,0.1815,24.4480
애플,8,20.4290,0.0954,0.1786,24.0490
애플,7,20.3126,0.1250,0.1775,23.9120
애플,2,18.8317,0.1243,0.1646,22.1686
애플,3,18.7501,0.0748,0.1639,22.0726
애플,5,15.0754,0.0570,0.1318,17.7468
애플,0,9.9743,0.0491,0.0872,11.7418
엔비디아,11,22.9164,0.0710,0.6897,26.9130
엔비디아,1,15.3451,0.0480,0.4619,18.0213
엔비디아,6,9.2071,0.0355,0.2771,10.8128
엔비디아,9,8.5936,0.0227,0.2587,10.0924
엔비디아,0,6.1380,0.0302,0.1847,7.2085
엔비디아,3,5.4688,0.0218,0.1646,6.4225
엔비디아,7,5.4688,0.0337,0.1646,6.4225
엔비디아,2,5.3805,0.0355,0.1619,6.3188
엔비디아,13,5.3708,0.0176,0.1617,6.3075
엔비디아,12,3.0151,0.0107,0.0907,3.5409
엔비디아,4,2.8645,0.0100,0.0862,3.3641
엔비디아,5,2.2613,0.0085,0.0681,2.6557
엔비디아,10,2.2223,0.0065,0.0669,2.6099
엔비디아,8,1.4089,0.0066,0.0424,1.6546
원익IPS,5,9.0453,0.0342,0.7173,9.0453
원익IPS,9,6.4452,0.0170,0.5111,6.4452
원익IPS,12,3.7689,0.0134,0.2989,3.7689
원익IPS,8,3.5222,0.0164,0.2793,3.5222
원익IPS,10,2.2223,0.0065,0.1762,2.2223
원익IPS,4,1.4323,0.0050,0.1136,1.4323
원익IPS,11,1.4323,0.0044,0.1136,1.4323
카카오,9,6.4452,0.0170,0.6108,6.4452
카카오,5,4.5226,0.0171,0.4286,4.5226
카카오,13,3.8363,0.0126,0.3636,3.8363
카카오,1,3.0690,0.0096,0.2909,3.0690
카카오,4,2.8645,0.0100,0.2715,2.8645
카카오,11,2.1484,0.0067,0.2036,2.1484
카카오,0,1.5345,0.0075,0.1454,1.5345
카카오,6,1.5345,0.0059,0.1454,1.5345
카카오,12,1.5075,0.0053,0.1429,1.5075
카카오,10,1.4816,0.0044,0.1404,1.4816
카카오,8,1.4089,0.0066,0.1335,1.4089
카카오,3,0.7813,0.0031,0.0740,0.7813
카카오,7,0.7813,0.0048,0.0740,0.7813
퀄컴,9,7.1614,0.0189,0.5524,8.1854
퀄컴,13,5.3708,0.0176,0.4143,6.1388
퀄컴,5,5.2764,0.0199,0.4070,6.0309
퀄컴,4,4.2968,0.0150,0.3314,4.9113
퀄컴,7,3.1250,0.0192,0.2411,3.5719
퀄컴,1,3.0690,0.0096,0.2367,3.5079
퀄컴,12,2.2613,0.0080,0.1744,2.5847
퀄컴,11,2.1484,0.0067,0.1657,2.4556
퀄컴,2,1.7935,0.0118,0.1383,2.0500
퀄컴,0,1.5345,0.0075,0.1184,1.7539
퀄컴,6,1.5345,0.0059,0.1184,1.7539
퀄컴,10,1.4816,0.0044,0.1143,1.6934
퀄컴,8,1.4089,0.0066,0.1087,1.6104
퀄컴,3,0.7813,0.0031,0.0603,0.8930
하이센스,13,6.9053,0.0226,0.4624,6.9053
하이센스,4,5.7291,0.0200,0.3836,5.7291
하이센스,8,5.6356,0.0263,0.3773,5.6356
하이센스,12,5.2764,0.0187,0.3533,5.2764
하이센스,10,5.1854,0.0153,0.3472,5.1854
하이센스,0,3.8363,0.0189,0.2569,3.8363
하이센스,1,3.8363,0.0120,0.2569,3.8363
하이센스,11,3.5807,0.0111,0.2397,3.5807
하이센스,9,2.1484,0.0057,0.1438,2.1484
하이센스,2,1.7935,0.0118,0.1201,1.7935
하이센스,7,1.5625,0.0096,0.1046,1.5625
하이센스,6,1.5345,0.0059,0.1027,1.5345
하이센스,3,0.7813,0.0031,0.0523,0.7813
하이센스,5,0.7538,0.0028,0.0505,0.7538
하이얼,13,5.3708,0.0176,0.5816,5.3708
하이얼,0,3.8363,0.0189,0.4154,3.8363
하이얼,4,3.5807,0.0125,0.3878,3.5807
하이얼,1,2.3018,0.0072,0.2493,2.3018
하이얼,12,2.2613,0.0080,0.2449,2.2613
하이얼,11,2.1484,0.0067,0.2327,2.1484
하이얼,8,2.1133,0.0099,0.2289,2.1133
하이얼,2,1.7935,0.0118,0.1942,1.7935
하이얼,6,1.5345,0.0059,0.1662,1.5345
하이얼,9,1.4323,0.0038,0.1551,1.4323
하이얼,3,0.7813,0.0031,0.0846,0.7813
하이얼,7,0.7813,0.0048,0.0846,0.7813
하이얼,10,0.7408,0.0022,0.0802,0.7408
한미반도체,9,11.4582,0.0303,0.6908,11.4582
한미반도체,5,8.2915,0.0313,0.4999,8.2915
한미반도체,12,5.2764,0.0187,0.3181,5.2764
한미반도체,8,3.5222,0.0164,0.2123,3.5222
한미반도체,4,2.8645,0.0100,0.1727,2.8645
한미반도체,11,2.8645,0.0089,0.1727,2.8645
한미반도체,13,2.3018,0.0075,0.1388,2.3018
한미반도체,2,1.7935,0.0118,0.1081,1.7935
한미반도체,7,1.5625,0.0096,0.0942,1.5625
한미반도체,0,1.5345,0.0075,0.0925,1.5345
한미반도체,1,1.5345,0.0048,0.0925,1.5345
한미반도체,10,1.4816,0.0044,0.0893,1.4816
한미반도체,6,0.7673,0.0030,0.0463,0.7673
한화,7,10.9376,0.0673,0.8150,10.9376
한화,0,4.6035,0.0226,0.3430,4.6035
한화,3,3.9063,0.0156,0.2911,3.9063
한화,2,2.6902,0.0178,0.2005,2.6902
한화,1,2.3018,0.0072,0.1715,2.3018
한화,4,2.1484,0.0075,0.1601,2.1484
한화,11,2.1484,0.0067,0.1601,2.1484
한화,6,0.7673,0.0030,0.0572,0.7673
한화,13,0.7673,0.0025,0.0572,0.7673
한화,5,0.7538,0.0028,0.0562,0.7538
한화,8,0.7044,0.0033,0.0525,0.7044
한화시스템,9,6.4452,0.0170,0.6108,6.4452
한화시스템,5,4.5226,0.0171,0.4286,4.5226
한화시스템,13,3.8363,0.0126,0.3636,3.8363
한화시스템,1,3.0690,0.0096,0.2909,3.0690
한화시스템,4,2.8645,0.0100,0.2715,2.8645
한화시스템,11,2.1484,0.0067,0.2036,2.1484
한화시스템,0,1.5345,0.0075,0.1454,1.5345
한화시스템,6,1.5345,0.0059,0.1454,1.5345
한화시스템,12,1.5075,0.0053,0.1429,1.5075
한화시스템,10,1.4816,0.0044,0.1404,1.4816
한화시스템,8,1.4089,0.0066,0.1335,1.4089
한화시스템,3,0.7813,0.0031,0.0740,0.7813
한화시스템,7,0.7813,0.0048,0.0740,0.7813
현대모비스,3,17.9689,0.0717,0.5765,17.9689
현대모비스,9,13.6066,0.0360,0.4366,13.6066
현대모비스,1,10.7416,0.0336,0.3446,10.7416
현대모비스,5,8.2915,0.0313,0.2660,8.2915
현대모비스,4,7.8775,0.0274,0.2527,7.8775
현대모비스,13,7.6726,0.0251,0.2462,7.6726
현대모비스,11,6.4452,0.0200,0.2068,6.4452
현대모비스,0,6.1380,0.0302,0.1969,6.1380
현대모비스,10,5.1854,0.0153,0.1664,5.1854
현대모비스,8,4.2267,0.0197,0.1356,4.2267
현대모비스,6,3.8363,0.0148,0.1231,3.8363
현대모비스,12,3.7689,0.0134,0.1209,3.7689
현대모비스,7,2.3438,0.0144,0.0752,2.3438
현대자동차,1,4.6035,0.0144,0.4588,4.6035
현대자동차,4,4.2968,0.0150,0.4282,4.2968
현대자동차,9,4.2968,0.0114,0.4282,4.2968
