topic_id,word,prob
0,ai를,1.0
0,유럽,0.8091551281277771
0,가전,0.6591022308790733
0,ai,0.5598491833886295
0,lg,0.48065381587512834
0,시즌,0.4288779209579196
0,기회를,0.2297292755268373
0,동안,0.2297288418326402
0,가운데,0.22838325108370763
0,1위,0.2197318457787426
1,미국,1.0
1,새로운,0.4604183005599029
1,대규모,0.44252181398298623
1,것이,0.44159966211049534
1,대해,0.3700437913057987
1,경우,0.35287669960036805
1,ceo,0.34080128346746724
1,투자,0.3405475580787446
1,하는,0.32253000522776376
1,가장,0.29408707835517856
2,전력,1.0
2,실제,0.728520395031561
2,게임,0.6925012597894737
2,것이,0.6585309577219066
2,모니터,0.6296605992389186
2,높은,0.6096146679546631
2,너무,0.5089891950474975
2,보다,0.48974549517213256
2,성능을,0.4828605734094859
2,기능을,0.4456424202085402
3,평균,1.0
3,1인당,0.7672209578336601
3,가장,0.5084110457251835
3,상위,0.4339913034533349
3,보유한,0.3965041908776473
3,당시,0.26238099682099963
3,일부,0.2493432857807006
3,공식,0.23515445823929038
3,현장,0.20091169049077964
3,나타났다,0.199503038639763
4,ai,1.0
4,중국,0.7348759001528016
4,tv,0.6508098529327924
4,led,0.6177486518956651
4,스마트폰,0.44623939396608314
4,삼성전자는,0.36045574330674524
4,추석,0.3413304688885426
4,lg,0.32489733108531343
4,배터리,0.31809742637764604
4,삼성전자,0.3170519283638783
5,장비,1.0
5,디스플레이,0.455957337183633
5,기술력,0.1883234756095528
5,장비를,0.18210219304773398
5,서비스,0.16563308454472095
5,핵심,0.15669843906688563
5,안정적인,0.1414952307901012
5,고객,0.13431492860478078
5,시스템,0.1274733500167455
5,배터리,0.12025589763760841
6,애플,1.0
6,아이폰,0.9875601166722547
6,프로,0.9002957060465188
6,아이폰17,0.7575799307743649
6,폴더블,0.5835728658439321
6,기능을,0.386946965639605
6,ai,0.3857166417525996
6,실시간,0.38390924404519416
6,새로운,0.3756351312012567
6,다만,0.3648899210647612
7,삼성,1.0
7,nc,0.690582854430803
7,삼성은,0.4722105239690914
7,경기,0.4629342019675136
7,한국,0.3981069474394276
7,선발,0.3862914532897509
7,하지만,0.34456850567818853
7,대구,0.3090780885383931
7,다시,0.30791089297636304
7,폴더블폰,0.25948601203964516
8,led,1.0
8,마이크로,0.7795190912038218
8,micro,0.7722699262216535
8,디스플레이,0.5479845844336864
8,프리미엄,0.3922436623959651
8,oled,0.3779071114141397
8,브랜드,0.3624469930737225
8,기술은,0.32060669236394357
8,장비,0.29125702224428945
8,높은,0.2666566119589522
9,반도체,1.0
9,기술,0.3234025736922103
9,사업을,0.25390100612148647
9,차세대,0.24121565592475205
9,핵심,0.234111087331503
9,기술을,0.20781570215193415
9,거래일,0.2030359494466841
9,성장,0.1918228709582064
9,생산,0.1843743583492503
9,사업,0.17661248480555272
10,oled,1.0
10,디스플레이,0.4163850304378479
10,패널,0.40555389115578155
10,폴더블,0.21119802631682938
10,중국,0.1900575205900528
10,lg디스플레이,0.1767143682747017
10,애플,0.14085536735273269
10,lg디스플레이는,0.1357116196083191
10,oled 패널,0.1276282034330402
10,삼성디스플레이는,0.12623625333341493
11,ai,1.0
11,상승,0.3766816781578966
11,인하,0.35054390507737876
11,동시에,0.3445736497915463
11,미국,0.33039391901896475
11,투자,0.31541384310433823
11,단기,0.3011699954470153
11,일본,0.28743232802218904
11,다시,0.24450869370121517
11,추가,0.2115412653917672
12,oled,1.0
12,대형,0.7589748889839204
12,패널,0.6474634666287499
12,oled 패널,0.49819837123069904
12,lcd,0.4861592043937511
12,tv,0.3765338214146571
12,생산,0.296554114324733
12,사업,0.1985954808144598
12,모니터,0.18664289008419907
12,수익성,0.18026846100511132
13,ai,1.0
13,프리미엄,0.4935063195540618
13,삼성전자는,0.48074704599291135
13,출시,0.4552504858683883
13,갤럭시,0.432314701482075
13,새로운,0.40750843223351596
13,전용,0.3221106148934585
13,ai를,0.3141642994221649
13,시장을,0.27123323465245575
13,중국,0.26613537459988623
