term,cur,prev,diff,ma7,z_like,total
설비투자,1,0,1,0.143,0.622,2
tsmc,1,0,1,0.286,0.465,26
샤오미,1,0,1,0.286,0.465,11
화웨이,1,0,1,0.286,0.465,17
공급망,1,0,1,0.429,0.345,22
양산,1,1,0,0.429,0.345,20
아이패드,1,0,1,0.571,0.244,27
sk하이닉스,2,3,-1,1.571,0.19,50
도우인시스,1,1,0,0.857,0.074,7
amd,1,0,1,1.714,-0.309,16
엔비디아,1,2,-1,1.857,-0.363,67
스마트폰,2,3,-1,3.429,-0.501,108
구글,1,1,0,2.286,-0.512,73
폴더블,1,1,0,2.286,-0.512,91
아이폰,2,5,-3,4.286,-0.744,80
갤럭시,1,3,-2,3.143,-0.773,93
모니터,1,3,-2,3.143,-0.773,96
hp,1,0,1,3.571,-0.89,47
삼성전자,10,7,3,14.429,-0.923,362
lcd,1,0,1,4.714,-1.171,47
애플,1,4,-3,4.714,-1.171,209
lg전자,3,7,-4,11.857,-1.993,311
tv,3,10,-7,13.714,-2.278,259
