topic_id,topic_name,momentum_score
5,"스마트폰, 세대 통증",0.781
1,AI 반도체 경쟁,0.061
2,명절·신학기 특가,0.0
9,쿠팡 개인정보 유출,0.0
3,신차 동향,0.0
6,반도체 기술상,0.0
7,천안아산 인구 급감,0.0
10,Topic #10,0.0
8,퀴즈 보상 앱,0.0
0,삼성 AI 디스플레이,-0.396
4,롯데하이마트 플래그십,-0.464
