term,cur,prev,diff,total,ma7,z_like
lg전자,27,11,16,308,15.286,2.386
oled,21,8,13,305,8.143,3.336
tv,21,9,12,223,8.857,3.054
레노버,12,0,12,115,1.857,4.293
삼성디스플레이,12,1,11,156,2.857,3.398
lcd,12,12,0,46,4.0,2.667
삼성전자,11,32,-21,374,10.857,0.033
아이폰,8,1,7,73,2.857,1.912
디스플레이,8,9,-1,186,7.857,0.038
애플,7,4,3,202,4.571,0.774
모바일,6,15,-9,50,3.714,0.781
올레드,5,0,5,18,0.857,2.151
현대자동차,4,0,4,5,0.714,1.781
엔비디아,3,2,1,117,2.571,0.165
노트북,3,5,-2,102,2.714,0.108
hp,3,10,-7,38,2.714,0.108
폴더블,3,4,-1,102,2.857,0.053
lg디스플레이,3,7,-4,126,3.857,-0.289
갤럭시,3,5,-2,85,5.0,-0.618
byd,2,0,2,10,0.286,1.117
tcl,2,0,2,6,0.571,0.814
모니터,2,1,1,98,3.143,-0.412
xr,2,7,-5,102,3.714,-0.586
스마트폰,2,10,-8,108,5.571,-1.063
해상도,1,0,1,3,0.143,0.622
그램,1,0,1,2,0.143,0.622
텐센트,1,0,1,1,0.143,0.622
마이크로소프트,1,0,1,10,0.286,0.465
소니,1,0,1,8,0.286,0.465
맥북,1,0,1,16,2.0,-0.414
구글,1,2,-1,72,2.429,-0.558
sk하이닉스,1,4,-3,54,2.429,-0.558
ar,1,1,0,52,3.0,-0.732
boe,1,27,-26,64,4.714,-1.171
