topic_id,topic_name,momentum_score
5,벤츠 GLB 신차,0.345
2,반도체·로봇·AI 기술,0.0
3,롯데하이마트 연말 할인,0.0
4,쿠팡 개인정보 유출,0.0
6,이건희 컬렉션,0.0
7,삼성 연말 나눔,0.0
8,뷰티&건강 디바이스,0.0
9,겨울 아이스링크,0.0
10,우리은행 인사,0.0
0,AI 반도체 기술 전쟁,-1.393
1,삼성 AI 디스플레이,-1.529
