--- Sentiment Scaling Log (2026-08-21) ---
--- (Topic_ID (Semantic_Key): raw_score -> final_score) ---
--------------------------------------------------
Topic 0 (TV_Display_Topic): score_raw=0.4961 -> score_final=0.4961
Topic 0 (TV_Display_Topic): score_raw=0.4796 -> score_final=0.4796
Topic 0 (TV_Display_Topic): score_raw=0.4834 -> score_final=0.4834
Topic 0 (TV_Display_Topic): score_raw=0.4865 -> score_final=0.4865
Topic 0 (TV_Display_Topic): score_raw=0.4909 -> score_final=0.4909
Topic 0 (TV_Display_Topic): score_raw=0.5051 -> score_final=0.5051
Topic 0 (TV_Display_Topic): score_raw=0.4985 -> score_final=0.4985
Topic 0 (TV_Display_Topic): score_raw=0.4933 -> score_final=0.4933
Topic 0 (TV_Display_Topic): score_raw=0.4958 -> score_final=0.4958
Topic 0 (TV_Display_Topic): score_raw=0.4928 -> score_final=0.4928
Topic 0 (TV_Display_Topic): score_raw=0.4964 -> score_final=0.4964
Topic 0 (TV_Display_Topic): score_raw=0.4892 -> score_final=0.4892
Topic 0 (TV_Display_Topic): score_raw=0.4749 -> score_final=0.4749
Topic 0 (TV_Display_Topic): score_raw=0.4855 -> score_final=0.4855
Topic 0 (TV_Display_Topic): score_raw=0.4715 -> score_final=0.4715
Topic 0 (TV_Display_Topic): score_raw=0.4932 -> score_final=0.4932
Topic 0 (TV_Display_Topic): score_raw=0.4847 -> score_final=0.4847
Topic 0 (TV_Display_Topic): score_raw=0.4917 -> score_final=0.4917
Topic 0 (TV_Display_Topic): score_raw=0.4983 -> score_final=0.4983
Topic 0 (TV_Display_Topic): score_raw=0.5005 -> score_final=0.5005
Topic 0 (TV_Display_Topic): score_raw=0.4910 -> score_final=0.4910
Topic 0 (TV_Display_Topic): score_raw=0.4793 -> score_final=0.4793
Topic 0 (TV_Display_Topic): score_raw=0.4898 -> score_final=0.4898
Topic 0 (TV_Display_Topic): score_raw=0.4981 -> score_final=0.4981
Topic 0 (TV_Display_Topic): score_raw=0.4977 -> score_final=0.4977
Topic 0 (TV_Display_Topic): score_raw=0.4836 -> score_final=0.4836
Topic 0 (TV_Display_Topic): score_raw=0.5055 -> score_final=0.5055
Topic 0 (TV_Display_Topic): score_raw=0.4956 -> score_final=0.4956
Topic 0 (TV_Display_Topic): score_raw=0.4913 -> score_final=0.4913
Topic 0 (TV_Display_Topic): score_raw=0.4945 -> score_final=0.4945
Topic 0 (TV_Display_Topic): score_raw=0.4891 -> score_final=0.4891
Topic 0 (TV_Display_Topic): score_raw=0.4850 -> score_final=0.4850
Topic 0 (TV_Display_Topic): score_raw=0.5013 -> score_final=0.5013
Topic 0 (TV_Display_Topic): score_raw=0.5068 -> score_final=0.5068
Topic 0 (TV_Display_Topic): score_raw=0.4889 -> score_final=0.4889
Topic 0 (TV_Display_Topic): score_raw=0.4912 -> score_final=0.4912
Topic 0 (TV_Display_Topic): score_raw=0.4926 -> score_final=0.4926
Topic 0 (TV_Display_Topic): score_raw=0.4901 -> score_final=0.4901
Topic 0 (TV_Display_Topic): score_raw=0.4900 -> score_final=0.4900
Topic 0 (TV_Display_Topic): score_raw=0.4837 -> score_final=0.4837
Topic 0 (TV_Display_Topic): score_raw=0.4879 -> score_final=0.4879
Topic 0 (TV_Display_Topic): score_raw=0.4901 -> score_final=0.4901
Topic 0 (TV_Display_Topic): score_raw=0.4819 -> score_final=0.4819
