term,cur,prev,diff,ma7,z_like,total
삼성전자,13,6,7,8.286,1.215,357
byd,1,0,1,0.571,0.244,17
인텔,1,0,1,0.571,0.244,28
카카오,1,1,0,0.714,0.155,12
현대모비스,1,1,0,0.714,0.155,8
lg전자,6,3,3,6.143,-0.041,267
메타,1,0,1,1.143,-0.069,27
모바일,1,2,-1,1.143,-0.069,31
tv,4,3,1,4.286,-0.093,248
엔비디아,2,1,1,2.429,-0.168,125
노트북,2,2,0,2.429,-0.168,94
구글,1,3,-2,1.571,-0.254,49
맥북,1,0,1,2.0,-0.414,44
스마트폰,1,1,0,2.857,-0.69,77
아이폰,1,7,-6,3.0,-0.732,79
lg디스플레이,1,2,-1,3.143,-0.773,120
sk하이닉스,1,3,-2,3.286,-0.813,87
폴더블,2,9,-7,5.571,-1.063,115
애플,6,11,-5,11.143,-1.186,295
oled,2,4,-2,7.286,-1.429,231
