title,url
"삼성·LG·SK하이닉스, AI·저전력·재활용 기술로 '친환경 혁신' 가속",https://www.ezyeconomy.com/news/articleView.html?idxno=225482
판 커진 XR 시장…국가간 차세대 디스플레이 ‘올레도스’ 경쟁 심화,https://www.etoday.co.kr/news/view/2524825
집안에서 세계 곳곳 여행을… 삼성 야심작 ‘갤럭시 XR’,https://www.donga.com/news/Economy/article/all/20251112/132755946/2
