term,cur,prev,diff,ma7,z_like,total
생산능력,9,0,9,1.286,3.615,13
fmm,7,0,7,1.143,2.831,8
tsmc,4,0,4,0.857,1.632,15
필립스,2,0,2,0.286,1.117,6
