topic_id,topic_name,momentum_score
8,샤오미-대통령-이재명,0.108
0,AI 디스플레이 기술 경쟁,0.0
2,미래 기술 핵심 부품,0.0
4,빅스마일데이 할인,0.0
5,삼성 매장 & 메이플 아지트,0.0
6,경주 APEC 정상회의,0.0
9,수능 당일 통신 제한,0.0
10,미성년 음주 예방,0.0
3,이재용-벤츠 협력,-0.779
7,삼성-픽티바 OLED 특허 분쟁,-1.342
1,"LG, CES 혁신상",-1.898
