term,cur,prev,diff,total,ma7,z_like
ar,5,2,3,27,1.429,1.627
아마존,2,0,2,3,0.286,1.117
oled,8,3,5,294,4.714,1.036
디스플레이,6,3,3,169,4.0,0.667
에어팟,1,0,1,1,0.143,0.622
한화솔루션,1,0,1,1,0.143,0.622
microsoft,1,0,1,2,0.143,0.622
폭스바겐,1,0,1,5,0.143,0.622
boe,2,2,0,30,0.857,0.593
hp,2,0,2,45,1.0,0.5
갤럭시,3,1,2,51,1.857,0.484
비보,1,0,1,4,0.286,0.465
저전력,1,0,1,4,0.286,0.465
현대모비스,1,0,1,9,0.286,0.465
화웨이,1,0,1,15,0.286,0.465
샤오미,1,1,0,18,0.429,0.345
모바일,2,1,1,26,1.286,0.335
모니터,2,1,1,157,1.429,0.26
lcd,1,0,1,10,0.714,0.155
인텔,1,0,1,51,1.0,0.0
xr,5,3,2,112,5.429,-0.129
노트북,4,3,1,116,4.429,-0.138
레노버,1,1,0,89,1.714,-0.309
