--- Sentiment Scaling Log (2026-09-22) ---
--- (Topic_ID (Semantic_Key): raw_score -> final_score) ---
--------------------------------------------------
Topic 0 (Platform_Company): score_raw=0.5381 -> score_final=0.5381
Topic 0 (Platform_Company): score_raw=0.5343 -> score_final=0.5343
Topic 0 (Platform_Company): score_raw=0.5391 -> score_final=0.5391
Topic 0 (Platform_Company): score_raw=0.5346 -> score_final=0.5346
Topic 0 (Platform_Company): score_raw=0.5276 -> score_final=0.5276
Topic 0 (Platform_Company): score_raw=0.5290 -> score_final=0.5290
Topic 0 (Platform_Company): score_raw=0.5388 -> score_final=0.5388
Topic 0 (Platform_Company): score_raw=0.5340 -> score_final=0.5340
Topic 0 (Platform_Company): score_raw=0.5298 -> score_final=0.5298
Topic 0 (Platform_Company): score_raw=0.5291 -> score_final=0.5291
Topic 0 (Platform_Company): score_raw=0.5280 -> score_final=0.5280
Topic 0 (Platform_Company): score_raw=0.5197 -> score_final=0.5197
Topic 0 (Platform_Company): score_raw=0.5349 -> score_final=0.5349
Topic 0 (Platform_Company): score_raw=0.5437 -> score_final=0.5437
Topic 0 (Platform_Company): score_raw=0.5345 -> score_final=0.5345
Topic 0 (Platform_Company): score_raw=0.5379 -> score_final=0.5379
Topic 0 (Platform_Company): score_raw=0.5305 -> score_final=0.5305
Topic 0 (Platform_Company): score_raw=0.5342 -> score_final=0.5342
Topic 0 (Platform_Company): score_raw=0.5303 -> score_final=0.5303
Topic 0 (Platform_Company): score_raw=0.5295 -> score_final=0.5295
Topic 0 (Platform_Company): score_raw=0.5203 -> score_final=0.5203
Topic 0 (Platform_Company): score_raw=0.5315 -> score_final=0.5315
Topic 0 (Platform_Company): score_raw=0.5302 -> score_final=0.5302
Topic 0 (Platform_Company): score_raw=0.5208 -> score_final=0.5208
Topic 0 (Platform_Company): score_raw=0.5291 -> score_final=0.5291
Topic 0 (Platform_Company): score_raw=0.5301 -> score_final=0.5301
Topic 0 (Platform_Company): score_raw=0.5358 -> score_final=0.5358
Topic 0 (Platform_Company): score_raw=0.5351 -> score_final=0.5351
Topic 0 (Platform_Company): score_raw=0.5316 -> score_final=0.5316
Topic 0 (Platform_Company): score_raw=0.5330 -> score_final=0.5330
Topic 0 (Platform_Company): score_raw=0.5380 -> score_final=0.5380
Topic 0 (Platform_Company): score_raw=0.5362 -> score_final=0.5362
Topic 0 (Platform_Company): score_raw=0.5349 -> score_final=0.5349
Topic 0 (Platform_Company): score_raw=0.5389 -> score_final=0.5389
Topic 0 (Platform_Company): score_raw=0.5313 -> score_final=0.5313
Topic 0 (Platform_Company): score_raw=0.5338 -> score_final=0.5338
Topic 0 (Platform_Company): score_raw=0.5312 -> score_final=0.5312
Topic 0 (Platform_Company): score_raw=0.5388 -> score_final=0.5388
Topic 0 (Platform_Company): score_raw=0.5343 -> score_final=0.5343
Topic 0 (Platform_Company): score_raw=0.5386 -> score_final=0.5386
Topic 0 (Platform_Company): score_raw=0.5300 -> score_final=0.5300
Topic 0 (Platform_Company): score_raw=0.5372 -> score_final=0.5372
Topic 0 (Platform_Company): score_raw=0.5328 -> score_final=0.5328
Topic 0 (Platform_Company): score_raw=0.5324 -> score_final=0.5324
Topic 0 (Platform_Company): score_raw=0.5279 -> score_final=0.5279
Topic 0 (Platform_Company): score_raw=0.5198 -> score_final=0.5198
