topic_id,word,prob
0,ai,1.0
0,기술을,0.30432453169940016
0,첨단,0.23994857543040204
0,않고,0.23418038740042776
0,모바일,0.23064628863432104
0,vr,0.2283961407876153
0,국내외,0.12411130861166483
0,규모로,0.12411129367878611
0,매우,0.12411129355986991
0,해당,0.12411129337778141
1,디스플레이,1.0
1,새로운,0.831445094538486
1,가장,0.7109748962267204
1,주행,0.3578981531319554
1,시스템,0.31758186586330817
1,모델,0.3082941496197753
1,차량용,0.28076121152627886
1,패키지,0.25792946873677514
1,led,0.2574989018568319
1,전기,0.2429560798643072
2,oled,1.0
2,게이밍,0.35986105986140376
2,게임,0.2914161346301629
2,패널,0.2671922318742238
2,화면,0.24990395580734925
2,모니터,0.24020369931869348
2,대형,0.22473173425570753
2,qd,0.20187041204446612
2,일본,0.19849445825510853
2,qd oled,0.1875087718964822
3,폴더블,1.0
3,pro,0.8673974548412497
3,더욱,0.5951123981142897
3,출시,0.48441332884162197
3,공식,0.4308887884186893
3,차세대,0.4268618918038657
3,제품,0.38080744469809386
3,제품을,0.3777815588971591
3,플랫폼,0.3724421047065786
3,기능을,0.36405128883509336
4,경우,1.0
4,서비스,0.7154209549889075
4,회사는,0.654720892681874
4,또는,0.5012143466019124
4,서비스를,0.4289738720884995
4,회사의,0.35346198874994256
4,이용,0.2119247871518431
4,정보를,0.196058763466052
4,목적으로,0.14846066632138769
4,다른,0.14117392355192784
5,lg,1.0
5,미국,0.8154480198385631
5,반도체,0.7984384352062727
5,중국,0.6643081798716666
5,산업,0.5921130401028089
5,사용,0.5818177137446787
5,분야,0.5205184391854413
5,자동차,0.5175714674228846
5,생산,0.5164944512806493
5,제품,0.510100691210012
6,led,1.0
6,micro,0.6264970042402903
6,마이크로,0.5992991994443411
6,ceo,0.5312662358222754
6,에서,0.47962187402463446
6,삼성전자가,0.40419346401724304
6,것이란,0.3827781662291777
6,hbm,0.3713968634301895
6,전망,0.3687003306177692
6,ai,0.3472665454851228
7,ai,1.0
7,ai 팩토리,0.3026575434457921
7,팩토리,0.3026575434457921
7,ax,0.17951549381051904
7,ai를,0.13473658142831002
7,데이터를,0.13396052632771455
7,2030년까지,0.11955432392199139
7,얼라이언스,0.11234711154391529
7,휴머노이드,0.10674974543675843
7,생산성을,0.08995765896512598
8,연구팀은,1.0
8,반도체,0.9232876732324813
8,양자점,0.8465753424657491
8,소자,0.731506849315061
8,패터닝,0.6164383561643727
8,포토레지스트,0.6164383561643727
8,디스플레이,0.5780821822106087
8,이를,0.539726041059166
8,제작,0.5397260352091096
8,픽셀,0.5397260320666271
9,실적,1.0
9,소재,0.9937146243274707
9,시스템,0.845866960605276
9,주가,0.8451565807117575
9,투자,0.8446421064936652
9,역시,0.8036848798976639
9,동시에,0.801370098431273
9,장기,0.756149234192542
9,로봇,0.753778579488127
9,크게,0.6706235195694693
10,피부,1.0
10,브랜드,0.9954065176832192
10,프리미엄,0.6390563902699211
10,효과를,0.4466403316627074
10,개선,0.44664030866446636
10,단순히,0.41033024194480666
10,새로운,0.40736208186975553
10,서비스,0.39876119408888877
10,기능성,0.3913043203722747
10,기능과,0.38651010051849083
11,것은,1.0
11,추석,0.9674926432399923
11,먼저,0.9002450253431858
11,오는,0.7982640996705378
11,것이다,0.7544098129337874
11,가장,0.6599826754995192
11,때문이다,0.5523537452722173
11,화면,0.5509969993702502
11,미국,0.5414811182306187
11,이벤트,0.5096439545431509
12,미국,1.0
12,반도체,0.5920768359108264
12,중국,0.490376247784119
12,전망,0.4384884690450733
12,3분기,0.42355099251756606
12,투자,0.41837632410082126
12,산업,0.3451786802562664
12,관세,0.34052342948384307
12,차량,0.3216028265785452
12,기술,0.2791045790441472
13,oled,1.0
13,디스플레이,0.927885719759589
13,장비,0.8622452413719982
13,패널,0.3553117038111904
13,중국,0.3174954593336343
13,개선,0.30367667770694373
13,공급,0.2904691653005973
13,기술,0.247753739342306
13,수익성,0.24389008836610016
13,매출,0.2436781442546753
