term,cur,prev,diff,total,ma7,z_like
애플,19,5,14,259,10.714,1.939
폴더블,12,4,8,95,6.857,1.421
lg디스플레이,12,23,-11,154,8.571,0.873
양산,11,35,-24,62,7.0,1.097
oled,10,4,6,364,9.286,0.176
lg전자,9,6,3,187,3.857,1.735
모니터,8,1,7,146,4.571,1.093
삼성전자,6,7,-1,489,18.143,-2.309
인텔,5,0,5,34,3.143,0.67
노트북,5,18,-13,144,5.714,-0.211
엔비디아,5,0,5,226,12.286,-1.617
아이폰,4,7,-3,99,4.714,-0.225
선익시스템,3,0,3,30,0.571,1.383
기아,3,0,3,14,0.714,1.239
bmw,3,0,3,11,0.857,1.113
맥북,3,1,2,94,1.0,1.0
sk하이닉스,3,8,-5,69,2.429,0.223
vr,3,2,1,41,3.571,-0.198
디스플레이,3,7,-4,275,7.571,-1.219
asus,2,0,2,15,0.286,1.117
퀀텀닷,2,0,2,3,0.286,1.117
고성능,2,0,2,19,0.857,0.593
화웨이,2,1,1,17,0.857,0.593
lcd,2,5,-3,33,2.143,-0.058
삼성디스플레이,2,1,1,67,2.571,-0.219
갤럭시,2,2,0,242,3.0,-0.366
xr,2,1,1,118,3.429,-0.501
tv,2,2,0,286,4.857,-0.892
벤츠,1,0,1,17,0.143,0.622
니트,1,0,1,1,0.143,0.622
뷰소닉,1,0,1,1,0.143,0.622
응답속도,1,0,1,1,0.143,0.622
소니,1,0,1,5,0.286,0.465
저전력,1,0,1,5,0.286,0.465
csot,1,0,1,3,0.286,0.465
구글,1,0,1,49,1.0,0.0
tcl,1,0,1,67,1.286,-0.134
현대모비스,1,1,0,29,1.429,-0.195
주사율,1,11,-10,12,1.714,-0.309
모바일,1,0,1,62,2.429,-0.558
