--- Sentiment Scaling Log (2026-02-14) ---
--- (Topic_ID (Semantic_Key): raw_score -> final_score) ---
--------------------------------------------------
Topic 0 (TV_Display_Topic): score_raw=0.5108 -> score_final=0.5108
Topic 0 (TV_Display_Topic): score_raw=0.4855 -> score_final=0.4855
Topic 0 (TV_Display_Topic): score_raw=0.4879 -> score_final=0.4879
Topic 0 (TV_Display_Topic): score_raw=0.5044 -> score_final=0.5044
Topic 0 (TV_Display_Topic): score_raw=0.5001 -> score_final=0.5001
Topic 0 (TV_Display_Topic): score_raw=0.5093 -> score_final=0.5093
Topic 0 (TV_Display_Topic): score_raw=0.5090 -> score_final=0.5090
Topic 0 (TV_Display_Topic): score_raw=0.5137 -> score_final=0.5137
Topic 0 (TV_Display_Topic): score_raw=0.5062 -> score_final=0.5062
Topic 0 (TV_Display_Topic): score_raw=0.4982 -> score_final=0.4982
Topic 0 (TV_Display_Topic): score_raw=0.5133 -> score_final=0.5133
Topic 0 (TV_Display_Topic): score_raw=0.4907 -> score_final=0.4907
Topic 0 (TV_Display_Topic): score_raw=0.4978 -> score_final=0.4978
Topic 0 (TV_Display_Topic): score_raw=0.4973 -> score_final=0.4973
Topic 0 (TV_Display_Topic): score_raw=0.4990 -> score_final=0.4990
Topic 0 (TV_Display_Topic): score_raw=0.4991 -> score_final=0.4991
Topic 0 (TV_Display_Topic): score_raw=0.5466 -> score_final=0.5466
Topic 0 (TV_Display_Topic): score_raw=0.4929 -> score_final=0.4929
Topic 0 (TV_Display_Topic): score_raw=0.4802 -> score_final=0.4802
Topic 0 (TV_Display_Topic): score_raw=0.4797 -> score_final=0.4797
Topic 0 (TV_Display_Topic): score_raw=0.5170 -> score_final=0.5170
Topic 0 (TV_Display_Topic): score_raw=0.5077 -> score_final=0.5077
Topic 0 (TV_Display_Topic): score_raw=0.5093 -> score_final=0.5093
Topic 0 (TV_Display_Topic): score_raw=0.4916 -> score_final=0.4916
Topic 0 (TV_Display_Topic): score_raw=0.4847 -> score_final=0.4847
Topic 0 (TV_Display_Topic): score_raw=0.4888 -> score_final=0.4888
Topic 0 (TV_Display_Topic): score_raw=0.5061 -> score_final=0.5061
Topic 0 (TV_Display_Topic): score_raw=0.5024 -> score_final=0.5024
Topic 0 (TV_Display_Topic): score_raw=0.4853 -> score_final=0.4853
Topic 0 (TV_Display_Topic): score_raw=0.5103 -> score_final=0.5103
Topic 0 (TV_Display_Topic): score_raw=0.4984 -> score_final=0.4984
Topic 0 (TV_Display_Topic): score_raw=0.5109 -> score_final=0.5109
Topic 0 (TV_Display_Topic): score_raw=0.4991 -> score_final=0.4991
Topic 0 (TV_Display_Topic): score_raw=0.4998 -> score_final=0.4998
Topic 0 (TV_Display_Topic): score_raw=0.4890 -> score_final=0.4890
Topic 0 (TV_Display_Topic): score_raw=0.5090 -> score_final=0.5090
Topic 0 (TV_Display_Topic): score_raw=0.5028 -> score_final=0.5028
Topic 0 (TV_Display_Topic): score_raw=0.4928 -> score_final=0.4928
Topic 0 (TV_Display_Topic): score_raw=0.4992 -> score_final=0.4992
Topic 0 (TV_Display_Topic): score_raw=0.4997 -> score_final=0.4997
Topic 0 (TV_Display_Topic): score_raw=0.5017 -> score_final=0.5017
Topic 0 (TV_Display_Topic): score_raw=0.5069 -> score_final=0.5069
Topic 0 (TV_Display_Topic): score_raw=0.5083 -> score_final=0.5083
