term,cur,prev,diff,total,ma7,z_like
tv,75,11,64,387,16.571,11.523
삼성전자,45,5,40,510,13.857,6.595
엔비디아,15,15,0,155,6.0,2.609
레노버,13,2,11,79,2.571,4.005
oled,11,11,0,316,15.429,-0.899
스마트폰,9,5,4,115,5.429,1.073
애플,8,12,-4,279,8.857,-0.216
디스플레이,7,9,-2,172,4.714,0.721
모니터,6,1,5,189,4.429,0.506
폴더블,5,15,-10,164,6.857,-0.513
amd,4,0,4,23,0.857,1.632
hp,4,5,-1,21,1.714,0.99
양산,4,0,4,87,1.857,0.907
노트북,4,0,4,152,6.429,-0.687
lg전자,4,7,-3,280,8.143,-1.075
소니,3,0,3,37,0.429,1.554
갤럭시,3,2,1,101,2.714,0.108
아이패드,2,0,2,5,0.286,1.117
메타,2,1,1,31,1.286,0.335
기아,2,7,-5,54,1.714,0.124
lg디스플레이,2,1,1,130,2.286,-0.114
xr,2,3,-1,109,3.143,-0.412
8k,1,0,1,5,0.143,0.622
ul,1,0,1,1,0.143,0.622
샤오미,1,1,0,16,0.286,0.465
수율,1,1,0,10,0.286,0.465
고효율,1,1,0,4,0.429,0.345
모바일,1,0,1,64,0.857,0.074
ar,1,0,1,47,0.857,0.074
tsmc,1,0,1,11,1.143,-0.069
구글,1,0,1,75,1.571,-0.254
화웨이,1,5,-4,24,1.714,-0.309
tcl,1,0,1,63,2.714,-0.648
삼성디스플레이,1,0,1,89,4.286,-1.07
아이폰,1,9,-8,139,4.571,-1.138
