term,cur,prev,diff,ma7,z_like,total
oled,36,5,31,10.286,6.112,295
삼성디스플레이,21,0,21,3.571,6.031,67
삼성전자,25,12,13,11.714,3.004,343
xr,11,2,9,4.286,2.187,96
tv,11,1,10,4.571,2.049,177
노트북,12,8,4,5.429,1.973,115
kaist,4,0,4,0.571,1.953,23
디스플레이,14,2,12,7.429,1.764,248
sharp,3,0,3,0.857,1.113,26
sk하이닉스,5,0,5,2.429,1.005,133
amd,2,0,2,0.429,0.95,11
레노버,2,0,2,0.429,0.95,40
모니터,5,2,3,2.571,0.933,107
lg디스플레이,2,0,2,0.714,0.697,98
갤럭시워치,1,0,1,0.143,0.622,2
고휘도,1,0,1,0.143,0.622,1
맥북,1,0,1,0.143,0.622,34
비보,1,0,1,0.143,0.622,6
올레드,1,0,1,0.143,0.622,23
응답속도,1,0,1,0.143,0.622,1
잉크젯,1,0,1,0.143,0.622,5
투명디스플레이,1,0,1,0.143,0.622,1
픽셀,1,0,1,0.143,0.622,2
tcl,2,1,1,0.857,0.593,28
갤럭시,11,22,-11,8.714,0.578,134
공급망,3,0,3,1.714,0.557,51
샤오미,1,0,1,0.286,0.465,10
메타,1,1,0,0.286,0.465,29
카카오,1,0,1,0.571,0.244,13
byd,1,1,0,0.571,0.244,16
아이패드,1,0,1,0.857,0.074,35
아이폰,2,3,-1,1.857,0.06,88
퀄컴,1,1,0,1.143,-0.069,29
hp,2,0,2,2.429,-0.168,39
기아,2,0,2,2.429,-0.168,37
구글,1,0,1,1.429,-0.195,38
폴더블,6,6,0,7.0,-0.274,182
모바일,2,1,1,3.857,-0.627,49
lg전자,7,16,-9,9.857,-0.69,298
엔비디아,2,1,1,4.286,-0.744,100
스마트폰,2,5,-3,5.143,-0.962,108
애플,5,7,-2,9.857,-1.173,346
