term,cur,prev,diff,total,ma7,z_like
oled,43,7,36,336,16.857,5.12
삼성디스플레이,21,0,21,109,3.286,6.298
그램,16,0,16,18,2.286,5.46
tv,15,8,7,302,9.857,1.242
양산,8,1,7,23,1.714,2.722
tcl,8,0,8,24,2.143,2.377
lg전자,7,6,1,323,12.0,-1.12
아이폰,5,1,4,82,2.571,0.933
갤럭시,4,1,3,84,1.0,1.5
삼성전자,4,14,-10,446,15.714,-2.36
애플,3,2,1,164,3.857,-0.289
모니터,3,1,2,188,10.143,-1.707
아마존,2,0,2,8,0.286,1.117
픽셀,2,0,2,3,0.429,0.95
올레드,2,0,2,19,0.571,0.814
폴더블,2,1,1,92,2.429,-0.168
스마트폰,2,1,1,108,2.857,-0.319
노트북,2,8,-6,102,3.0,-0.366
lcd,1,0,1,44,0.143,0.622
퀀텀닷,1,0,1,2,0.143,0.622
지멘스,1,1,0,2,0.286,0.465
boe,1,0,1,57,0.857,0.074
sk하이닉스,1,0,1,40,0.857,0.074
현대모비스,1,2,-1,65,1.429,-0.195
모바일,1,1,0,69,3.143,-0.773
디스플레이,1,16,-15,199,5.429,-1.33
lg디스플레이,1,4,-3,139,5.571,-1.36
