term,cur,prev,diff,total,ma7,z_like
삼성디스플레이,18,2,16,99,5.143,3.935
씽크패드,6,0,6,6,0.857,2.67
소니,6,0,6,11,1.0,2.5
구글,8,2,6,59,2.429,2.178
lcd,7,0,7,38,2.0,2.071
올레드tv,4,0,4,5,0.571,1.953
인텔,5,1,4,37,1.714,1.423
레노버,6,0,6,91,3.857,0.723
google,1,0,1,2,0.143,0.622
galaxy,1,0,1,4,0.143,0.622
dell,1,0,1,7,0.143,0.622
공급망,2,2,0,36,1.143,0.414
카카오,1,0,1,12,0.429,0.345
boe,1,1,0,21,0.429,0.345
amd,1,0,1,31,0.429,0.345
qled,1,0,1,39,0.429,0.345
아마존,1,0,1,7,0.714,0.155
모바일,1,1,0,58,1.286,-0.134
맥북,1,0,1,94,1.286,-0.134
노트북,3,3,0,128,5.0,-0.618
엔비디아,1,1,0,195,2.714,-0.648
애플,7,3,4,266,9.714,-0.659
아이폰,2,2,0,106,5.429,-1.03
폴더블,1,1,0,101,4.143,-1.035
