term,cur,prev,diff,ma7,z_like,total
boe,3,1,2,0.714,1.239,37
etri,2,0,2,0.286,1.117,6
아마존,2,0,2,0.286,1.117,10
현대모비스,6,0,6,1.286,2.209,27
주사율,11,0,11,1.571,4.184,11
lcd,5,0,5,2.0,1.243,32
선익시스템,3,0,3,0.571,1.383,30
기아,3,0,3,0.714,1.239,14
퀀텀닷,2,0,2,0.286,1.117,3
asus,2,0,2,0.286,1.117,15
bmw,3,0,3,0.857,1.113,11
asus,7,2,5,1.286,2.678,22
응답속도,6,1,5,1.0,2.5,7
벤츠,16,1,15,2.571,5.158,34
올레드,15,1,14,2.571,4.774,24
uhd,12,0,12,1.857,4.293,14
기아,5,1,4,1.429,1.627,20
필립스,2,0,2,0.286,1.117,8
