term,cur,prev,diff,total,ma7,z_like
애플,11,3,8,234,5.857,1.504
tv,10,9,1,225,8.286,0.442
현대모비스,7,0,7,34,1.429,2.538
아이폰,4,3,1,72,2.0,0.828
알파벳,3,3,0,8,0.857,1.113
lg전자,3,10,-7,207,3.429,-0.15
삼성전자,3,24,-21,528,7.857,-1.277
벤츠,3,31,-28,121,10.0,-1.682
tcl,2,0,2,8,0.429,0.95
asus,2,6,-4,15,1.286,0.335
삼성디스플레이,2,4,-2,44,1.571,0.19
인텔,2,5,-3,60,2.143,-0.058
모바일,2,10,-8,38,2.857,-0.319
스마트폰,2,1,1,69,3.429,-0.501
xr,2,3,-1,123,4.714,-0.856
oled,2,4,-2,229,4.857,-0.892
아마존,1,0,1,24,0.143,0.622
asp,1,0,1,2,0.143,0.622
공급망,1,1,0,34,0.429,0.345
태블릿,1,1,0,19,0.429,0.345
vr,1,0,1,10,0.571,0.244
기아,1,5,-4,16,1.0,0.0
구글,1,1,0,31,1.286,-0.134
노트북,1,1,0,86,3.143,-0.773
폴더블,1,1,0,80,4.143,-1.035
갤럭시,1,2,-1,100,4.429,-1.104
디스플레이,1,3,-2,156,6.286,-1.507
