org,topic,base_score,topic_share,company_focus,hybrid_score
IoT,1,13.1735,0.0325,0.4709,13.1735
IoT,8,12.2139,0.0381,0.4366,12.2139
IoT,9,11.7098,0.0398,0.4186,11.7098
IoT,3,10.7770,0.0255,0.3852,10.7770
IoT,13,9.6953,0.0308,0.3466,9.6953
IoT,2,7.9031,0.0331,0.2825,7.9031
IoT,6,3.7290,0.0141,0.1333,3.7290
IoT,12,3.1645,0.0108,0.1131,3.1645
IoT,7,3.1015,0.0119,0.1109,3.1015
IoT,5,2.9123,0.0200,0.1041,2.9123
IoT,11,1.8473,0.0144,0.0660,1.8473
IoT,4,1.6494,0.0104,0.0590,1.6494
IoT,10,1.4369,0.0041,0.0514,1.4369
JDI,1,3.6593,0.0090,0.4869,3.6593
JDI,3,3.5923,0.0085,0.4780,3.5923
JDI,0,2.4227,0.0078,0.3224,2.4227
JDI,2,2.1554,0.0090,0.2868,2.1554
JDI,8,2.1554,0.0067,0.2868,2.1554
JDI,10,2.1554,0.0061,0.2868,2.1554
JDI,12,1.5823,0.0054,0.2105,1.5823
JDI,6,1.4916,0.0056,0.1985,1.4916
JDI,13,1.4916,0.0047,0.1985,1.4916
JDI,9,1.4637,0.0050,0.1948,1.4637
JDI,4,0.8247,0.0052,0.1097,0.8247
JDI,7,0.7754,0.0030,0.1032,0.7754
LG디스플레이,10,59.6326,0.1690,0.5136,59.6326
LG디스플레이,0,51.6837,0.1671,0.4452,51.6837
LG디스플레이,3,38.7971,0.0917,0.3342,38.7971
LG디스플레이,12,36.3919,0.1240,0.3135,36.3919
LG디스플레이,1,30.7382,0.0758,0.2648,30.7382
LG디스플레이,6,30.5774,0.1158,0.2634,30.5774
LG디스플레이,13,25.3569,0.0806,0.2184,25.3569
LG디스플레이,7,22.4862,0.0863,0.1937,22.4862
LG디스플레이,2,20.8355,0.0873,0.1795,20.8355
LG디스플레이,11,16.6261,0.1295,0.1432,16.6261
LG디스플레이,8,16.5247,0.0516,0.1423,16.5247
LG디스플레이,9,14.6372,0.0498,0.1261,14.6372
LG디스플레이,5,10.6786,0.0733,0.0920,10.6786
LG디스플레이,4,9.0720,0.0573,0.0781,9.0720
LG전자,2,56.7587,0.2380,0.4400,56.7587
LG전자,13,42.5101,0.1351,0.3295,42.5101
LG전자,12,38.7653,0.1321,0.3005,38.7653
LG전자,3,38.0786,0.0900,0.2952,38.0786
LG전자,4,35.4631,0.2240,0.2749,35.4631
LG전자,10,35.2048,0.0998,0.2729,35.2048
LG전자,1,34.3975,0.0848,0.2666,34.3975
LG전자,9,32.9338,0.1119,0.2553,32.9338
LG전자,5,32.0357,0.2200,0.2483,32.0357
LG전자,8,31.6125,0.0987,0.2451,31.6125
LG전자,6,25.3569,0.0960,0.1966,25.3569
LG전자,7,22.4862,0.0863,0.1743,22.4862
LG전자,11,19.3971,0.1511,0.1504,19.3971
LG전자,0,18.5738,0.0601,0.1440,18.5738
LG화학,10,23.7093,0.0672,0.6376,23.7093
LG화학,13,14.9158,0.0474,0.4011,14.9158
LG화학,3,13.6508,0.0323,0.3671,13.6508
LG화학,1,10.2461,0.0253,0.2755,10.2461
LG화학,9,8.7823,0.0299,0.2362,8.7823
LG화학,8,7.9031,0.0247,0.2125,7.9031
LG화학,2,7.1846,0.0301,0.1932,7.1846
LG화학,11,6.4657,0.0504,0.1739,6.4657
LG화학,4,5.7731,0.0365,0.1552,5.7731
LG화학,7,5.4277,0.0208,0.1460,5.4277
LG화학,5,1.9416,0.0133,0.0522,1.9416
LG화학,0,1.6151,0.0052,0.0434,1.6151
LG화학,12,1.5823,0.0054,0.0425,1.5823
LG화학,6,1.4916,0.0056,0.0401,1.4916
SK하이닉스,1,34.3975,0.0848,0.5511,34.3975
SK하이닉스,3,29.4571,0.0696,0.4720,29.4571
SK하이닉스,8,28.7386,0.0897,0.4605,28.7386
SK하이닉스,9,16.8328,0.0572,0.2697,16.8328
SK하이닉스,13,12.6784,0.0403,0.2031,12.6784
SK하이닉스,7,11.6308,0.0446,0.1864,11.6308
SK하이닉스,4,9.0720,0.0573,0.1454,9.0720
SK하이닉스,6,8.9495,0.0339,0.1434,8.9495
SK하이닉스,2,8.6216,0.0361,0.1381,8.6216
SK하이닉스,12,7.9113,0.0270,0.1268,7.9113
SK하이닉스,10,7.1846,0.0204,0.1151,7.1846
SK하이닉스,5,5.8247,0.0400,0.0933,5.8247
SK하이닉스,11,5.5420,0.0432,0.0888,5.5420
SK하이닉스,0,4.8453,0.0157,0.0776,4.8453
TCL,12,10.2847,0.0350,0.6172,10.2847
TCL,6,8.9495,0.0339,0.5371,8.9495
TCL,7,3.8769,0.0149,0.2327,3.8769
TCL,9,3.6593,0.0124,0.2196,3.6593
TCL,10,3.5923,0.0102,0.2156,3.5923
TCL,0,3.2302,0.0104,0.1939,3.2302
TCL,13,2.9832,0.0095,0.1790,2.9832
TCL,2,2.8739,0.0120,0.1725,2.8739
TCL,3,2.8739,0.0068,0.1725,2.8739
TCL,8,2.8739,0.0090,0.1725,2.8739
TCL,1,2.1956,0.0054,0.1318,2.1956
TCL,11,0.9237,0.0072,0.0554,0.9237
TCL,4,0.8247,0.0052,0.0495,0.8247
V2X,1,6.5868,0.0162,0.5949,6.5868
V2X,8,6.4662,0.0202,0.5840,6.4662
V2X,3,4.3108,0.0102,0.3894,4.3108
V2X,13,2.2374,0.0071,0.2021,2.2374
V2X,9,2.1956,0.0075,0.1983,2.1956
V2X,2,2.1554,0.0090,0.1947,2.1554
V2X,7,1.5508,0.0060,0.1401,1.5508
V2X,11,0.9237,0.0072,0.0834,0.9237
V2X,6,0.7458,0.0028,0.0674,0.7458
V2X,10,0.7185,0.0020,0.0649,0.7185
구글,9,21.9559,0.0746,0.4382,21.9559
구글,13,20.1364,0.0640,0.4019,20.1364
구글,3,15.8062,0.0374,0.3155,15.8062
구글,8,15.0878,0.0471,0.3011,15.0878
구글,1,14.6372,0.0361,0.2922,14.6372
구글,7,13.9569,0.0536,0.2786,13.9569
구글,0,11.3058,0.0366,0.2257,11.3058
구글,6,10.4411,0.0395,0.2084,10.4411
구글,12,10.2847,0.0350,0.2053,10.2847
구글,2,10.0585,0.0422,0.2008,10.0585
구글,10,10.0585,0.0285,0.2008,10.0585
구글,5,9.7078,0.0667,0.1938,9.7078
구글,4,7.4225,0.0469,0.1481,7.4225
구글,11,6.4657,0.0504,0.1291,6.4657
기아,8,12.9324,0.0404,0.5113,12.9324
기아,1,12.4416,0.0307,0.4919,12.4416
기아,3,11.4954,0.0272,0.4545,11.4954
기아,13,6.7121,0.0213,0.2654,6.7121
기아,9,6.5868,0.0224,0.2604,6.5868
기아,6,5.9663,0.0226,0.2359,5.9663
기아,7,4.6523,0.0179,0.1839,4.6523
기아,4,3.2989,0.0208,0.1304,3.2989
기아,2,2.8739,0.0120,0.1136,2.8739
기아,10,2.8739,0.0081,0.1136,2.8739
기아,0,2.4227,0.0078,0.0958,2.4227
기아,12,2.3734,0.0081,0.0938,2.3734
기아,5,0.9708,0.0067,0.0384,0.9708
네이버,8,8.6216,0.0269,0.5504,8.6216
네이버,1,6.5868,0.0162,0.4205,6.5868
네이버,3,6.4662,0.0153,0.4128,6.4662
네이버,9,5.8549,0.0199,0.3738,5.8549
네이버,13,5.2205,0.0166,0.3333,5.2205
네이버,7,2.3262,0.0089,0.1485,2.3262
네이버,2,2.1554,0.0090,0.1376,2.1554
네이버,5,1.9416,0.0133,0.1240,1.9416
네이버,4,1.6494,0.0104,0.1053,1.6494
네이버,0,1.6151,0.0052,0.1031,1.6151
네이버,12,1.5823,0.0054,0.1010,1.5823
네이버,10,1.4369,0.0041,0.0917,1.4369
네이버,6,0.7458,0.0028,0.0476,0.7458
두산로보틱스,10,20.8355,0.0591,0.8678,20.8355
두산로보틱스,13,8.9495,0.0284,0.3727,8.9495
두산로보틱스,11,4.6184,0.0360,0.1923,4.6184
두산로보틱스,2,4.3108,0.0181,0.1795,4.3108
두산로보틱스,4,3.2989,0.0208,0.1374,3.2989
두산로보틱스,3,2.8739,0.0068,0.1197,2.8739
두산로보틱스,9,1.4637,0.0050,0.0610,1.4637
두산로보틱스,7,0.7754,0.0030,0.0323,0.7754
두산로보틱스,8,0.7185,0.0022,0.0299,0.7185
디지타임스,0,6.4605,0.0209,0.5981,6.4605
디지타임스,3,5.0293,0.0119,0.4656,5.0293
디지타임스,1,4.3912,0.0108,0.4065,4.3912
디지타임스,6,2.9832,0.0113,0.2762,2.9832
디지타임스,12,2.3734,0.0081,0.2197,2.3734
디지타임스,13,2.2374,0.0071,0.2071,2.2374
디지타임스,7,1.5508,0.0060,0.1436,1.5508
디지타임스,9,1.4637,0.0050,0.1355,1.4637
디지타임스,2,1.4369,0.0060,0.1330,1.4369
디지타임스,10,1.4369,0.0041,0.1330,1.4369
디지타임스,5,0.9708,0.0067,0.0899,0.9708
디지타임스,4,0.8247,0.0052,0.0764,0.8247
디지타임스,8,0.7185,0.0022,0.0665,0.7185
마이크로소프트,0,0.8076,0.0026,1.0000,0.8076
메타,13,2.9832,0.0095,0.4764,2.9832
메타,9,2.9274,0.0100,0.4675,2.9274
메타,6,2.2374,0.0085,0.3573,2.2374
메타,2,2.1554,0.0090,0.3442,2.1554
메타,3,2.1554,0.0051,0.3442,2.1554
메타,4,1.6494,0.0104,0.2634,1.6494
메타,1,1.4637,0.0036,0.2338,1.4637
메타,8,1.4369,0.0045,0.2295,1.4369
메타,10,0.7185,0.0020,0.1147,0.7185
미디어텍,1,6.5868,0.0162,0.5949,6.5868
미디어텍,8,6.4662,0.0202,0.5840,6.4662
미디어텍,3,4.3108,0.0102,0.3894,4.3108
미디어텍,13,2.2374,0.0071,0.2021,2.2374
미디어텍,9,2.1956,0.0075,0.1983,2.1956
미디어텍,2,2.1554,0.0090,0.1947,2.1554
미디어텍,7,1.5508,0.0060,0.1401,1.5508
미디어텍,11,0.9237,0.0072,0.0834,0.9237
미디어텍,6,0.7458,0.0028,0.0674,0.7458
미디어텍,10,0.7185,0.0020,0.0649,0.7185
삼성디스플레이,0,28.2645,0.0914,0.4731,28.2645
삼성디스플레이,3,25.1463,0.0594,0.4209,25.1463
삼성디스플레이,1,21.9559,0.0542,0.3675,21.9559
삼성디스플레이,10,18.6801,0.0530,0.3127,18.6801
삼성디스플레이,7,16.2831,0.0625,0.2726,16.2831
삼성디스플레이,6,15.6616,0.0593,0.2622,15.6616
삼성디스플레이,12,14.2403,0.0485,0.2384,14.2403
삼성디스플레이,8,12.2139,0.0381,0.2044,12.2139
삼성디스플레이,9,10.9779,0.0373,0.1838,10.9779
삼성디스플레이,2,10.0585,0.0422,0.1684,10.0585
삼성디스플레이,5,8.7370,0.0600,0.1462,8.7370
삼성디스플레이,13,8.2037,0.0261,0.1373,8.2037
삼성디스플레이,11,7.3894,0.0576,0.1237,7.3894
삼성디스플레이,4,4.9483,0.0312,0.0828,4.9483
삼성전자,1,59.2808,0.1462,0.3661,59.2808
삼성전자,12,57.7523,0.1968,0.3566,57.7523
삼성전자,3,56.0403,0.1324,0.3461,56.0403
삼성전자,10,52.4479,0.1487,0.3239,52.4479
삼성전자,7,51.9508,0.1994,0.3208,51.9508
삼성전자,6,45.4932,0.1723,0.2809,45.4932
삼성전자,8,45.2633,0.1413,0.2795,45.2633
삼성전자,0,40.3779,0.1305,0.2494,40.3779
삼성전자,13,40.2727,0.1280,0.2487,40.2727
삼성전자,9,38.7887,0.1318,0.2395,38.7887
삼성전자,2,27.3017,0.1145,0.1686,27.3017
삼성전자,5,21.3571,0.1467,0.1319,21.3571
삼성전자,11,19.3971,0.1511,0.1198,19.3971
삼성전자,4,18.1439,0.1146,0.1120,18.1439
샤오미,6,6.7121,0.0254,0.5214,6.7121
샤오미,12,6.3290,0.0216,0.4916,6.3290
샤오미,7,6.2031,0.0238,0.4818,6.2031
샤오미,13,3.7290,0.0118,0.2896,3.7290
샤오미,9,2.9274,0.0100,0.2274,2.9274
샤오미,2,2.1554,0.0090,0.1674,2.1554
샤오미,8,2.1554,0.0067,0.1674,2.1554
샤오미,10,2.1554,0.0061,0.1674,2.1554
샤오미,1,1.4637,0.0036,0.1137,1.4637
샤오미,3,1.4369,0.0034,0.1116,1.4369
샤오미,11,0.9237,0.0072,0.0717,0.9237
샤오미,4,0.8247,0.0052,0.0641,0.8247
샤프,10,7.9031,0.0224,0.5855,7.9031
샤프,12,6.3290,0.0216,0.4689,6.3290
샤프,0,4.8453,0.0157,0.3589,4.8453
샤프,3,4.3108,0.0102,0.3193,4.3108
샤프,6,3.7290,0.0141,0.2762,3.7290
샤프,1,2.9274,0.0072,0.2169,2.9274
샤프,7,2.3262,0.0089,0.1723,2.3262
샤프,11,1.8473,0.0144,0.1369,1.8473
샤프,13,1.4916,0.0047,0.1105,1.4916
샤프,9,1.4637,0.0050,0.1084,1.4637
샤프,5,0.9708,0.0067,0.0719,0.9708
샤프,2,0.7185,0.0030,0.0532,0.7185
샤프,8,0.7185,0.0022,0.0532,0.7185
선익시스템,3,4.3108,0.0102,0.7298,4.3108
선익시스템,1,3.6593,0.0090,0.6195,3.6593
선익시스템,4,0.8247,0.0052,0.1396,0.8247
선익시스템,0,0.8076,0.0026,0.1367,0.8076
선익시스템,6,0.7458,0.0028,0.1263,0.7458
선익시스템,2,0.7185,0.0030,0.1216,0.7185
선익시스템,8,0.7185,0.0022,0.1216,0.7185
소니,12,6.3290,0.0216,0.5480,6.3290
소니,9,5.1230,0.0174,0.4435,5.1230
소니,7,3.8769,0.0149,0.3357,3.8769
소니,6,2.9832,0.0113,0.2583,2.9832
소니,1,2.9274,0.0072,0.2535,2.9274
소니,5,2.9123,0.0200,0.2521,2.9123
소니,0,2.4227,0.0078,0.2098,2.4227
소니,2,2.1554,0.0090,0.1866,2.1554
소니,3,2.1554,0.0051,0.1866,2.1554
소니,8,2.1554,0.0067,0.1866,2.1554
소니,4,1.6494,0.0104,0.1428,1.6494
소니,13,1.4916,0.0047,0.1291,1.4916
소니,11,0.9237,0.0072,0.0800,0.9237
소니,10,0.7185,0.0020,0.0622,0.7185
아마존,0,0.8076,0.0026,1.0000,0.8076
아이씨디,3,9.3400,0.0221,0.6532,9.3400
아이씨디,1,8.7823,0.0217,0.6142,8.7823
아이씨디,8,3.5923,0.0112,0.2512,3.5923
아이씨디,0,3.2302,0.0104,0.2259,3.2302
아이씨디,6,2.9832,0.0113,0.2086,2.9832
아이씨디,12,1.5823,0.0054,0.1107,1.5823
아이씨디,2,1.4369,0.0060,0.1005,1.4369
아이씨디,10,1.4369,0.0041,0.1005,1.4369
아이씨디,4,0.8247,0.0052,0.0577,0.8247
아이씨디,9,0.7319,0.0025,0.0512,0.7319
애플,0,70.2575,0.2272,0.6115,70.2575
애플,9,33.6656,0.1144,0.2930,33.6656
애플,10,31.6125,0.0896,0.2751,31.6125
애플,13,30.5774,0.0972,0.2661,30.5774
애플,7,30.2400,0.1161,0.2632,30.2400
애플,3,30.1755,0.0713,0.2626,30.1755
애플,12,28.4806,0.0970,0.2479,28.4806
애플,6,26.1027,0.0989,0.2272,26.1027
애플,1,23.4196,0.0578,0.2038,23.4196
애플,5,20.3864,0.1400,0.1774,20.3864
애플,2,17.2432,0.0723,0.1501,17.2432
애플,8,15.8062,0.0493,0.1376,15.8062
애플,4,15.6697,0.0990,0.1364,15.6697
애플,11,11.0841,0.0863,0.0965,11.0841
엔비디아,9,4.3912,0.0149,0.7677,4.3912
엔비디아,13,2.2374,0.0071,0.3912,2.2374
엔비디아,4,1.6494,0.0104,0.2884,1.6494
엔비디아,0,1.6151,0.0052,0.2824,1.6151
엔비디아,8,1.4369,0.0045,0.2512,1.4369
엔비디아,2,0.7185,0.0030,0.1256,0.7185
엔비디아,10,0.7185,0.0020,0.1256,0.7185
오포,7,3.8769,0.0149,0.8188,3.8769
오포,12,1.5823,0.0054,0.3342,1.5823
오포,6,1.4916,0.0056,0.3150,1.4916
오포,13,0.7458,0.0024,0.1575,0.7458
오포,1,0.7319,0.0018,0.1546,0.7319
오포,9,0.7319,0.0025,0.1546,0.7319
오포,3,0.7185,0.0017,0.1517,0.7185
오포,10,0.7185,0.0020,0.1517,0.7185
원익IPS,1,9.5142,0.0235,0.6980,9.5142
원익IPS,3,8.6216,0.0204,0.6325,8.6216
원익IPS,0,2.4227,0.0078,0.1777,2.4227
원익IPS,6,2.2374,0.0085,0.1641,2.2374
원익IPS,8,2.1554,0.0067,0.1581,2.1554
원익IPS,2,1.4369,0.0060,0.1054,1.4369
원익IPS,10,1.4369,0.0041,0.1054,1.4369
원익IPS,4,0.8247,0.0052,0.0605,0.8247
원익IPS,12,0.7911,0.0027,0.0580,0.7911
카카오,8,8.6216,0.0269,0.5504,8.6216
카카오,1,6.5868,0.0162,0.4205,6.5868
카카오,3,6.4662,0.0153,0.4128,6.4662
카카오,9,5.8549,0.0199,0.3738,5.8549
카카오,13,5.2205,0.0166,0.3333,5.2205
카카오,7,2.3262,0.0089,0.1485,2.3262
카카오,2,2.1554,0.0090,0.1376,2.1554
카카오,5,1.9416,0.0133,0.1240,1.9416
카카오,4,1.6494,0.0104,0.1053,1.6494
카카오,0,1.6151,0.0052,0.1031,1.6151
카카오,12,1.5823,0.0054,0.1010,1.5823
카카오,10,1.4369,0.0041,0.0917,1.4369
카카오,6,0.7458,0.0028,0.0476,0.7458
퀄컴,1,6.5868,0.0162,0.5076,6.5868
퀄컴,8,6.4662,0.0202,0.4983,6.4662
퀄컴,7,5.4277,0.0208,0.4182,5.4277
퀄컴,3,4.3108,0.0102,0.3322,4.3108
퀄컴,13,3.7290,0.0118,0.2873,3.7290
퀄컴,9,2.1956,0.0075,0.1692,2.1956
퀄컴,2,2.1554,0.0090,0.1661,2.1554
퀄컴,11,1.8473,0.0144,0.1424,1.8473
퀄컴,12,1.5823,0.0054,0.1219,1.5823
퀄컴,6,1.4916,0.0056,0.1149,1.4916
퀄컴,10,1.4369,0.0041,0.1107,1.4369
퀄컴,5,0.9708,0.0067,0.0748,0.9708
퀄컴,0,0.8076,0.0026,0.0622,0.8076
하이센스,12,10.2847,0.0350,0.6172,10.2847
하이센스,6,8.9495,0.0339,0.5371,8.9495
하이센스,7,3.8769,0.0149,0.2327,3.8769
하이센스,9,3.6593,0.0124,0.2196,3.6593
하이센스,10,3.5923,0.0102,0.2156,3.5923
하이센스,0,3.2302,0.0104,0.1939,3.2302
하이센스,13,2.9832,0.0095,0.1790,2.9832
하이센스,2,2.8739,0.0120,0.1725,2.8739
하이센스,3,2.8739,0.0068,0.1725,2.8739
하이센스,8,2.8739,0.0090,0.1725,2.8739
하이센스,1,2.1956,0.0054,0.1318,2.1956
하이센스,11,0.9237,0.0072,0.0554,0.9237
하이센스,4,0.8247,0.0052,0.0495,0.8247
하이얼,6,5.2205,0.0198,0.5735,5.2205
하이얼,12,4.7468,0.0162,0.5215,4.7468
하이얼,13,2.9832,0.0095,0.3277,2.9832
하이얼,7,2.3262,0.0089,0.2555,2.3262
하이얼,9,2.1956,0.0075,0.2412,2.1956
하이얼,2,2.1554,0.0090,0.2368,2.1554
하이얼,8,2.1554,0.0067,0.2368,2.1554
하이얼,10,1.4369,0.0041,0.1579,1.4369
하이얼,11,0.9237,0.0072,0.1015,0.9237
하이얼,4,0.8247,0.0052,0.0906,0.8247
하이얼,1,0.7319,0.0018,0.0804,0.7319
하이얼,3,0.7185,0.0017,0.0789,0.7185
한미반도체,1,12.4416,0.0307,0.6893,12.4416
한미반도체,3,8.6216,0.0204,0.4776,8.6216
한미반도체,8,7.9031,0.0247,0.4378,7.9031
한미반도체,2,2.8739,0.0120,0.1592,2.8739
한미반도체,6,2.2374,0.0085,0.1240,2.2374
한미반도체,13,2.2374,0.0071,0.1240,2.2374
한미반도체,9,2.1956,0.0075,0.1216,2.1956
한미반도체,10,2.1554,0.0061,0.1194,2.1554
한미반도체,0,1.6151,0.0052,0.0895,1.6151
한미반도체,7,1.5508,0.0060,0.0859,1.5508
한미반도체,11,0.9237,0.0072,0.0512,0.9237
한미반도체,12,0.7911,0.0027,0.0438,0.7911
한화시스템,8,6.4662,0.0202,0.5523,6.4662
한화시스템,1,5.8549,0.0144,0.5001,5.8549
한화시스템,3,5.7477,0.0136,0.4909,5.7477
한화시스템,13,2.9832,0.0095,0.2548,2.9832
한화시스템,9,2.9274,0.0100,0.2500,2.9274
한화시스템,4,1.6494,0.0104,0.1409,1.6494
한화시스템,7,1.5508,0.0060,0.1325,1.5508
한화시스템,2,1.4369,0.0060,0.1227,1.4369
한화시스템,5,0.9708,0.0067,0.0829,0.9708
한화시스템,0,0.8076,0.0026,0.0690,0.8076
한화시스템,12,0.7911,0.0027,0.0676,0.7911
한화시스템,6,0.7458,0.0028,0.0637,0.7458
한화시스템,10,0.7185,0.0020,0.0614,0.7185
현대모비스,10,20.1170,0.0570,0.5005,20.1170
현대모비스,13,15.6616,0.0498,0.3896,15.6616
현대모비스,3,14.3693,0.0340,0.3575,14.3693
현대모비스,8,13.6508,0.0426,0.3396,13.6508
현대모비스,1,12.4416,0.0307,0.3095,12.4416
현대모비스,2,10.7770,0.0452,0.2681,10.7770
현대모비스,4,10.7214,0.0677,0.2667,10.7214
현대모비스,9,8.0505,0.0274,0.2003,8.0505
현대모비스,6,5.9663,0.0226,0.1484,5.9663
현대모비스,11,5.5420,0.0432,0.1379,5.5420
현대모비스,7,5.4277,0.0208,0.1350,5.4277
현대모비스,5,3.8831,0.0267,0.0966,3.8831
현대모비스,0,2.4227,0.0078,0.0603,2.4227
현대모비스,12,2.3734,0.0081,0.0590,2.3734
현대자동차,4,4.1236,0.0260,0.3919,4.1236
현대자동차,5,3.8831,0.0267,0.3690,3.8831
현대자동차,1,3.6593,0.0090,0.3478,3.6593
현대자동차,9,3.6593,0.0124,0.3478,3.6593
현대자동차,3,3.5923,0.0085,0.3414,3.5923
현대자동차,12,3.1645,0.0108,0.3007,3.1645
현대자동차,8,2.8739,0.0090,0.2731,2.8739
현대자동차,11,2.7710,0.0216,0.2633,2.7710
현대자동차,7,2.3262,0.0089,0.2211,2.3262
현대자동차,13,2.2374,0.0071,0.2126,2.2374
현대자동차,2,1.4369,0.0060,0.1366,1.4369
현대자동차,10,0.7185,0.0020,0.0683,0.7185
현대차,3,18.6801,0.0441,0.4967,18.6801
현대차,1,18.2965,0.0451,0.4865,18.2965
현대차,8,15.8062,0.0493,0.4203,15.8062
현대차,9,10.9779,0.0373,0.2919,10.9779
현대차,13,10.4411,0.0332,0.2777,10.4411
현대차,4,7.4225,0.0469,0.1974,7.4225
현대차,7,6.9785,0.0268,0.1856,6.9785
현대차,6,5.9663,0.0226,0.1587,5.9663
현대차,12,5.5379,0.0189,0.1473,5.5379
현대차,10,5.0293,0.0143,0.1337,5.0293
현대차,5,4.8539,0.0333,0.1291,4.8539
현대차,2,4.3108,0.0181,0.1146,4.3108
현대차,11,2.7710,0.0216,0.0737,2.7710
현대차,0,2.4227,0.0078,0.0644,2.4227
화웨이,7,3.1015,0.0119,0.4845,3.1015
화웨이,9,2.9274,0.0100,0.4573,2.9274
화웨이,6,2.2374,0.0085,0.3495,2.2374
화웨이,13,2.2374,0.0071,0.3495,2.2374
화웨이,8,2.1554,0.0067,0.3367,2.1554
화웨이,0,1.6151,0.0052,0.2523,1.6151
화웨이,12,1.5823,0.0054,0.2472,1.5823
화웨이,5,0.9708,0.0067,0.1516,0.9708
화웨이,1,0.7319,0.0018,0.1143,0.7319
화웨이,2,0.7185,0.0030,0.1122,0.7185
화웨이,3,0.7185,0.0017,0.1122,0.7185
화웨이,10,0.7185,0.0020,0.1122,0.7185
