--- Sentiment Scaling Log (2026-05-10) ---
--- (Topic_ID (Semantic_Key): raw_score -> final_score) ---
--------------------------------------------------
Topic 0 (Foldable_Display_Topic): score_raw=0.5031 -> score_final=0.5031
Topic 0 (Foldable_Display_Topic): score_raw=0.5184 -> score_final=0.5184
Topic 0 (Foldable_Display_Topic): score_raw=0.5027 -> score_final=0.5027
Topic 0 (Foldable_Display_Topic): score_raw=0.4995 -> score_final=0.4995
Topic 0 (Foldable_Display_Topic): score_raw=0.5083 -> score_final=0.5083
Topic 0 (Foldable_Display_Topic): score_raw=0.5016 -> score_final=0.5016
Topic 0 (Foldable_Display_Topic): score_raw=0.5079 -> score_final=0.5079
Topic 0 (Foldable_Display_Topic): score_raw=0.5083 -> score_final=0.5083
Topic 0 (Foldable_Display_Topic): score_raw=0.5036 -> score_final=0.5036
Topic 0 (Foldable_Display_Topic): score_raw=0.5125 -> score_final=0.5125
Topic 0 (Foldable_Display_Topic): score_raw=0.5069 -> score_final=0.5069
Topic 0 (Foldable_Display_Topic): score_raw=0.5076 -> score_final=0.5076
Topic 0 (Foldable_Display_Topic): score_raw=0.5050 -> score_final=0.5050
Topic 0 (Foldable_Display_Topic): score_raw=0.5051 -> score_final=0.5051
Topic 0 (Foldable_Display_Topic): score_raw=0.5018 -> score_final=0.5018
Topic 0 (Foldable_Display_Topic): score_raw=0.5061 -> score_final=0.5061
Topic 0 (Foldable_Display_Topic): score_raw=0.5138 -> score_final=0.5138
Topic 0 (Foldable_Display_Topic): score_raw=0.5069 -> score_final=0.5069
Topic 0 (Foldable_Display_Topic): score_raw=0.5174 -> score_final=0.5174
Topic 0 (Foldable_Display_Topic): score_raw=0.5023 -> score_final=0.5023
Topic 0 (Foldable_Display_Topic): score_raw=0.5003 -> score_final=0.5003
Topic 0 (Foldable_Display_Topic): score_raw=0.5038 -> score_final=0.5038
Topic 0 (Foldable_Display_Topic): score_raw=0.5027 -> score_final=0.5027
Topic 0 (Foldable_Display_Topic): score_raw=0.5052 -> score_final=0.5052
Topic 0 (Foldable_Display_Topic): score_raw=0.5053 -> score_final=0.5053
Topic 0 (Foldable_Display_Topic): score_raw=0.5081 -> score_final=0.5081
Topic 0 (Foldable_Display_Topic): score_raw=0.5161 -> score_final=0.5161
Topic 0 (Foldable_Display_Topic): score_raw=0.5049 -> score_final=0.5049
Topic 0 (Foldable_Display_Topic): score_raw=0.5128 -> score_final=0.5128
Topic 0 (Foldable_Display_Topic): score_raw=0.5022 -> score_final=0.5022
Topic 0 (Foldable_Display_Topic): score_raw=0.5042 -> score_final=0.5042
Topic 0 (Foldable_Display_Topic): score_raw=0.5091 -> score_final=0.5091
Topic 0 (Foldable_Display_Topic): score_raw=0.5093 -> score_final=0.5093
Topic 0 (Foldable_Display_Topic): score_raw=0.5062 -> score_final=0.5062
Topic 0 (Foldable_Display_Topic): score_raw=0.5035 -> score_final=0.5035
Topic 0 (Foldable_Display_Topic): score_raw=0.5106 -> score_final=0.5106
Topic 0 (Foldable_Display_Topic): score_raw=0.5114 -> score_final=0.5114
Topic 0 (Foldable_Display_Topic): score_raw=0.5062 -> score_final=0.5062
Topic 0 (Foldable_Display_Topic): score_raw=0.4979 -> score_final=0.4979
Topic 0 (Foldable_Display_Topic): score_raw=0.5008 -> score_final=0.5008
