term,cur,prev,diff,total,ma7,z_like
게이밍,8,3,5,21,1.857,2.6
아이패드,5,0,5,13,1.0,2.0
메타,4,0,4,13,0.714,1.781
아마존,3,1,2,6,0.571,1.383
sk하이닉스,3,0,3,29,0.714,1.239
samsung,2,0,2,5,0.286,1.117
구글,2,0,2,18,0.286,1.117
필립스,1,0,1,1,0.143,0.622
가상현실,1,0,1,2,0.143,0.622
한미반도체,1,0,1,3,0.143,0.622
비전프로,1,0,1,4,0.143,0.622
원익ips,1,0,1,4,0.143,0.622
샤오미,1,0,1,6,0.143,0.622
카카오,1,0,1,10,0.143,0.622
csot,1,1,0,2,0.286,0.465
수율,1,0,1,4,0.286,0.465
엔비디아,1,0,1,10,0.286,0.465
양산,1,0,1,22,0.286,0.465
현대차,2,1,1,29,1.143,0.414
기아,1,1,0,6,0.571,0.244
