term,cur,prev,diff,total,ma7,z_like
레노버,22,3,19,87,4.429,5.66
벤츠,11,0,11,37,1.571,4.184
amd,10,0,10,14,1.429,3.905
tcl,9,2,7,38,1.714,3.155
삼성디스플레이,10,1,9,68,3.857,2.073
벤큐,4,0,4,12,0.571,1.953
그램,2,0,2,3,0.286,1.117
봉지,1,0,1,1,0.143,0.622
지멘스,1,0,1,1,0.143,0.622
비보,1,0,1,2,0.143,0.622
고성능,1,0,1,7,0.143,0.622
asus,2,1,1,25,1.0,0.5
dell,1,0,1,6,0.286,0.465
맥북,1,0,1,15,0.286,0.465
kaist,2,0,2,30,1.143,0.414
ar,2,0,2,66,1.143,0.414
sk하이닉스,3,1,2,72,2.143,0.348
고해상도,1,0,1,5,0.429,0.345
아이패드,1,1,0,6,0.429,0.345
vr,1,0,1,17,0.429,0.345
퀄컴,1,1,0,29,0.429,0.345
lg디스플레이,2,0,2,64,1.286,0.335
샤오미,2,2,0,29,1.429,0.26
태블릿,1,0,1,12,0.571,0.244
양산,1,1,0,67,1.286,-0.134
모바일,2,2,0,41,2.429,-0.168
공급망,1,1,0,40,1.429,-0.195
fhd,1,0,1,15,1.714,-0.309
카카오,1,1,0,44,2.714,-0.648
엔비디아,6,3,3,167,8.714,-0.687
