term,cur,prev,diff,ma7,z_like,total
비전프로,2,0,2,0.286,1.117,2
맥북,2,1,1,0.429,0.95,16
벤츠,5,0,5,2.571,0.933,24
비전프로,3,2,1,0.714,1.239,5
byd,2,0,2,0.286,1.117,11
아마존,2,0,2,0.286,1.117,32
모바일,3,1,2,0.857,1.113,22
asus,5,0,5,1.143,1.864,17
nvidia,2,0,2,0.286,1.117,5
기아,3,0,3,0.857,1.113,24
vr,2,0,2,0.429,0.95,13
tcl,6,0,6,1.429,2.082,28
모바일,5,0,5,1.571,1.521,25
vr,3,2,1,0.857,1.113,16
fhd,10,0,10,1.857,3.446,13
화웨이,4,1,3,1.0,1.5,17
boe,2,0,2,0.429,0.95,14
kaist,4,0,4,1.0,1.5,26
