term,cur,prev,diff,ma7,z_like,total
lg전자,44,7,37,10.143,8.091,328
tv,41,5,36,12.714,6.195,342
삼성전자,36,9,27,16.714,3.79,487
디스플레이,25,5,20,10.571,3.394,231
oled,34,44,-10,22.714,1.957,401
퀄컴,4,0,4,0.571,1.953,23
공급망,4,2,2,1.0,1.5,17
lcd,3,0,3,0.571,1.383,44
카카오,3,1,2,0.571,1.383,16
하이센스,2,0,2,0.286,1.117,7
구글,2,0,2,0.571,0.814,60
폴더블,3,0,3,1.286,0.803,77
etri,1,0,1,0.143,0.622,1
hud,1,0,1,0.143,0.622,2
merck,1,0,1,0.143,0.622,1
비보,1,0,1,0.143,0.622,1
샤오미,1,0,1,0.143,0.622,10
잉크젯,1,0,1,0.143,0.622,1
한미반도체,1,0,1,0.143,0.622,5
amd,2,2,0,0.857,0.593,20
lg디스플레이,4,1,3,2.571,0.549,143
fmm,1,0,1,0.286,0.465,3
고성능,1,0,1,0.286,0.465,15
메타,1,0,1,0.286,0.465,14
선익시스템,1,0,1,0.286,0.465,14
kaist,1,1,0,0.286,0.465,18
인텔,1,1,0,0.286,0.465,21
ar,2,2,0,1.143,0.414,38
엔비디아,2,4,-2,1.143,0.414,60
모니터,4,1,3,3.143,0.309,193
레노버,2,4,-2,1.429,0.26,68
hp,1,1,0,0.571,0.244,38
갤럭시,3,2,1,2.429,0.223,83
아이폰,2,0,2,1.571,0.19,79
asus,1,0,1,0.714,0.155,10
올레드,1,1,0,0.714,0.155,19
애플,4,1,3,3.857,0.048,155
xr,1,0,1,1.0,0.0,73
스마트폰,2,2,0,2.714,-0.27,112
노트북,2,4,-2,2.714,-0.27,78
모바일,1,1,0,2.286,-0.512,69
tcl,1,0,1,3.0,-0.732,34
삼성디스플레이,7,31,-24,10.143,-0.751,136
그램,1,3,-2,3.714,-0.927,27
