term,cur,prev,diff,ma7,z_like,total
알파벳,4,0,4,0.571,1.953,5
csot,3,1,2,0.714,1.239,8
태블릿,3,1,2,0.714,1.239,17
파나소닉,2,0,2,0.286,1.117,2
tcl,3,0,3,1.0,1.0,30
asus,4,0,4,1.714,0.99,23
선익시스템,2,0,2,0.571,0.814,20
고해상도,1,0,1,0.143,0.622,5
벤츠,1,0,1,0.143,0.622,4
소니,1,0,1,0.143,0.622,8
화웨이,1,0,1,0.143,0.622,10
맥북,5,3,2,3.571,0.494,42
vr,1,0,1,0.286,0.465,9
롤러블,1,0,1,0.286,0.465,5
하이센스,1,0,1,0.286,0.465,44
스마트폰,4,4,0,2.857,0.425,70
레노버,4,1,3,3.0,0.366,77
hp,2,0,2,1.286,0.335,22
sk하이닉스,4,1,3,3.143,0.309,79
엔비디아,4,1,3,3.143,0.309,226
아이폰,3,1,2,2.429,0.223,71
갤럭시,2,1,1,1.571,0.19,46
디스플레이,5,3,2,4.857,0.045,169
삼성디스플레이,1,0,1,1.0,0.0,47
ar,2,3,-1,2.0,0.0,43
byd,1,1,0,1.143,-0.069,18
모니터,4,2,2,4.429,-0.138,80
노트북,3,5,-2,4.0,-0.333,113
공급망,1,1,0,2.0,-0.414,51
lg디스플레이,3,2,1,4.571,-0.501,115
xr,1,1,0,2.429,-0.558,148
lg전자,9,4,5,11.857,-0.643,300
폴더블,1,1,0,2.857,-0.69,85
아이패드,1,6,-5,3.286,-0.813,25
삼성전자,4,2,2,7.0,-0.823,389
애플,11,17,-6,15.714,-0.95,273
oled,6,4,2,10.714,-1.103,284
tv,5,3,2,11.429,-1.468,286
