term,cur,prev,diff,ma7,z_like,total,date
화웨이,1,0,1,1.143,-0.069,11,2026-03-07
노트북,4,3,1,4.286,-0.093,112,2026-03-07
sk하이닉스,2,0,2,2.286,-0.114,57,2026-03-07
xr,3,4,-1,3.714,-0.244,89,2026-03-07
tcl,5,32,-27,5.857,-0.251,87,2026-03-07
엔비디아,2,8,-6,2.857,-0.319,114,2026-03-07
아이폰,1,0,1,1.857,-0.363,53,2026-03-07
tv,6,21,-15,7.429,-0.383,299,2026-03-07
디스플레이,6,4,2,7.714,-0.454,235,2026-03-07
레노버,3,1,2,4.571,-0.501,52,2026-03-07
qled,3,30,-27,4.714,-0.541,37,2026-03-07
lg전자,3,7,-4,6.0,-0.87,205,2026-03-07
맥북,3,8,-5,6.143,-0.904,63,2026-03-07
스마트폰,2,4,-2,5.0,-0.927,95,2026-03-07
삼성전자,5,8,-3,12.857,-1.713,388,2026-03-07
애플,2,13,-11,11.0,-2.085,217,2026-03-07
oled,2,2,0,12.429,-2.304,335,2026-03-07
오포,2,2,0,0.714,0.697,8,2026-03-08
원익ips,1,0,1,0.143,0.622,6,2026-03-08
메타,2,0,2,0.857,0.593,21,2026-03-08
bmw,1,1,0,0.286,0.465,5,2026-03-08
boe,1,1,0,0.429,0.345,38,2026-03-08
vr,1,0,1,0.714,0.155,19,2026-03-08
아이패드,1,0,1,0.714,0.155,12,2026-03-08
ar,1,0,1,0.857,0.074,34,2026-03-08
공급망,1,0,1,0.857,0.074,20,2026-03-08
스마트폰,4,2,2,4.286,-0.093,96,2026-03-08
구글,1,3,-2,1.286,-0.134,62,2026-03-08
xr,3,3,0,4.0,-0.333,86,2026-03-08
노트북,3,4,-1,4.286,-0.419,113,2026-03-08
sk하이닉스,1,2,-1,2.286,-0.512,57,2026-03-08
엔비디아,1,2,-1,2.857,-0.69,115,2026-03-08
모바일,1,5,-4,3.571,-0.89,53,2026-03-08
모니터,1,7,-6,3.571,-0.89,118,2026-03-08
lg전자,1,3,-2,4.857,-1.204,202,2026-03-08
디스플레이,3,6,-3,7.571,-1.219,235,2026-03-08
갤럭시,4,12,-8,9.286,-1.306,239,2026-03-08
tv,2,6,-4,7.143,-1.4,288,2026-03-08
맥북,1,3,-2,6.143,-1.478,64,2026-03-08
삼성전자,3,5,-2,13.0,-2.171,362,2026-03-08
애플,1,2,-1,10.571,-2.251,214,2026-03-08
삼성전자,45,3,42,15.143,6.104,395,2026-03-09
tv,36,2,34,12.0,5.376,321,2026-03-09
lg전자,21,1,20,6.857,3.908,220,2026-03-09
jdi,6,0,6,0.857,2.67,7,2026-03-09
알파벳,4,0,4,0.571,1.953,6,2026-03-09
구글,6,1,5,2.143,1.565,67,2026-03-09
파나소닉,3,0,3,0.571,1.383,16,2026-03-09
디스플레이,12,3,9,8.0,1.045,245,2026-03-09
현대모비스,3,0,3,1.429,0.716,18,2026-03-09
woled,1,0,1,0.143,0.622,1,2026-03-09
올레드tv,1,0,1,0.143,0.622,1,2026-03-09
태블릿,1,0,1,0.143,0.622,4,2026-03-09
폭스바겐,1,0,1,0.143,0.622,1,2026-03-09
lg디스플레이,2,0,2,1.143,0.414,110,2026-03-09
ar,2,1,1,1.143,0.414,34,2026-03-09
tsmc,1,0,1,0.429,0.345,12,2026-03-09
소니,1,0,1,0.429,0.345,7,2026-03-09
고해상도,2,0,2,1.571,0.19,11,2026-03-09
스마트폰,5,4,1,4.571,0.137,99,2026-03-09
아이폰,2,0,2,1.714,0.124,52,2026-03-09
고성능,1,0,1,0.857,0.074,15,2026-03-09
공급망,1,1,0,1.0,0.0,21,2026-03-09
메타,1,2,-1,1.0,0.0,22,2026-03-09
xr,4,3,1,4.286,-0.093,79,2026-03-09
노트북,3,3,0,4.429,-0.46,114,2026-03-09
hp,1,0,1,2.571,-0.604,51,2026-03-09
모바일,1,1,0,3.143,-0.773,53,2026-03-09
맥북,3,1,2,6.429,-0.97,67,2026-03-09
갤럭시,2,4,-2,5.714,-1.096,236,2026-03-09
애플,4,1,3,10.429,-1.52,212,2026-03-09
oled,4,0,4,12.286,-1.839,333,2026-03-09
tv,32,36,-4,16.286,3.121,349,2026-03-10
삼성전자,30,45,-15,16.286,2.723,422,2026-03-10
인텔,6,0,6,0.857,2.67,17,2026-03-10
노트북,10,3,7,5.429,1.373,123,2026-03-10
슬라이더블,2,0,2,0.286,1.117,2,2026-03-10
애플,16,4,12,11.429,1.044,222,2026-03-10
아이패드,3,0,3,1.0,1.0,14,2026-03-10
폴더블,4,0,4,1.714,0.99,47,2026-03-10
oled,14,4,10,10.0,0.961,347,2026-03-10
스마트폰,8,5,3,5.143,0.874,103,2026-03-10
맥북,11,3,8,8.0,0.784,78,2026-03-10
메타,3,1,2,1.429,0.716,25,2026-03-10
fmm,1,0,1,0.143,0.622,1,2026-03-10
선익시스템,1,0,1,0.143,0.622,35,2026-03-10
애플워치,1,0,1,0.143,0.622,1,2026-03-10
에어팟,1,0,1,0.143,0.622,3,2026-03-10
패드,1,0,1,0.143,0.622,4,2026-03-10
lg전자,9,21,-12,7.0,0.549,227,2026-03-10
공급망,2,1,1,1.0,0.5,23,2026-03-10
sharp,1,0,1,0.286,0.465,8,2026-03-10
양산,1,0,1,0.286,0.465,28,2026-03-10
태블릿,1,1,0,0.286,0.465,5,2026-03-10
sk하이닉스,3,0,3,2.0,0.414,55,2026-03-10
아이폰,3,2,1,2.0,0.414,54,2026-03-10
카카오,1,0,1,0.429,0.345,33,2026-03-10
ar,2,2,0,1.429,0.26,36,2026-03-10
lg디스플레이,2,2,0,1.429,0.26,112,2026-03-10
boe,1,0,1,0.571,0.244,35,2026-03-10
파나소닉,1,3,-2,0.571,0.244,17,2026-03-10
lcd,1,0,1,0.714,0.155,63,2026-03-10
vr,1,0,1,0.714,0.155,20,2026-03-10
오포,1,0,1,0.857,0.074,9,2026-03-10
샤오미,1,0,1,1.0,0.0,41,2026-03-10
고성능,1,1,0,1.0,0.0,16,2026-03-10
amd,1,0,1,1.143,-0.069,21,2026-03-10
갤럭시,5,2,3,5.286,-0.087,240,2026-03-10
모니터,3,0,3,3.429,-0.15,118,2026-03-10
디스플레이,7,12,-5,7.857,-0.225,252,2026-03-10
hp,2,1,1,2.857,-0.319,53,2026-03-10
구글,1,6,-5,2.143,-0.464,67,2026-03-10
xr,2,4,-2,4.143,-0.706,80,2026-03-10
모바일,1,1,0,3.0,-0.732,54,2026-03-10
qled,1,0,1,4.857,-1.204,37,2026-03-10
모니터,17,3,14,5.143,3.628,134,2026-03-11
삼성전자,38,30,8,20.0,3.289,442,2026-03-11
아이폰,9,3,6,2.714,2.374,63,2026-03-11
기아,5,0,5,1.0,2.0,11,2026-03-11
sk하이닉스,7,3,4,2.143,1.971,60,2026-03-11
딥엑스,4,0,4,0.571,1.953,4,2026-03-11
폴더블,7,4,3,2.286,1.877,53,2026-03-11
스마트폰,12,8,4,6.0,1.739,115,2026-03-11
boe,4,1,3,1.143,1.381,39,2026-03-11
etri,2,0,2,0.286,1.117,4,2026-03-11
노키아,2,0,2,0.286,1.117,3,2026-03-11
생산량,2,0,2,0.286,1.117,2,2026-03-11
저전력,2,0,2,0.286,1.117,4,2026-03-11
디스플레이,12,7,5,8.143,1.001,263,2026-03-11
선익시스템,2,1,1,0.429,0.95,37,2026-03-11
갤럭시,8,5,3,5.286,0.823,246,2026-03-11
퀄컴,2,0,2,0.571,0.814,33,2026-03-11
양산,2,1,1,0.571,0.814,27,2026-03-11
구글,5,1,4,2.857,0.797,69,2026-03-11
apple,1,0,1,0.143,0.622,2,2026-03-11
kaist,1,0,1,0.143,0.622,25,2026-03-11
게이밍모니터,1,0,1,0.143,0.622,1,2026-03-11
픽셀,1,0,1,0.143,0.622,7,2026-03-11
현대모비스,3,0,3,1.857,0.484,20,2026-03-11
tsmc,1,0,1,0.286,0.465,12,2026-03-11
설비투자,1,0,1,0.286,0.465,14,2026-03-11
하이센스,1,0,1,0.286,0.465,9,2026-03-11
xr,5,2,3,3.714,0.439,82,2026-03-11
애플,12,16,-4,10.429,0.372,230,2026-03-11
삼성디스플레이,1,0,1,0.429,0.345,64,2026-03-11
sharp,1,1,0,0.429,0.345,9,2026-03-11
슬라이더블,1,2,-1,0.429,0.345,3,2026-03-11
oled,8,14,-6,6.857,0.316,349,2026-03-11
asus,1,0,1,0.571,0.244,12,2026-03-11
lcd,1,1,0,0.571,0.244,63,2026-03-11
ar,2,2,0,1.571,0.19,37,2026-03-11
lg디스플레이,2,2,0,1.571,0.19,111,2026-03-11
알파벳,1,0,1,0.714,0.155,7,2026-03-11
아이패드,1,3,-2,0.857,0.074,15,2026-03-11
jdi,1,0,1,1.0,0.0,8,2026-03-11
오포,1,1,0,1.0,0.0,10,2026-03-11
노트북,5,10,-5,5.143,-0.044,127,2026-03-11
공급망,1,2,-1,1.143,-0.069,23,2026-03-11
hp,2,2,0,3.0,-0.366,52,2026-03-11
엔비디아,1,0,1,2.286,-0.512,108,2026-03-11
tv,12,32,-20,17.143,-1.0,358,2026-03-11
맥북,3,11,-8,7.143,-1.128,81,2026-03-11
lg전자,3,9,-6,7.286,-1.159,224,2026-03-11
qled,1,1,0,5.0,-1.236,38,2026-03-11
tcl,1,0,1,5.571,-1.36,84,2026-03-11
lg디스플레이,16,2,14,3.714,4.197,102,2026-03-12
amd,5,0,5,1.0,2.0,26,2026-03-12
태블릿,4,0,4,0.857,1.632,9,2026-03-12
엔비디아,7,1,6,2.714,1.619,111,2026-03-12
sk하이닉스,5,7,-2,2.571,0.933,64,2026-03-12
폴더블,5,7,-2,2.714,0.863,56,2026-03-12
google,1,0,1,0.143,0.622,2,2026-03-12
inspection,1,0,1,0.143,0.622,1,2026-03-12
ipad,1,0,1,0.143,0.622,1,2026-03-12
iphone,1,0,1,0.143,0.622,2,2026-03-12
qned,1,0,1,0.143,0.622,1,2026-03-12
고효율,1,0,1,0.143,0.622,4,2026-03-12
맥북,7,3,4,5.143,0.568,85,2026-03-12
아이폰,4,9,-5,2.714,0.486,58,2026-03-12
벤츠,1,0,1,0.286,0.465,19,2026-03-12
원익ips,1,0,1,0.286,0.465,5,2026-03-12
게이밍모니터,1,1,0,0.286,0.465,2,2026-03-12
xr,5,5,0,3.714,0.439,85,2026-03-12
샤오미,1,0,1,0.429,0.345,42,2026-03-12
설비투자,1,1,0,0.429,0.345,15,2026-03-12
vr,1,0,1,0.571,0.244,21,2026-03-12
아이패드,1,1,0,0.857,0.074,14,2026-03-12
공급망,1,1,0,1.0,0.0,22,2026-03-12
오포,1,1,0,1.0,0.0,11,2026-03-12
hp,1,2,-1,1.0,0.0,51,2026-03-12
애플,8,12,-4,8.0,0.0,231,2026-03-12
ar,1,2,-1,1.286,-0.134,37,2026-03-12
tcl,5,1,4,6.143,-0.329,85,2026-03-12
구글,2,5,-3,3.0,-0.366,71,2026-03-12
갤럭시,4,8,-4,5.286,-0.39,248,2026-03-12
현대모비스,1,3,-2,2.0,-0.414,21,2026-03-12
노트북,2,5,-3,4.286,-0.744,125,2026-03-12
디스플레이,4,12,-8,6.857,-0.79,265,2026-03-12
스마트폰,2,12,-10,5.286,-0.996,115,2026-03-12
lg전자,3,3,0,6.714,-1.034,224,2026-03-12
oled,1,8,-7,4.429,-1.104,346,2026-03-12
모니터,1,17,-16,4.857,-1.204,131,2026-03-12
삼성전자,10,38,-28,19.857,-1.807,434,2026-03-12
tv,4,12,-8,16.143,-2.42,357,2026-03-12
