org,topic,base_score,topic_share,company_focus,hybrid_score
AMD,40,282.2711,0.1146,0.3814,282.2711
AMD,0,209.3304,0.0121,0.2828,209.3304
AMD,83,178.0502,0.0234,0.2406,178.0502
AMD,10,175.9555,0.0156,0.2377,175.9555
AMD,16,168.5817,0.0343,0.2278,168.5817
AMD,18,157.5392,0.0267,0.2128,157.5392
AMD,26,128.0195,0.0139,0.1730,128.0195
AMD,82,121.7825,0.0328,0.1645,121.7825
AMD,53,119.6384,0.0660,0.1616,119.6384
AMD,70,112.9451,0.0202,0.1526,112.9451
AMD,9,110.4344,0.0152,0.1492,110.4344
AMD,75,98.6777,0.0116,0.1333,98.6777
AMD,21,97.0852,0.0203,0.1312,97.0852
AMD,20,94.9602,0.0205,0.1283,94.9602
AMD,67,92.8333,0.0173,0.1254,92.8333
AMD,42,92.7567,0.0137,0.1253,92.7567
AMD,34,90.7391,0.0167,0.1226,90.7391
AMD,6,90.6438,0.0192,0.1225,90.6438
AMD,84,87.7662,0.0078,0.1186,87.7662
AMD,27,87.0468,0.0199,0.1176,87.0468
AMD,74,86.2626,0.0076,0.1165,86.2626
AMD,92,85.6778,0.0095,0.1158,85.6778
AMD,31,85.5377,0.0231,0.1156,85.5377
AMD,36,82.4504,0.0103,0.1114,82.4504
AMD,7,81.5108,0.0226,0.1101,81.5108
AMD,17,81.0012,0.0669,0.1094,81.0012
AMD,66,80.7863,0.0202,0.1091,80.7863
AMD,95,80.7630,0.0171,0.1091,80.7630
AMD,56,73.2849,0.0145,0.0990,73.2849
AMD,25,72.8436,0.0133,0.0984,72.8436
AMD,94,71.9679,0.0113,0.0972,71.9679
AMD,39,70.2687,0.0252,0.0949,70.2687
AMD,48,69.3961,0.0199,0.0938,69.3961
AMD,3,67.4153,0.0070,0.0911,67.4153
AMD,79,64.5157,0.0191,0.0872,64.5157
AMD,63,63.0647,0.0179,0.0852,63.0647
AMD,60,62.8127,0.0093,0.0849,62.8127
AMD,64,62.3410,0.0088,0.0842,62.3410
AMD,37,59.2674,0.0097,0.0801,59.2674
AMD,30,58.4882,0.0154,0.0790,58.4882
AMD,57,54.9034,0.0243,0.0742,54.9034
AMD,98,53.9485,0.0107,0.0729,53.9485
AMD,29,53.7656,0.0251,0.0726,53.7656
AMD,23,51.0771,0.0128,0.0690,51.0771
AMD,8,49.0245,0.0158,0.0662,49.0245
AMD,13,48.9679,0.0089,0.0662,48.9679
AMD,45,46.0205,0.0188,0.0622,46.0205
AMD,96,45.1945,0.0058,0.0611,45.1945
AMD,65,43.6055,0.0106,0.0589,43.6055
AMD,2,43.3106,0.0183,0.0585,43.3106
AMD,77,43.1273,0.0300,0.0583,43.1273
AMD,33,42.2112,0.0077,0.0570,42.2112
AMD,86,41.2695,0.0115,0.0558,41.2695
AMD,68,41.2252,0.0172,0.0557,41.2252
AMD,24,38.4424,0.0131,0.0519,38.4424
AMD,15,34.3328,0.0077,0.0464,34.3328
AMD,28,34.0701,0.0075,0.0460,34.0701
AMD,4,33.6513,0.0088,0.0455,33.6513
AMD,19,32.7041,0.0080,0.0442,32.7041
AMD,61,32.6731,0.0116,0.0441,32.6731
AMD,55,30.6403,0.0134,0.0414,30.6403
AMD,58,30.3935,0.0099,0.0411,30.3935
AMD,78,29.4999,0.0082,0.0399,29.4999
AMD,81,27.6799,0.0170,0.0374,27.6799
AMD,99,26.8616,0.0606,0.0363,26.8616
AMD,89,26.6897,0.0114,0.0361,26.6897
AMD,73,26.3508,0.0097,0.0356,26.3508
AMD,51,25.7715,0.0105,0.0348,25.7715
AMD,46,25.4854,0.0068,0.0344,25.4854
AMD,41,24.1060,0.0061,0.0326,24.1060
AMD,90,23.9408,0.0080,0.0323,23.9408
AMD,43,22.9304,0.0490,0.0310,22.9304
AMD,59,22.4899,0.0164,0.0304,22.4899
AMD,72,22.0353,0.0071,0.0298,22.0353
AMD,87,20.3518,0.0062,0.0275,20.3518
AMD,85,19.8949,0.0179,0.0269,19.8949
AMD,35,19.1502,0.0107,0.0259,19.1502
AMD,91,18.8440,0.0040,0.0255,18.8440
AMD,97,17.9473,0.0061,0.0242,17.9473
AMD,12,16.7687,0.0045,0.0227,16.7687
AMD,22,16.7467,0.0218,0.0226,16.7467
AMD,47,16.4885,0.0073,0.0223,16.4885
AMD,80,15.8356,0.0113,0.0214,15.8356
AMD,93,15.5807,0.0041,0.0211,15.5807
AMD,14,13.9699,0.0053,0.0189,13.9699
AMD,62,13.9305,0.0052,0.0188,13.9305
AMD,32,13.5876,0.0115,0.0184,13.5876
AMD,38,13.3479,0.0100,0.0180,13.3479
AMD,1,12.9974,0.0032,0.0176,12.9974
AMD,44,11.4901,0.0093,0.0155,11.4901
AMD,54,10.1907,0.0108,0.0138,10.1907
AMD,50,9.9802,0.0145,0.0135,9.9802
AMD,69,9.0935,0.0127,0.0123,9.0935
AMD,49,7.8517,0.0034,0.0106,7.8517
AMD,5,6.5555,0.0034,0.0089,6.5555
AMD,11,5.0904,0.0055,0.0069,5.0904
AMD,76,4.2144,0.0090,0.0057,4.2144
AMD,52,4.0972,0.0116,0.0055,4.0972
AMD,71,3.8572,0.0061,0.0052,3.8572
AMD,88,3.8572,0.0135,0.0052,3.8572
AMD,100,2.8929,0.0086,0.0039,2.8929
ASUS,94,80.8712,0.0127,0.3431,80.8712
ASUS,0,76.2462,0.0044,0.3235,76.2462
ASUS,17,66.5367,0.0549,0.2823,66.5367
ASUS,19,62.2935,0.0152,0.2643,62.2935
ASUS,60,47.4925,0.0070,0.2015,47.4925
ASUS,7,47.1118,0.0131,0.1999,47.1118
ASUS,74,45.6684,0.0040,0.1938,45.6684
ASUS,37,40.2714,0.0066,0.1709,40.2714
ASUS,84,39.5667,0.0035,0.1679,39.5667
ASUS,26,39.3906,0.0043,0.1671,39.3906
ASUS,64,39.1444,0.0055,0.1661,39.1444
ASUS,40,38.8701,0.0158,0.1649,38.8701
ASUS,10,37.0065,0.0033,0.1570,37.0065
ASUS,3,36.9697,0.0038,0.1568,36.9697
ASUS,96,35.2364,0.0045,0.1495,35.2364
ASUS,75,33.3872,0.0039,0.1416,33.3872
ASUS,92,32.8431,0.0036,0.1393,32.8431
ASUS,98,32.6731,0.0065,0.1386,32.6731
ASUS,36,32.3912,0.0041,0.1374,32.3912
ASUS,72,29.6337,0.0095,0.1257,29.6337
ASUS,42,29.4466,0.0043,0.1249,29.4466
ASUS,41,27.7584,0.0070,0.1178,27.7584
ASUS,83,25.8347,0.0034,0.1096,25.8347
ASUS,58,25.8345,0.0084,0.1096,25.8345
ASUS,53,24.5832,0.0136,0.1043,24.5832
ASUS,13,21.5162,0.0039,0.0913,21.5162
ASUS,90,20.0794,0.0067,0.0852,20.0794
ASUS,67,19.1336,0.0036,0.0812,19.1336
ASUS,6,18.7043,0.0040,0.0794,18.7043
ASUS,45,18.2621,0.0074,0.0775,18.2621
ASUS,33,18.0905,0.0033,0.0768,18.0905
ASUS,9,17.5851,0.0024,0.0746,17.5851
ASUS,34,17.5851,0.0032,0.0746,17.5851
ASUS,87,17.3368,0.0053,0.0736,17.3368
ASUS,68,16.9318,0.0071,0.0718,16.9318
ASUS,93,16.3226,0.0043,0.0692,16.3226
ASUS,21,16.2990,0.0034,0.0691,16.2990
ASUS,77,16.1727,0.0113,0.0686,16.1727
ASUS,8,16.0862,0.0052,0.0682,16.0862
ASUS,31,15.9477,0.0043,0.0677,15.9477
ASUS,71,15.4288,0.0244,0.0655,15.4288
ASUS,20,13.6685,0.0029,0.0580,13.6685
ASUS,66,12.7557,0.0032,0.0541,12.7557
ASUS,28,12.3232,0.0027,0.0523,12.3232
ASUS,23,12.2297,0.0031,0.0519,12.2297
ASUS,61,12.1574,0.0043,0.0516,12.1574
ASUS,97,11.9649,0.0040,0.0508,11.9649
ASUS,15,11.6878,0.0026,0.0496,11.6878
ASUS,38,11.5681,0.0087,0.0491,11.5681
ASUS,70,11.5103,0.0021,0.0488,11.5103
ASUS,35,11.4901,0.0064,0.0487,11.4901
ASUS,24,11.3066,0.0038,0.0480,11.3066
ASUS,85,11.2450,0.0101,0.0477,11.2450
ASUS,82,10.8734,0.0029,0.0461,10.8734
ASUS,46,10.8120,0.0029,0.0459,10.8120
ASUS,39,8.7836,0.0031,0.0373,8.7836
ASUS,43,8.7354,0.0186,0.0371,8.7354
ASUS,4,7.4781,0.0020,0.0317,7.4781
ASUS,50,7.2584,0.0106,0.0308,7.2584
ASUS,95,6.7303,0.0014,0.0286,6.7303
ASUS,18,6.6255,0.0011,0.0281,6.6255
ASUS,12,5.5896,0.0015,0.0237,5.5896
ASUS,16,5.1532,0.0010,0.0219,5.1532
ASUS,48,5.1134,0.0015,0.0217,5.1134
ASUS,32,5.0954,0.0043,0.0216,5.0954
ASUS,54,5.0954,0.0054,0.0216,5.0954
ASUS,27,5.0358,0.0012,0.0214,5.0358
ASUS,5,4.9166,0.0025,0.0209,4.9166
ASUS,1,4.8740,0.0012,0.0207,4.8740
ASUS,49,4.7110,0.0020,0.0200,4.7110
ASUS,91,4.7110,0.0010,0.0200,4.7110
ASUS,56,4.4868,0.0009,0.0190,4.4868
ASUS,99,4.4769,0.0101,0.0190,4.4769
ASUS,29,4.4070,0.0021,0.0187,4.4070
ASUS,69,4.1334,0.0058,0.0175,4.1334
ASUS,30,4.0617,0.0011,0.0172,4.0617
ASUS,51,4.0268,0.0016,0.0171,4.0268
ASUS,47,3.9258,0.0017,0.0167,3.9258
ASUS,86,3.8933,0.0011,0.0165,3.8933
ASUS,59,3.4600,0.0025,0.0147,3.4600
ASUS,52,3.2778,0.0093,0.0139,3.2778
ASUS,80,3.1671,0.0023,0.0134,3.1671
ASUS,44,3.0640,0.0025,0.0130,3.0640
ASUS,55,3.0640,0.0013,0.0130,3.0640
ASUS,63,2.9677,0.0008,0.0126,2.9677
ASUS,79,2.8996,0.0009,0.0123,2.8996
ASUS,81,2.5950,0.0016,0.0110,2.5950
ASUS,62,2.4583,0.0009,0.0104,2.4583
ASUS,78,2.4583,0.0007,0.0104,2.4583
ASUS,65,2.3360,0.0006,0.0099,2.3360
ASUS,11,2.0361,0.0022,0.0086,2.0361
ASUS,2,1.6985,0.0007,0.0072,1.6985
ASUS,89,1.6681,0.0007,0.0071,1.6681
ASUS,100,0.9643,0.0029,0.0041,0.9643
ASUS,22,0.8814,0.0011,0.0037,0.8814
ASUS,73,0.7985,0.0003,0.0034,0.7985
ASUS,25,0.7918,0.0001,0.0034,0.7918
ASUS,57,0.7419,0.0003,0.0031,0.7419
AUO,0,52.6792,0.0030,0.3843,52.6792
AUO,74,42.7689,0.0038,0.3120,42.7689
AUO,84,38.8474,0.0034,0.2834,38.8474
AUO,3,36.9697,0.0038,0.2697,36.9697
AUO,10,30.7224,0.0027,0.2241,30.7224
AUO,96,29.8743,0.0039,0.2179,29.8743
AUO,92,28.5593,0.0032,0.2083,28.5593
AUO,64,27.5460,0.0039,0.2009,27.5460
AUO,26,27.4327,0.0030,0.2001,27.4327
AUO,75,23.0001,0.0027,0.1678,23.0001
AUO,60,22.2142,0.0033,0.1620,22.2142
AUO,94,21.5162,0.0034,0.1569,21.5162
AUO,36,20.6126,0.0026,0.1504,20.6126
AUO,37,17.4763,0.0029,0.1275,17.4763
AUO,42,16.9318,0.0025,0.1235,16.9318
AUO,83,16.7577,0.0022,0.1222,16.7577
