term,cur,prev,diff,total,ma7,z_like
삼성전자,32,36,-4,519,19.857,2.226
tv,21,15,6,357,15.714,1.065
레노버,15,1,14,66,3.286,4.165
모니터,15,4,11,194,5.143,3.016
oled,15,51,-36,454,29.429,-2.246
삼성디스플레이,12,23,-11,170,15.143,-0.643
울트라샤프,10,0,10,10,1.429,3.905
모바일,10,2,8,79,2.429,2.959
폴더블,9,5,4,87,2.714,2.374
노트북,9,17,-8,99,5.143,1.18
tcl,8,0,8,42,3.714,1.464
퀄컴,7,9,-2,36,2.857,1.54
lg전자,7,6,1,336,10.857,-0.898
hdr,6,0,6,7,0.857,2.67
저전력,6,0,6,7,0.857,2.67
하이센스,6,6,0,19,2.0,1.657
인텔,6,8,-2,34,2.286,1.479
애플,6,3,3,150,4.143,0.612
엔비디아,6,16,-10,77,4.286,0.558
디스플레이,6,28,-22,256,11.429,-1.239
hp,4,2,2,43,1.429,1.171
lcd,3,0,3,47,1.0,1.0
고성능,3,2,1,18,1.0,1.0
boe,3,2,1,60,1.143,0.898
딥엑스,2,0,2,2,0.286,1.117
ar,2,2,0,42,1.286,0.335
아이폰,2,0,2,79,1.571,0.19
갤럭시,2,1,1,83,2.571,-0.219
lg디스플레이,2,12,-10,141,3.857,-0.627
intel,1,0,1,5,0.143,0.622
롤러블,1,0,1,3,0.143,0.622
lg화학,1,0,1,2,0.143,0.622
게이밍모니터,1,0,1,2,0.143,0.622
샤프,1,0,1,2,0.143,0.622
픽셀,1,0,1,4,0.429,0.345
소니,1,3,-2,12,0.571,0.244
아마존,1,1,0,9,0.571,0.244
구글,1,1,0,55,0.714,0.155
현대모비스,1,0,1,53,0.714,0.155
메타,1,4,-3,13,1.0,0.0
공급망,1,0,1,18,1.143,-0.069
올레드,1,5,-4,25,1.429,-0.195
스마트폰,1,0,1,108,1.714,-0.309
amd,1,7,-6,27,2.0,-0.414
그램,1,1,0,29,4.0,-1.0
