term,cur,prev,diff,total,ma7,z_like
애플,11,12,-1,345,11.286,-0.066
lg전자,11,23,-12,338,15.429,-0.899
tv,8,13,-5,247,9.429,-0.351
노트북,7,4,3,119,6.857,0.039
삼성전자,6,26,-20,535,24.286,-3.085
아이폰,5,11,-6,135,5.0,0.0
폴더블,5,7,-2,238,5.857,-0.251
샤오미,4,1,3,34,2.0,0.828
갤럭시,4,4,0,138,6.714,-0.756
스마트폰,3,0,3,87,1.143,0.898
모니터,3,3,0,159,3.857,-0.289
아마존,2,3,-1,16,0.857,0.593
벤츠,2,0,2,40,2.0,0.0
sk하이닉스,2,2,0,70,2.143,-0.058
ar,2,2,0,63,2.143,-0.058
구글,2,7,-5,91,2.571,-0.219
엔비디아,2,25,-23,200,7.857,-1.54
tsmc,1,0,1,11,0.143,0.622
bmw,1,0,1,8,0.143,0.622
애플워치,1,1,0,7,0.286,0.465
lcd,1,0,1,34,0.571,0.244
xr,1,2,-1,71,2.286,-0.512
삼성디스플레이,1,1,0,75,3.0,-0.732
tcl,1,1,0,59,4.714,-1.171
디스플레이,1,7,-6,192,8.286,-1.878
