term,cur,prev,diff,total,ma7,z_like
lg화학,11,1,10,38,5.429,1.673
hp,2,0,2,15,0.571,0.814
sk하이닉스,3,2,1,69,1.286,0.803
asus,2,0,2,26,0.714,0.697
ald,1,0,1,1,0.143,0.622
qned,1,0,1,2,0.143,0.622
8k,1,0,1,3,0.143,0.622
삼성디스플레이,2,1,1,86,0.857,0.593
아마존,2,2,0,14,1.0,0.5
한화시스템,1,1,0,4,0.286,0.465
4k,1,0,1,5,0.286,0.465
sharp,1,0,1,11,0.286,0.465
샤오미,1,0,1,13,0.286,0.465
선익시스템,1,0,1,16,0.286,0.465
맥북,1,0,1,63,0.286,0.465
공급망,1,0,1,36,0.429,0.345
화웨이,1,1,0,13,0.571,0.244
amd,1,0,1,26,0.571,0.244
인텔,1,1,0,40,0.571,0.244
양산,1,1,0,63,0.571,0.244
구글,5,2,3,84,5.286,-0.087
스마트폰,4,3,1,101,4.286,-0.093
메타,1,0,1,26,1.429,-0.195
모바일,1,1,0,65,1.857,-0.363
vr,1,1,0,55,2.0,-0.414
ar,1,1,0,48,3.0,-0.732
