org,topic,base_score,topic_share,company_focus,hybrid_score
마이크로소프트,5,2.0515,0.0036,0.3323,2.0515
마이크로소프트,7,1.4251,0.0022,0.2308,1.4251
마이크로소프트,0,0.9578,0.0037,0.1552,0.9578
메타,2,7.4392,0.0160,0.5584,7.4392
메타,5,6.1546,0.0109,0.4620,6.1546
메타,3,5.4708,0.0071,0.4107,5.4708
메타,1,4.9880,0.0104,0.3744,4.9880
메타,4,4.9880,0.0068,0.3744,4.9880
메타,7,2.1377,0.0034,0.1605,2.1377
미디어텍,2,7.4392,0.0160,0.5455,7.4392
미디어텍,3,6.8384,0.0089,0.5014,6.8384
미디어텍,1,4.9880,0.0104,0.3657,4.9880
미디어텍,5,4.7869,0.0085,0.3510,4.7869
미디어텍,0,3.8314,0.0147,0.2809,3.8314
미디어텍,4,3.5628,0.0049,0.2612,3.5628
미디어텍,7,2.1377,0.0034,0.1567,2.1377
미디어텍,6,2.0353,0.0238,0.1492,2.0353
벤츠,1,3.5628,0.0074,0.7492,3.5628
벤츠,4,2.1377,0.0029,0.4495,2.1377
벤츠,3,1.3677,0.0018,0.2876,1.3677
벤츠,6,1.0176,0.0119,0.2140,1.0176
벤츠,0,0.9578,0.0037,0.2014,0.9578
벤츠,2,0.7439,0.0016,0.1564,0.7439
벤츠,7,0.7126,0.0011,0.1498,0.7126
벤츠,5,0.6838,0.0012,0.1438,0.6838
비보,5,16.4123,0.0290,0.7977,16.4123
비보,4,9.2633,0.0127,0.4502,9.2633
비보,7,7.1257,0.0112,0.3463,7.1257
비보,3,4.1031,0.0053,0.1994,4.1031
비보,1,0.7126,0.0015,0.0346,0.7126
삼성디스플레이,7,97.6214,0.1538,0.6780,192.9976
삼성디스플레이,4,70.5440,0.0968,0.4899,139.4654
삼성디스플레이,3,60.8622,0.0790,0.4227,120.3245
삼성디스플레이,5,41.0307,0.0726,0.2850,81.1177
삼성디스플레이,1,26.3649,0.0547,0.1831,52.1234
삼성디스플레이,2,8.9270,0.0192,0.0620,17.6487
삼성디스플레이,0,7.6627,0.0293,0.0532,15.1492
삼성디스플레이,6,2.0353,0.0238,0.0141,4.0238
삼성전자,4,109.0225,0.1496,0.5153,109.0225
삼성전자,3,103.9444,0.1349,0.4913,103.9444
삼성전자,7,91.2084,0.1437,0.4311,91.2084
삼성전자,5,75.9068,0.1342,0.3588,75.9068
삼성전자,2,63.2332,0.1358,0.2989,63.2332
삼성전자,1,59.1429,0.1228,0.2795,59.1429
삼성전자,0,19.1568,0.0733,0.0905,19.1568
삼성전자,6,11.1941,0.1310,0.0529,11.1941
샤오미,5,26.6699,0.0472,0.8084,29.8437
샤오미,4,14.2513,0.0196,0.4320,15.9472
샤오미,7,10.6885,0.0168,0.3240,11.9604
샤오미,3,6.8384,0.0089,0.2073,7.6522
샤오미,1,2.1377,0.0044,0.0648,2.3921
샤오미,6,2.0353,0.0238,0.0617,2.2775
샤오미,0,1.9157,0.0073,0.0581,2.1436
샤오미,2,0.7439,0.0016,0.0225,0.8324
선익시스템,4,7.8382,0.0108,0.6779,7.8382
선익시스템,7,6.4131,0.0101,0.5547,6.4131
선익시스템,3,4.1031,0.0053,0.3549,4.1031
선익시스템,5,3.4192,0.0060,0.2957,3.4192
선익시스템,1,1.4251,0.0030,0.1233,1.4251
선익시스템,2,0.7439,0.0016,0.0643,0.7439
소니,3,2.7354,0.0035,0.5609,2.7354
소니,5,2.7354,0.0048,0.5609,2.7354
소니,1,2.1377,0.0044,0.4384,2.1377
소니,2,1.4878,0.0032,0.3051,1.4878
소니,7,1.4251,0.0022,0.2923,1.4251
아마존,5,7.5223,0.0133,0.5443,7.5223
아마존,2,5.9514,0.0128,0.4306,5.9514
아마존,6,5.0882,0.0595,0.3681,5.0882
아마존,3,4.7869,0.0062,0.3463,4.7869
아마존,4,4.2754,0.0059,0.3093,4.2754
아마존,0,3.8314,0.0147,0.2772,3.8314
아마존,1,3.5628,0.0074,0.2578,3.5628
아마존,7,2.1377,0.0034,0.1547,2.1377
아이씨디,3,6.1546,0.0080,0.5774,6.1546
아이씨디,7,5.7005,0.0090,0.5348,5.7005
아이씨디,4,4.9880,0.0068,0.4679,4.9880
아이씨디,2,2.9757,0.0064,0.2792,2.9757
아이씨디,5,2.7354,0.0048,0.2566,2.7354
아이씨디,1,1.4251,0.0030,0.1337,1.4251
알파벳,2,4.4635,0.0096,0.6086,4.4635
알파벳,4,4.2754,0.0059,0.5829,4.2754
알파벳,5,3.4192,0.0060,0.4662,3.4192
알파벳,1,1.4251,0.0030,0.1943,1.4251
알파벳,3,1.3677,0.0018,0.1865,1.3677
애플,5,77.9583,0.1378,0.6121,86.8144
애플,4,71.9691,0.0987,0.5650,80.1448
애플,7,46.3167,0.0730,0.3636,51.5783
애플,3,45.1338,0.0586,0.3543,50.2610
애플,1,20.6644,0.0429,0.1622,23.0119
애플,2,16.3662,0.0351,0.1285,18.2254
애플,6,8.1411,0.0952,0.0639,9.0660
애플,0,4.7892,0.0183,0.0376,5.3333
엔비디아,4,8.5508,0.0117,0.6012,9.7735
엔비디아,3,6.8384,0.0089,0.4808,7.8163
엔비디아,1,4.9880,0.0104,0.3507,5.7012
엔비디아,7,4.9880,0.0079,0.3507,5.7012
엔비디아,5,4.1031,0.0073,0.2885,4.6898
엔비디아,2,3.7196,0.0080,0.2615,4.2515
엔비디아,6,1.0176,0.0119,0.0716,1.1632
엔비디아,0,0.9578,0.0037,0.0673,1.0948
오포,5,15.7284,0.0278,0.7401,15.7284
오포,4,10.6885,0.0147,0.5030,10.6885
오포,7,8.5508,0.0135,0.4024,8.5508
오포,3,4.1031,0.0053,0.1931,4.1031
인텔,3,8.8900,0.0115,0.5153,8.8900
인텔,2,7.4392,0.0160,0.4312,7.4392
인텔,4,7.1257,0.0098,0.4130,7.1257
인텔,1,6.4131,0.0133,0.3717,6.4131
인텔,5,6.1546,0.0109,0.3567,6.1546
인텔,7,5.7005,0.0090,0.3304,5.7005
인텔,6,1.0176,0.0119,0.0590,1.0176
카카오,1,19.9518,0.0414,0.5435,22.2862
카카오,3,19.1477,0.0248,0.5216,21.3879
카카오,2,17.8541,0.0383,0.4863,19.9430
카카오,0,11.4941,0.0440,0.3131,12.8389
카카오,7,8.5508,0.0135,0.2329,9.5512
카카오,4,7.1257,0.0098,0.1941,7.9594
카카오,5,2.0515,0.0036,0.0559,2.2916
카카오,6,2.0353,0.0238,0.0554,2.2734
퀄컴,3,12.3092,0.0160,0.6073,12.3092
퀄컴,2,11.1588,0.0240,0.5506,11.1588
퀄컴,1,7.8382,0.0163,0.3867,7.8382
퀄컴,5,5.4708,0.0097,0.2699,5.4708
퀄컴,7,4.2754,0.0067,0.2109,4.2754
퀄컴,4,3.5628,0.0049,0.1758,3.5628
퀄컴,0,2.8735,0.0110,0.1418,2.8735
퀄컴,6,2.0353,0.0238,0.1004,2.0353
폭스바겐,3,4.1031,0.0053,0.7038,4.1031
폭스바겐,1,3.5628,0.0074,0.6112,3.5628
폭스바겐,7,1.4251,0.0022,0.2445,1.4251
폭스바겐,5,1.3677,0.0024,0.2346,1.3677
폭스바겐,2,0.7439,0.0016,0.1276,0.7439
하이센스,4,4.9880,0.0068,0.6936,4.9880
하이센스,5,4.1031,0.0073,0.5706,4.1031
하이센스,7,2.8503,0.0045,0.3964,2.8503
하이센스,3,1.3677,0.0018,0.1902,1.3677
하이얼,1,4.9880,0.0104,0.6987,4.9880
하이얼,3,2.7354,0.0035,0.3831,2.7354
하이얼,4,2.1377,0.0029,0.2994,2.1377
하이얼,7,2.1377,0.0034,0.2994,2.1377
하이얼,5,2.0515,0.0036,0.2874,2.0515
하이얼,0,1.9157,0.0073,0.2683,1.9157
하이얼,6,1.0176,0.0119,0.1425,1.0176
하이얼,2,0.7439,0.0016,0.1042,0.7439
한미반도체,2,6.6953,0.0144,0.6387,6.6953
한미반도체,3,6.1546,0.0080,0.5871,6.1546
한미반도체,1,3.5628,0.0074,0.3399,3.5628
한미반도체,4,2.1377,0.0029,0.2039,2.1377
한미반도체,5,2.0515,0.0036,0.1957,2.0515
한미반도체,0,1.9157,0.0073,0.1828,1.9157
한미반도체,7,1.4251,0.0022,0.1360,1.4251
한화,2,2.9757,0.0064,0.4701,2.9757
한화,4,2.8503,0.0039,0.4503,2.8503
한화,7,2.8503,0.0045,0.4503,2.8503
한화,3,2.7354,0.0035,0.4321,2.7354
한화,5,2.7354,0.0048,0.4321,2.7354
한화솔루션,2,6.6953,0.0144,0.6209,6.6953
한화솔루션,3,5.4708,0.0071,0.5073,5.4708
한화솔루션,1,4.2754,0.0089,0.3965,4.2754
한화솔루션,4,3.5628,0.0049,0.3304,3.5628
한화솔루션,7,2.8503,0.0045,0.2643,2.8503
한화솔루션,6,1.0176,0.0119,0.0944,1.0176
한화솔루션,0,0.9578,0.0037,0.0888,0.9578
한화솔루션,5,0.6838,0.0012,0.0634,0.6838
한화시스템,3,6.8384,0.0089,0.5735,6.8384
한화시스템,2,6.6953,0.0144,0.5614,6.6953
한화시스템,1,5.7005,0.0118,0.4780,5.7005
한화시스템,4,2.8503,0.0039,0.2390,2.8503
한화시스템,7,2.8503,0.0045,0.2390,2.8503
한화시스템,5,1.3677,0.0024,0.1147,1.3677
현대모비스,3,30.0892,0.0390,0.6034,30.0892
현대모비스,2,26.0372,0.0559,0.5222,26.0372
현대모비스,1,19.9518,0.0414,0.4001,19.9518
현대모비스,4,15.6764,0.0215,0.3144,15.6764
현대모비스,7,12.8262,0.0202,0.2572,12.8262
현대모비스,5,8.8900,0.0157,0.1783,8.8900
현대모비스,0,3.8314,0.0147,0.0768,3.8314
현대모비스,6,1.0176,0.0119,0.0204,1.0176
현대자동차,1,9.9759,0.0207,0.5163,9.9759
현대자동차,2,9.6710,0.0208,0.5005,9.6710
현대자동차,3,8.8900,0.0115,0.4601,8.8900
현대자동차,0,7.6627,0.0293,0.3966,7.6627
현대자동차,4,4.2754,0.0059,0.2213,4.2754
현대자동차,7,4.2754,0.0067,0.2213,4.2754
현대자동차,6,2.0353,0.0238,0.1053,2.0353
현대자동차,5,1.3677,0.0024,0.0708,1.3677
현대차,3,36.9276,0.0479,0.6235,36.9276
현대차,2,24.5493,0.0527,0.4145,24.5493
현대차,4,22.0895,0.0303,0.3730,22.0895
현대차,1,20.6644,0.0429,0.3489,20.6644
현대차,7,19.9518,0.0314,0.3369,19.9518
현대차,5,11.6254,0.0206,0.1963,11.6254
현대차,0,9.5784,0.0366,0.1617,9.5784
현대차,6,1.0176,0.0119,0.0172,1.0176
화웨이,7,6.4131,0.0101,0.5372,6.4131
화웨이,5,6.1546,0.0109,0.5156,6.1546
화웨이,4,5.7005,0.0078,0.4775,5.7005
화웨이,3,5.4708,0.0071,0.4583,5.4708
화웨이,2,0.7439,0.0016,0.0623,0.7439
화웨이,1,0.7126,0.0015,0.0597,0.7126
