term,cur,prev,diff,ma7,z_like,total
갤럭시,5,2,3,2.0,1.243,70
공급망,4,0,4,1.714,0.99,34
byd,2,0,2,0.571,0.814,11
kaist,2,1,1,0.571,0.814,6
ar,4,1,3,2.143,0.754,33
tsmc,1,0,1,0.143,0.622,10
해상도,1,0,1,0.143,0.622,2
스마트폰,4,3,1,2.571,0.549,55
lg화학,1,0,1,0.286,0.465,16
카카오,1,0,1,0.571,0.244,9
엔비디아,4,2,2,3.857,0.048,145
인텔,1,2,-1,1.0,0.0,46
모바일,1,0,1,1.286,-0.134,18
xr,1,1,0,1.429,-0.195,110
샤오미,2,0,2,2.571,-0.219,24
boe,1,3,-2,1.714,-0.309,23
폴더블,1,2,-1,2.0,-0.414,57
아이폰,2,4,-2,3.286,-0.457,63
노트북,1,3,-2,4.143,-1.035,64
디스플레이,1,6,-5,4.286,-1.07,119
모니터,1,4,-3,5.571,-1.36,87
lg전자,2,11,-9,7.571,-1.485,201
oled,1,4,-3,6.714,-1.591,210
애플,1,3,-2,8.571,-1.928,201
tv,2,9,-7,10.429,-1.993,177
삼성전자,8,20,-12,20.143,-2.213,525
