topic_id,topic_name,momentum_score
8,Topic #8,1.13
5,삼성 AI 인재 채용,0.911
7,Topic #7,0.873
1,삼성 AI 디스플레이,0.717
2,반도체 핵심 부품 사업,0.0
9,Topic #9,0.0
6,Topic #6,0.0
10,Topic #10,0.0
0,AI 디스플레이 반도체,-0.136
3,천안 디스플레이 단지,-0.198
4,게이밍 PC방 혜택,-1.079
