term,cur,prev,diff,ma7,z_like,total
애플,17,4,13,7.0,2.743,223
폴더블,9,1,8,3.143,2.112,100
모바일,7,0,7,2.143,1.971,52
삼성전자,22,3,19,13.0,1.954,354
스마트폰,7,3,4,3.286,1.321,117
맥북,3,0,3,0.714,1.239,19
한미반도체,2,0,2,0.286,1.117,3
노트북,5,3,2,2.429,1.005,93
현대자동차,3,0,3,1.0,1.0,8
아이맥,2,0,2,0.714,0.697,5
ar,1,0,1,0.286,0.465,51
퀄컴,1,0,1,0.286,0.465,26
아이폰,6,1,5,5.0,0.309,84
고성능,1,0,1,0.714,0.155,22
기아,1,0,1,0.714,0.155,53
카카오,1,0,1,0.857,0.074,16
xr,2,0,2,1.857,0.06,95
lcd,3,0,3,3.143,-0.052,50
갤럭시,3,2,1,3.143,-0.052,94
lg디스플레이,2,0,2,3.429,-0.501,107
모니터,1,1,0,2.714,-0.648,96
oled,8,3,5,11.0,-0.695,265
디스플레이,6,1,5,9.857,-0.932,199
tv,8,7,1,13.857,-1.24,266
lg전자,3,10,-7,11.143,-1.877,316
