term,cur,prev,diff,total,ma7,z_like
삼성전자,9,11,-2,495,17.0,-1.562
노트북,7,10,-3,142,8.143,-0.297
갤럭시,5,5,0,104,4.143,0.282
lg전자,5,4,1,260,12.0,-1.568
스마트폰,4,5,-1,99,5.143,-0.35
디스플레이,3,5,-2,168,6.429,-0.97
아이폰,3,6,-3,142,7.429,-1.189
tv,3,4,-1,313,9.571,-1.605
애플,3,11,-8,273,10.286,-1.732
공급망,2,0,2,36,1.143,0.414
양산,2,1,1,83,3.571,-0.544
모니터,2,2,0,191,4.0,-0.667
sk하이닉스,2,5,-3,88,5.429,-1.03
벤큐,1,0,1,8,0.143,0.622
사이니지,1,0,1,3,0.286,0.465
카카오,1,0,1,11,0.429,0.345
host,1,1,0,3,0.429,0.345
선익시스템,1,1,0,17,0.571,0.244
엔비디아,1,4,-3,165,1.429,-0.195
레노버,1,0,1,64,3.0,-0.732
xr,1,3,-2,121,4.429,-1.104
폴더블,1,7,-6,144,7.286,-1.699
oled,1,7,-6,321,12.429,-2.525
