term,cur,prev,diff,ma7,z_like,total
갤럭시,13,2,11,2.714,3.885,76
asus,6,0,6,1.143,2.348,23
모바일,6,2,4,1.143,2.348,49
dell,4,0,4,0.714,1.781,6
태블릿,5,0,5,1.571,1.521,18
삼성전자,14,9,5,8.714,1.337,447
퀄컴,3,0,3,0.714,1.239,37
카카오,3,1,2,0.857,1.113,11
폴더블,8,4,4,4.571,1.093,100
양산,2,2,0,0.714,0.697,24
amd,1,0,1,0.143,0.622,19
apple,1,0,1,0.143,0.622,4
capex,1,0,1,0.143,0.622,2
galaxy,1,0,1,0.143,0.622,1
ul,1,0,1,0.143,0.622,1
봉지,1,0,1,0.143,0.622,1
디스플레이,5,5,0,3.286,0.609,189
lcd,2,1,1,0.857,0.593,20
lg전자,13,8,5,10.571,0.571,216
boe,2,3,-1,1.0,0.5,41
생산량,1,0,1,0.286,0.465,2
tcl,1,1,0,0.286,0.465,15
증착기,1,1,0,0.286,0.465,4
기아,1,1,0,0.429,0.345,32
vr,1,0,1,0.571,0.244,15
샤오미,1,0,1,0.571,0.244,21
bmw,1,2,-1,0.571,0.244,19
lg디스플레이,4,2,2,3.714,0.098,90
스마트폰,4,2,2,3.714,0.098,86
올레드,1,5,-4,0.857,0.074,39
구글,2,0,2,1.857,0.06,39
인텔,2,2,0,2.0,0.0,51
선익시스템,1,5,-4,1.0,0.0,10
하이센스,1,2,-1,1.143,-0.069,10
sk하이닉스,2,1,1,2.429,-0.168,42
공급망,1,1,0,1.429,-0.195,28
애플,8,7,1,9.143,-0.284,235
tv,8,19,-11,9.286,-0.318,237
ar,1,3,-2,1.857,-0.363,41
아이폰,1,3,-2,2.571,-0.604,80
모니터,1,3,-2,3.143,-0.773,104
삼성디스플레이,1,0,1,4.143,-1.035,123
oled,4,6,-2,9.0,-1.25,266
