term,cur,prev,diff,total,ma7,z_like
tv,16,2,14,189,11.286,1.081
스마트폰,9,6,3,63,3.714,1.806
올레드,7,0,7,33,3.286,1.321
애플,7,5,2,210,10.0,-0.721
삼성전자,5,16,-11,524,20.571,-2.813
xr,3,1,2,112,1.857,0.484
현대모비스,3,0,3,31,2.286,0.284
갤럭시,3,8,-5,74,2.571,0.165
엔비디아,3,5,-2,148,3.571,-0.198
디스플레이,3,2,1,122,4.143,-0.377
양산,2,0,2,8,0.429,0.95
lg디스플레이,2,0,2,81,1.143,0.414
아이폰,2,3,-1,64,3.429,-0.501
노트북,2,2,0,66,3.857,-0.627
lg전자,2,4,-2,201,7.429,-1.457
스마트워치,1,0,1,3,0.143,0.622
구글,1,0,1,30,0.286,0.465
hp,1,0,1,16,0.286,0.465
메타,1,0,1,11,0.286,0.465
기아,1,0,1,10,0.286,0.465
하이센스,1,0,1,3,0.286,0.465
스트레처블,1,0,1,3,0.429,0.345
삼성디스플레이,1,0,1,34,0.714,0.155
인텔,1,2,-1,47,1.143,-0.069
모바일,1,1,0,19,1.429,-0.195
레노버,1,0,1,37,1.714,-0.309
ar,1,6,-5,35,2.286,-0.512
모니터,1,2,-1,88,5.571,-1.36
oled,1,2,-1,207,7.0,-1.646
