term,cur,prev,diff,ma7,z_like,total
퀄컴,15,3,12,3.143,4.276,32
삼성디스플레이,12,1,11,2.429,3.741,58
oled,30,2,28,15.857,2.839,309
sk하이닉스,4,1,3,1.143,1.381,53
픽셀,3,0,3,0.714,1.239,6
삼성전자,22,30,-8,17.143,0.945,398
애플,9,5,4,5.857,0.919,172
공급망,2,0,2,0.571,0.814,17
vr,1,0,1,0.143,0.622,16
미디어텍,1,0,1,0.143,0.622,1
수출입,1,0,1,0.143,0.622,1
아이패드,1,0,1,0.143,0.622,9
프로아트,1,0,1,0.143,0.622,2
양산,1,0,1,0.429,0.345,39
amd,1,0,1,0.571,0.244,13
tcl,1,0,1,0.714,0.155,66
xr,3,2,1,3.0,0.0,77
폴더블,1,1,0,1.143,-0.069,51
샤오미,4,7,-3,4.286,-0.093,35
모바일,2,4,-2,2.429,-0.168,36
노트북,3,2,1,3.714,-0.244,103
lg전자,8,7,1,9.0,-0.25,224
아이폰,1,2,-1,1.571,-0.254,57
스마트폰,4,3,1,4.857,-0.268,82
모니터,4,0,4,5.0,-0.309,103
디스플레이,8,9,-1,9.429,-0.351,267
파나소닉,1,1,0,1.857,-0.363,13
구글,1,0,1,2.0,-0.414,60
엔비디아,2,1,1,6.0,-1.16,108
tv,2,2,0,9.429,-1.825,287
갤럭시,8,27,-19,21.143,-2.348,220
