term,cur,prev,diff,ma7,z_like,total
딥엑스,15,0,15,2.143,5.218,19
파나소닉,5,0,5,0.714,2.323,5
수율,6,2,4,1.429,2.082,14
4k,2,0,2,0.286,1.117,3
