title,url
"[재계는 지금] 삼성전자, 동남아·오세아니아에 '갤럭시 Z8 시리즈' 출시...",https://dealsite.co.kr/articles/167244
"CXMT, 新 D램 4강이냐 중국만의 태풍이냐 [경영전략노트]",https://www.mk.co.kr/article/12120899
"플, 첫  폴더블 폰부터 난관⋯아이폰 울트라 공급 제한 전망",https://www.autodaily.co.kr/news/articleView.html?idxno=546657
