term,cur,prev,diff,total,ma7,z_like
tv,37,25,12,443,28.714,1.303
삼성전자,28,10,18,434,13.286,3.168
tcl,22,0,22,112,10.857,2.594
디스플레이,10,4,6,256,6.0,1.16
노트북,9,4,5,145,4.857,1.293
세미파이브,8,0,8,12,1.143,3.314
갤럭시,8,0,8,83,3.714,1.464
애플,8,2,6,167,5.286,0.823
oled,8,2,6,493,14.143,-1.29
lg전자,7,15,-8,348,9.714,-0.659
백플레인,5,0,5,5,0.714,2.323
기아,5,0,5,62,1.143,1.864
스마트폰,5,0,5,102,4.571,0.137
맥북,4,0,4,14,0.857,1.632
asus,4,0,4,17,1.286,1.272
lg디스플레이,4,1,3,109,1.857,0.907
사이니지,4,11,-7,16,2.143,0.754
소니,4,0,4,81,10.286,-1.494
모니터,3,2,1,141,3.857,-0.289
그램,2,0,2,31,0.286,1.117
tsmc,2,1,1,27,0.857,0.593
메타,2,2,0,25,1.0,0.5
양산,2,1,1,35,1.143,0.414
엔비디아,2,0,2,82,1.429,0.26
구글,2,3,-1,59,1.429,0.26
sk하이닉스,2,3,-1,49,1.429,0.26
하이센스,1,0,1,24,0.143,0.622
벤츠,1,0,1,17,0.143,0.622
hdr,1,0,1,8,0.143,0.622
hisense,1,0,1,1,0.143,0.622
아이패드,1,0,1,5,0.286,0.465
csot,1,0,1,4,0.286,0.465
amd,1,0,1,29,0.429,0.345
폴더블,1,0,1,63,0.857,0.074
vr,1,1,0,16,1.0,0.0
모바일,1,0,1,54,1.286,-0.134
ar,1,1,0,32,1.286,-0.134
아이폰,1,2,-1,61,2.0,-0.414
hp,1,0,1,70,4.143,-1.035
