term,cur,prev,diff,total,ma7,z_like
디스플레이,36,19,17,229,15.857,4.043
lg디스플레이,33,14,19,125,8.0,6.53
oled,25,63,-38,375,16.0,1.8
삼성전자,17,33,-16,535,19.429,-0.449
퀀텀닷,13,0,13,13,1.857,4.716
xr,12,4,8,124,5.857,1.796
노트북,6,2,4,134,3.286,0.965
스마트폰,6,8,-2,127,3.571,0.84
모니터,5,2,3,163,2.571,0.933
애플,5,12,-7,259,8.571,-0.909
tv,5,10,-5,457,9.0,-1.0
lg전자,4,21,-17,294,6.857,-0.79
엔비디아,3,2,1,88,1.429,0.716
ar,3,0,3,50,1.429,0.716
태블릿,2,1,1,15,0.714,0.697
공급망,2,1,1,39,2.429,-0.168
sk하이닉스,2,7,-5,87,2.714,-0.27
폴더블,2,3,-1,158,5.857,-1.128
수율,1,0,1,10,0.143,0.622
설비투자,1,0,1,3,0.143,0.622
해상도,1,0,1,3,0.143,0.622
amoled,1,0,1,2,0.143,0.622
패드,1,0,1,2,0.143,0.622
하이센스,1,0,1,1,0.143,0.622
고성능,1,0,1,22,0.286,0.465
샤오미,1,0,1,16,0.286,0.465
고효율,1,0,1,6,0.286,0.465
마이크로소프트,1,0,1,4,0.286,0.465
엘지전자,1,1,0,2,0.286,0.465
레노버,1,1,0,56,0.429,0.345
lg화학,1,0,1,47,0.429,0.345
vr,1,0,1,22,0.429,0.345
4k,1,0,1,14,0.571,0.244
asus,1,1,0,18,0.857,0.074
아이폰,1,2,-1,109,1.429,-0.195
구글,1,1,0,83,1.571,-0.254
인텔,1,0,1,30,1.714,-0.309
갤럭시,1,5,-4,90,2.0,-0.414
