topic_id,word,prob
0,sns,1.0
0,led,0.45870199226363045
0,기술,0.4094999472585846
0,lg디스플레이,0.33042869839322253
0,중심으로,0.32635522398863454
0,기술을,0.3189634157804068
0,lg디스플레이는,0.30093755221301444
0,oled,0.27716602457295886
0,고객,0.26840856148164294
0,콘텐츠를,0.2684085581916804
1,반도체,1.0
1,디스플레이,0.6014132322211423
1,부품,0.4334369949976829
1,핵심,0.41299939828737453
1,사업을,0.347700620463653
1,기술을,0.3210781337979127
1,모듈,0.3163430153908281
1,기술,0.3037119629068035
1,차세대,0.2842880109795193
1,산업,0.2797054741202631
2,반도체,1.0
2,교체,0.45270775798223806
2,아이폰,0.43495311094712763
2,서비스,0.37815588852914284
2,미국,0.33844517942700353
2,3분기,0.2920121362252825
2,최신,0.2905841208562785
2,수요,0.24272334038461152
2,다만,0.24193329412771508
2,동시에,0.23830744099795526
3,패널,1.0
3,oled,0.5316839252515292
3,출하량이,0.5220637142970054
3,3분기,0.44604188676847356
3,한국,0.3241858513129266
3,아이폰17,0.2827407512749168
3,아이폰,0.25444958893020736
3,패널 출하량이,0.25442144408920453
3,크게,0.25134561619793766
3,가장,0.2509819147100586
4,기능을,1.0
4,여기에,0.8509002919316092
4,고성능,0.8264758579040411
4,새로운,0.6374017810680644
4,디스플레이,0.6111677727998696
4,것이,0.5533483758056417
4,시스템,0.5390731198668138
4,경험을,0.5307751340360404
4,출시,0.4976986001321166
4,높은,0.49234939978625175
5,ai,1.0
5,투자,0.45345316003320196
5,생산,0.4516187373468086
5,oled,0.4371342032363909
5,소재,0.42676888313041567
5,새로운,0.4071981463148349
5,기술을,0.3995141907834338
5,만큼,0.38977936940873764
5,산업,0.38867736106319895
5,일본,0.3408773010926895
6,디스플레이,1.0
6,삼성디스플레이,0.637590603062328
6,중국,0.5333484832915325
6,oled,0.4456200271190609
6,장비,0.3870387805958515
6,lg디스플레이,0.3854859275079971
6,기술,0.37887865630509016
6,생산,0.3637141736244938
6,공급,0.361503172692843
6,lg디스플레이의,0.30660465219799915
7,한국,1.0
7,lg전자,0.97189464416561
7,삼성,0.7548576696440148
7,lg,0.7197042400039273
7,미국,0.6978739799838215
7,실제,0.6363039042130089
7,등에,0.49687479957992303
7,소재,0.4451091298542273
7,자체,0.4364316137266792
7,해당,0.38536715971182206
8,첨단,1.0
8,기술을,0.5248570919678254
8,가장,0.4690411638923995
8,전력,0.3420391057596674
8,콘텐츠,0.338174748872512
8,높은,0.3328525051409211
8,이를,0.28261488592817857
8,솔루션을,0.27459479422036603
8,디바이스,0.2731287931896694
8,비용,0.2728570427707269
9,미국,1.0
9,브랜드,0.885277268178428
9,개선,0.7853580986713633
9,프리미엄,0.70212759527152
9,디바이스,0.5979727080146235
9,효과가,0.5035459686628114
9,특허,0.4975393831212952
9,역시,0.40425537828533237
9,진출,0.40425527561019997
9,마이크로,0.40425525366275933
10,교체,1.0
10,led,0.8821537539588629
10,마이크로,0.7359981587510115
10,신제품,0.44158704016588113
10,원하는,0.43418015141644367
10,고성능,0.4057574254425036
10,있어,0.37060902277923546
10,micro,0.37060894471847483
10,편의성을,0.355731287182356
10,사용자,0.3407620986288545
11,oled,1.0
11,패널,0.4627572883117358
11,oled 패널,0.3261949587432401
11,대형,0.32575725685168605
11,tv,0.320906029818709
11,삼성전자,0.1641517252138944
11,lcd,0.14312471819758493
11,확대에,0.09582958440473631
11,전년,0.08662613120238774
11,lg디스플레이,0.0843327978164337
12,장비,1.0
12,디스플레이,0.8357294040784801
12,ai,0.4977088935740278
12,반도체,0.4578702493871655
12,중국,0.3090615553674815
12,핵심,0.30725066632958453
12,사업,0.3072107912790602
12,공급,0.30624239062511954
12,기술,0.25676992190396486
12,개발,0.24269821881204248
13,제품,1.0
13,구조를,0.7950764504131748
13,성장,0.7096013416680906
13,새로운,0.7089341698390832
13,여전히,0.6608382914876019
13,제품을,0.6153779708458539
13,소비자,0.567386516624864
13,아닌,0.5673864237107322
13,그러나,0.530391843001411
13,플랫폼,0.4739346789265232
