date,semantic_key,topic_id,avg_sentiment,article_count
2026-07-16,Smartphone_Display_Topic,2,0.4519,400
2026-07-16,Transparent_Display_Topic,3,0.453,432
2026-07-16,Flexible_Display_Topic,4,0.4522,382
2026-07-17,Gaming_Monitor_Topic,0,0.4595,324
2026-07-17,Flexible_Display_Topic,1,0.4604,408
2026-07-17,Smartphone_Display_Topic,2,0.4595,327
2026-07-17,Quantum_Dot_Topic,3,0.4589,357
2026-07-18,Quantum_Dot_Topic,0,0.4765,245
2026-07-18,Foldable_Display_Topic,1,0.4774,278
2026-07-19,Foldable_Display_Topic,0,0.487,311
2026-07-19,Flexible_Display_Topic,1,0.4871,298
2026-07-19,Panel_Manufacturer,2,0.4869,297
2026-07-20,Flexible_Display_Topic,0,0.4621,254
2026-07-20,Set_Manufacturer,1,0.4619,388
2026-07-21,XR_Device_Topic,0,0.4852,427
2026-07-21,Panel_Manufacturer,1,0.4844,307
2026-07-21,Foldable_Display_Topic,2,0.485,405
2026-07-21,Flexible_Display_Topic,3,0.4845,346
2026-07-21,Set_Manufacturer,4,0.4851,416
2026-07-21,Gaming_Monitor_Topic,5,0.485,381
2026-07-21,Display_Materials_Topic,6,0.4852,387
2026-07-22,Flexible_Display_Topic,0,0.5331,440
2026-07-22,Panel_Manufacturer,1,0.5333,447
2026-07-22,TV_Display_Topic,2,0.5329,481
2026-07-23,Apple_Display_Topic,0,0.479,519
2026-07-23,Set_Manufacturer,1,0.4798,284
2026-07-23,Display_Materials_Topic,2,0.4787,460
2026-07-23,Flexible_Display_Topic,3,0.479,501
2026-07-23,Automotive_Display_Topic,4,0.4792,474
2026-07-23,Transparent_Display_Topic,5,0.4788,507
2026-07-23,Panel_Manufacturer,6,0.4786,528
2026-07-23,Foldable_Display_Topic,7,0.4789,480
2026-07-23,XR_Device_Topic,8,0.4787,522
2026-07-24,Flexible_Display_Topic,0,0.4848,279
2026-07-24,Smartphone_Display_Topic,1,0.4858,404
2026-07-24,Automotive_Display_Topic,2,0.4859,367
2026-07-24,Foldable_Display_Topic,3,0.4864,474
2026-07-25,TV_Display_Topic,0,0.4737,293
2026-07-25,Flexible_Display_Topic,1,0.4749,403
2026-07-26,Automotive_Display_Topic,0,0.537,334
2026-07-26,Panel_Manufacturer,1,0.537,301
2026-07-26,Set_Manufacturer,2,0.5372,279
2026-07-26,Smartphone_Display_Topic,3,0.5369,224
2026-07-26,Flexible_Display_Topic,4,0.5371,319
2026-07-27,Apple_Display_Topic,0,0.5201,409
2026-07-27,Foldable_Display_Topic,1,0.5201,422
2026-07-27,Display_Materials_Topic,2,0.5202,371
2026-07-27,Panel_Manufacturer,3,0.5206,418
2026-07-28,Foldable_Display_Topic,0,0.4803,446
2026-07-28,Panel_Manufacturer,1,0.4799,441
2026-07-28,Flexible_Display_Topic,2,0.4795,385
2026-07-28,Quantum_Dot_Topic,3,0.4802,387
2026-07-29,Automotive_Display_Topic,0,0.4887,393
2026-07-29,Display_Materials_Topic,1,0.4883,481
2026-07-30,Foldable_Display_Topic,0,0.489,382
2026-07-30,Panel_Manufacturer,1,0.4893,441
2026-07-30,Set_Manufacturer,2,0.4879,408
2026-07-30,Flexible_Display_Topic,3,0.4889,477
2026-07-31,Foldable_Display_Topic,0,0.5423,395
2026-07-31,Panel_Manufacturer,1,0.5429,461
2026-07-31,TV_Display_Topic,2,0.5427,425
2026-08-01,Display_Materials_Topic,0,0.4441,333
2026-08-01,Flexible_Display_Topic,1,0.4436,403
2026-08-02,Automotive_Display_Topic,0,0.5444,257
2026-08-02,Flexible_Display_Topic,1,0.5457,306
2026-08-03,Panel_Manufacturer,0,0.5277,395
2026-08-03,Foldable_Display_Topic,1,0.5276,380
2026-08-03,Flexible_Display_Topic,2,0.5274,417
2026-08-04,Flexible_Display_Topic,0,0.481,419
2026-08-04,Panel_Manufacturer,1,0.4803,327
2026-08-04,Display_Materials_Topic,2,0.4809,418
2026-08-04,OLED_Topic,3,0.4809,296
2026-08-04,Apple_Display_Topic,4,0.4814,435
2026-08-04,MicroLED_Topic,5,0.4809,450
2026-08-05,Automotive_Display_Topic,0,0.4933,338
2026-08-05,Flexible_Display_Topic,1,0.4931,444
2026-08-07,Set_Manufacturer,0,0.5164,355
2026-08-07,Automotive_Display_Topic,1,0.5165,339
2026-08-08,Automotive_Display_Topic,0,0.4614,270
2026-08-08,Panel_Manufacturer,1,0.4612,308
2026-08-08,Flexible_Display_Topic,2,0.4602,316
2026-08-09,Flexible_Display_Topic,0,0.5263,301
2026-08-09,Display_Materials_Topic,1,0.5264,281
2026-08-10,Set_Manufacturer,0,0.4656,299
2026-08-10,Automotive_Display_Topic,1,0.4661,344
2026-08-10,Flexible_Display_Topic,2,0.4682,414
