cluster_id,keywords
0,에너지
1,"구글, 스마트폰, 갤럭시, 미국, 폴드8, 폴더블, 플립8, 대상, 정보, 전기차, 환경, 서버, 공연, 소개, 공간, 양산, 체계, 신제품, 결과, 디스플레이, 넷플릭스, 증가, 사람, 기존, 게임, 점유율, 빅테크, 아우디, 시스템, 공정, 연결, 확인, 앤더블, 자체, 다음, 비중, 주목, 항공, 주식, 문제, 대규모, 예정, 도입, 선택, 비롯해, 목표, 흐름, 아직, 계획, 소재, 패널, 가능성, 지원"
2,"모니터, 반도체, 노트북, 실리콘"
3,애플
4,"설계, 개발, 효율, 생산, 제조, 공장, 분석, 작업"
5,카메라
6,중국
7,"매출, 소비, 투자, 가격"
