term,cur,prev,diff,ma7,z_like,total,date
엔비디아,1,0,1,1.714,-0.309,83,2026-07-25
ar,1,1,0,1.714,-0.309,45,2026-07-25
xr,3,3,0,4.0,-0.333,97,2026-07-25
모니터,1,5,-4,2.714,-0.648,94,2026-07-25
tv,2,2,0,4.286,-0.744,141,2026-07-25
폴더블,8,24,-16,11.429,-0.783,221,2026-07-25
삼성디스플레이,3,3,0,6.286,-0.937,88,2026-07-25
노트북,1,1,0,3.857,-0.964,101,2026-07-25
lg전자,2,9,-7,7.0,-1.371,242,2026-07-25
lg디스플레이,3,14,-11,8.714,-1.446,134,2026-07-25
oled,14,22,-8,24.714,-1.794,365,2026-07-25
삼성전자,4,19,-15,13.714,-2.065,346,2026-07-25
디스플레이,6,8,-2,16.571,-2.085,315,2026-07-25
apple,2,0,2,0.286,1.117,5,2026-07-26
양산,2,3,-1,0.714,0.697,28,2026-07-26
고해상도,1,0,1,0.143,0.622,2,2026-07-26
bmw,1,0,1,0.286,0.465,13,2026-07-26
공급망,2,0,2,1.143,0.414,39,2026-07-26
tv,6,2,4,4.714,0.405,132,2026-07-26
byd,1,0,1,0.429,0.345,16,2026-07-26
샤오미,1,1,0,0.429,0.345,11,2026-07-26
기아,2,1,1,1.429,0.26,45,2026-07-26
비보,1,1,0,0.571,0.244,8,2026-07-26
메타,1,1,0,1.0,0.0,23,2026-07-26
알파벳,1,0,1,1.286,-0.134,16,2026-07-26
ar,1,1,0,1.286,-0.134,44,2026-07-26
모바일,1,1,0,1.286,-0.134,49,2026-07-26
엔비디아,1,1,0,1.429,-0.195,83,2026-07-26
구글,2,3,-1,2.714,-0.27,52,2026-07-26
sk하이닉스,2,4,-2,2.714,-0.27,120,2026-07-26
모니터,1,1,0,2.571,-0.604,88,2026-07-26
스마트폰,1,3,-2,2.571,-0.604,104,2026-07-26
xr,1,3,-2,4.0,-1.0,93,2026-07-26
애플,3,9,-6,6.571,-1.002,314,2026-07-26
lg전자,3,2,1,6.857,-1.066,237,2026-07-26
삼성전자,8,4,4,14.429,-1.34,351,2026-07-26
폴더블,3,8,-5,11.857,-1.993,222,2026-07-26
디스플레이,6,6,0,17.286,-2.188,313,2026-07-26
갤럭시,2,21,-19,19.429,-3.223,231,2026-07-26
oled,2,14,-12,24.857,-3.819,339,2026-07-26
메타,4,1,3,1.429,1.171,27,2026-07-27
노트북,5,0,5,3.143,0.67,102,2026-07-27
tsmc,1,0,1,0.143,0.622,15,2026-07-27
게이밍모니터,1,0,1,0.143,0.622,6,2026-07-27
아마존,1,0,1,0.143,0.622,6,2026-07-27
스마트폰,4,1,3,2.429,0.614,106,2026-07-27
lg디스플레이,13,0,13,10.429,0.608,125,2026-07-27
sk하이닉스,5,2,3,3.429,0.551,123,2026-07-27
애플,8,3,5,6.714,0.358,305,2026-07-27
byd,1,1,0,0.429,0.345,13,2026-07-27
lg전자,5,3,2,5.286,-0.087,233,2026-07-27
모바일,1,1,0,1.286,-0.134,50,2026-07-27
공급망,1,2,-1,1.286,-0.134,40,2026-07-27
모니터,2,1,1,2.571,-0.219,87,2026-07-27
삼성전자,12,8,4,14.429,-0.506,354,2026-07-27
xr,2,1,1,4.0,-0.667,93,2026-07-27
구글,1,2,-1,2.857,-0.69,52,2026-07-27
tv,1,6,-5,4.714,-1.171,125,2026-07-27
폴더블,3,3,0,11.429,-1.924,223,2026-07-27
갤럭시,7,2,5,17.286,-1.994,237,2026-07-27
디스플레이,7,6,1,18.0,-2.098,316,2026-07-27
oled,12,2,10,25.857,-2.277,346,2026-07-27
엔비디아,19,0,19,3.714,5.222,98,2026-07-28
애플,18,8,10,8.571,2.401,302,2026-07-28
벤큐,3,0,3,0.429,1.554,13,2026-07-28
아이패드,3,0,3,0.429,1.554,21,2026-07-28
잉크젯,3,0,3,0.429,1.554,6,2026-07-28
lg전자,10,5,5,5.714,1.264,238,2026-07-28
마이크로소프트,2,0,2,0.286,1.117,2,2026-07-28
화웨이,2,0,2,0.429,0.95,6,2026-07-28
tsmc,2,1,1,0.429,0.95,17,2026-07-28
아마존,2,1,1,0.429,0.95,8,2026-07-28
ar,4,0,4,1.857,0.907,43,2026-07-28
메타,4,4,0,1.857,0.907,31,2026-07-28
boe,2,0,2,0.714,0.697,19,2026-07-28
소니,2,0,2,0.714,0.697,9,2026-07-28
galaxy,1,0,1,0.143,0.622,4,2026-07-28
롤러블,1,0,1,0.143,0.622,3,2026-07-28
벤츠,1,0,1,0.143,0.622,5,2026-07-28
하이센스,1,0,1,0.143,0.622,8,2026-07-28
모니터,4,2,2,2.429,0.614,90,2026-07-28
카카오,1,0,1,0.286,0.465,14,2026-07-28
필립스,1,0,1,0.286,0.465,2,2026-07-28
현대모비스,1,0,1,0.286,0.465,8,2026-07-28
sharp,1,0,1,0.571,0.244,25,2026-07-28
nvidia,1,0,1,0.714,0.155,6,2026-07-28
인텔,1,0,1,0.714,0.155,31,2026-07-28
노트북,2,5,-3,1.714,0.124,102,2026-07-28
아이폰,1,0,1,1.143,-0.069,78,2026-07-28
레노버,2,0,2,2.286,-0.114,39,2026-07-28
기아,1,0,1,1.286,-0.134,41,2026-07-28
스마트폰,2,4,-2,2.429,-0.168,106,2026-07-28
tv,3,1,2,3.571,-0.198,124,2026-07-28
hp,1,0,1,1.571,-0.254,42,2026-07-28
퀄컴,1,0,1,1.571,-0.254,27,2026-07-28
xr,2,2,0,2.714,-0.27,92,2026-07-28
sk하이닉스,2,5,-3,3.0,-0.366,123,2026-07-28
amd,1,0,1,2.429,-0.558,28,2026-07-28
구글,1,1,0,2.857,-0.69,53,2026-07-28
폴더블,6,3,3,11.429,-1.239,229,2026-07-28
삼성전자,5,12,-7,11.571,-1.493,356,2026-07-28
lg디스플레이,4,13,-9,10.714,-1.571,128,2026-07-28
갤럭시,6,7,-1,16.571,-2.085,242,2026-07-28
oled,9,12,-3,22.0,-2.285,353,2026-07-28
디스플레이,5,7,-2,16.714,-2.302,319,2026-07-28
레노버,13,2,11,4.143,2.918,51,2026-07-29
갤럭시,35,6,29,19.429,2.879,276,2026-07-29
lcd,4,0,4,0.857,1.632,17,2026-07-29
비디오월,2,0,2,0.286,1.117,2,2026-07-29
tv,6,3,3,3.714,0.781,127,2026-07-29
아이폰,3,1,2,1.429,0.716,80,2026-07-29
tsmc,2,2,0,0.714,0.697,19,2026-07-29
화웨이,2,2,0,0.714,0.697,8,2026-07-29
sk하이닉스,5,2,3,3.143,0.67,127,2026-07-29
고효율,1,0,1,0.143,0.622,3,2026-07-29
생산량,1,0,1,0.143,0.622,4,2026-07-29
스마트워치,1,0,1,0.143,0.622,2,2026-07-29
애플,12,18,-6,9.857,0.518,297,2026-07-29
공급망,2,0,2,1.0,0.5,41,2026-07-29
bmw,1,0,1,0.286,0.465,10,2026-07-29
etri,1,0,1,0.286,0.465,16,2026-07-29
벤츠,1,1,0,0.286,0.465,6,2026-07-29
하이센스,1,1,0,0.286,0.465,9,2026-07-29
모니터,4,4,0,2.857,0.425,92,2026-07-29
hp,3,1,2,2.0,0.414,45,2026-07-29
고성능,1,0,1,0.429,0.345,9,2026-07-29
태블릿,1,0,1,0.429,0.345,10,2026-07-29
boe,1,2,-1,0.571,0.244,20,2026-07-29
아마존,1,2,-1,0.571,0.244,9,2026-07-29
스마트폰,3,2,1,2.571,0.165,105,2026-07-29
구글,3,1,2,2.714,0.108,54,2026-07-29
맥북,1,0,1,0.857,0.074,18,2026-07-29
nvidia,1,1,0,0.857,0.074,7,2026-07-29
노트북,2,2,0,1.857,0.06,99,2026-07-29
모바일,1,0,1,1.0,0.0,49,2026-07-29
xr,2,2,0,2.0,0.0,93,2026-07-29
메타,2,4,-2,2.0,0.0,33,2026-07-29
폴더블,12,6,6,12.429,-0.095,240,2026-07-29
lg전자,4,10,-6,5.0,-0.309,238,2026-07-29
퀄컴,1,1,0,1.714,-0.309,28,2026-07-29
엔비디아,3,19,-16,4.0,-0.333,100,2026-07-29
삼성디스플레이,2,0,2,3.429,-0.501,86,2026-07-29
amd,1,1,0,2.429,-0.558,29,2026-07-29
삼성전자,8,5,3,10.714,-0.635,362,2026-07-29
디스플레이,8,5,3,15.143,-1.46,324,2026-07-29
oled,7,9,-2,18.0,-2.098,356,2026-07-29
lg디스플레이,1,4,-3,10.0,-2.162,127,2026-07-29
tsmc,5,2,3,1.429,1.627,24,2026-07-30
ltps,3,0,3,0.429,1.554,4,2026-07-30
디스플레이,13,8,5,7.571,1.447,332,2026-07-30
노트북,6,2,4,2.429,1.396,102,2026-07-30
sk하이닉스,7,5,2,3.571,1.186,130,2026-07-30
그램,2,0,2,0.286,1.117,3,2026-07-30
스마트워치,2,1,1,0.429,0.95,4,2026-07-30
퀄컴,3,1,2,1.143,0.898,31,2026-07-30
lcd,3,4,-1,1.143,0.898,20,2026-07-30
sharp,2,0,2,0.571,0.814,27,2026-07-30
tv,6,6,0,3.714,0.781,128,2026-07-30
애플,14,12,2,10.857,0.732,300,2026-07-30
boe,2,1,1,0.714,0.697,22,2026-07-30
모니터,5,4,1,3.143,0.67,93,2026-07-30
아이폰,3,3,0,1.571,0.634,80,2026-07-30
4k,1,0,1,0.143,0.622,11,2026-07-30
fmm,1,0,1,0.143,0.622,1,2026-07-30
uhd,1,0,1,0.143,0.622,1,2026-07-30
생산능력,1,0,1,0.143,0.622,2,2026-07-30
한화시스템,1,0,1,0.143,0.622,2,2026-07-30
양산,2,0,2,1.0,0.5,28,2026-07-30
인텔,2,0,2,1.0,0.5,32,2026-07-30
딥엑스,1,0,1,0.286,0.465,4,2026-07-30
etri,1,1,0,0.286,0.465,17,2026-07-30
스마트폰,4,3,1,2.857,0.425,105,2026-07-30
byd,1,0,1,0.429,0.345,11,2026-07-30
bmw,1,1,0,0.429,0.345,11,2026-07-30
벤츠,1,1,0,0.429,0.345,6,2026-07-30
ar,2,0,2,1.286,0.335,40,2026-07-30
아이패드,1,0,1,0.571,0.244,15,2026-07-30
고성능,1,1,0,0.571,0.244,10,2026-07-30
맥북,1,1,0,0.714,0.155,14,2026-07-30
메타,2,2,0,2.0,0.0,35,2026-07-30
공급망,1,2,-1,1.0,0.0,41,2026-07-30
기아,1,0,1,1.286,-0.134,42,2026-07-30
hp,1,3,-2,1.571,-0.254,44,2026-07-30
lg전자,4,4,0,5.286,-0.39,233,2026-07-30
xr,1,2,-1,2.0,-0.414,93,2026-07-30
삼성전자,7,8,-1,9.0,-0.5,365,2026-07-30
엔비디아,2,3,-1,3.714,-0.586,98,2026-07-30
oled,8,7,1,10.571,-0.605,358,2026-07-30
레노버,1,13,-12,2.857,-0.69,48,2026-07-30
lg디스플레이,1,1,0,5.143,-1.268,125,2026-07-30
폴더블,2,12,-10,8.286,-1.621,241,2026-07-30
갤럭시,5,35,-30,15.429,-2.116,279,2026-07-30
