term,cur,prev,diff,total,ma7,z_like
vr,8,0,8,14,1.286,3.146
kaist,7,0,7,27,1.857,2.177
카카오,5,1,4,16,0.857,2.151
ar,6,3,3,32,1.429,2.082
공급망,4,1,3,50,1.143,1.381
폴더블,4,3,1,144,1.286,1.272
ltpo,2,0,2,4,0.286,1.117
아이폰,4,1,3,97,1.571,1.078
hp,3,1,2,70,1.286,0.803
미디어텍,1,0,1,1,0.143,0.622
저전력,1,0,1,1,0.143,0.622
픽셀,1,0,1,3,0.143,0.622
고효율,1,0,1,9,0.143,0.622
소니,1,0,1,10,0.143,0.622
sharp,1,1,0,5,0.286,0.465
boe,1,0,1,13,0.571,0.244
모니터,2,2,0,80,1.571,0.19
갤럭시,3,1,2,74,2.571,0.165
태블릿,1,1,0,21,1.143,-0.069
구글,1,0,1,48,1.286,-0.134
인텔,1,1,0,43,1.429,-0.195
