--- Sentiment Scaling Log (2026-05-07) ---
--- (Topic_ID (Semantic_Key): raw_score -> final_score) ---
--------------------------------------------------
Topic 0 (XR_Device_Topic): score_raw=0.5102 -> score_final=0.5102
Topic 0 (XR_Device_Topic): score_raw=0.5100 -> score_final=0.5100
Topic 0 (XR_Device_Topic): score_raw=0.5102 -> score_final=0.5102
Topic 0 (XR_Device_Topic): score_raw=0.5112 -> score_final=0.5112
Topic 0 (XR_Device_Topic): score_raw=0.5089 -> score_final=0.5089
Topic 0 (XR_Device_Topic): score_raw=0.5142 -> score_final=0.5142
Topic 0 (XR_Device_Topic): score_raw=0.5025 -> score_final=0.5025
Topic 0 (XR_Device_Topic): score_raw=0.5149 -> score_final=0.5149
Topic 0 (XR_Device_Topic): score_raw=0.5042 -> score_final=0.5042
Topic 0 (XR_Device_Topic): score_raw=0.5020 -> score_final=0.5020
Topic 0 (XR_Device_Topic): score_raw=0.5135 -> score_final=0.5135
Topic 0 (XR_Device_Topic): score_raw=0.5092 -> score_final=0.5092
Topic 0 (XR_Device_Topic): score_raw=0.5111 -> score_final=0.5111
Topic 0 (XR_Device_Topic): score_raw=0.5058 -> score_final=0.5058
Topic 0 (XR_Device_Topic): score_raw=0.5205 -> score_final=0.5205
Topic 0 (XR_Device_Topic): score_raw=0.5102 -> score_final=0.5102
Topic 0 (XR_Device_Topic): score_raw=0.5166 -> score_final=0.5166
Topic 0 (XR_Device_Topic): score_raw=0.5217 -> score_final=0.5217
Topic 0 (XR_Device_Topic): score_raw=0.5077 -> score_final=0.5077
Topic 0 (XR_Device_Topic): score_raw=0.5071 -> score_final=0.5071
Topic 0 (XR_Device_Topic): score_raw=0.5095 -> score_final=0.5095
Topic 0 (XR_Device_Topic): score_raw=0.5127 -> score_final=0.5127
Topic 0 (XR_Device_Topic): score_raw=0.5122 -> score_final=0.5122
Topic 0 (XR_Device_Topic): score_raw=0.5126 -> score_final=0.5126
Topic 0 (XR_Device_Topic): score_raw=0.5101 -> score_final=0.5101
Topic 0 (XR_Device_Topic): score_raw=0.5197 -> score_final=0.5197
Topic 0 (XR_Device_Topic): score_raw=0.5095 -> score_final=0.5095
Topic 0 (XR_Device_Topic): score_raw=0.5170 -> score_final=0.5170
Topic 0 (XR_Device_Topic): score_raw=0.5094 -> score_final=0.5094
Topic 0 (XR_Device_Topic): score_raw=0.5135 -> score_final=0.5135
Topic 0 (XR_Device_Topic): score_raw=0.5197 -> score_final=0.5197
Topic 0 (XR_Device_Topic): score_raw=0.5294 -> score_final=0.5294
Topic 0 (XR_Device_Topic): score_raw=0.5104 -> score_final=0.5104
Topic 0 (XR_Device_Topic): score_raw=0.5153 -> score_final=0.5153
Topic 0 (XR_Device_Topic): score_raw=0.5152 -> score_final=0.5152
Topic 0 (XR_Device_Topic): score_raw=0.5070 -> score_final=0.5070
Topic 0 (XR_Device_Topic): score_raw=0.5221 -> score_final=0.5221
Topic 0 (XR_Device_Topic): score_raw=0.5108 -> score_final=0.5108
Topic 0 (XR_Device_Topic): score_raw=0.5201 -> score_final=0.5201
Topic 0 (XR_Device_Topic): score_raw=0.5086 -> score_final=0.5086
Topic 0 (XR_Device_Topic): score_raw=0.5147 -> score_final=0.5147
Topic 0 (XR_Device_Topic): score_raw=0.5060 -> score_final=0.5060
Topic 0 (XR_Device_Topic): score_raw=0.5094 -> score_final=0.5094
