term,cur,prev,diff,ma7,z_like,total,date
폴더블,1,3,-2,2.571,-0.604,65,2026-05-24
xr,2,3,-1,3.857,-0.627,101,2026-05-24
애플,3,14,-11,5.571,-0.765,202,2026-05-24
노트북,1,1,0,3.714,-0.927,135,2026-05-24
lg전자,5,3,2,8.714,-0.94,240,2026-05-24
oled,2,7,-5,5.429,-1.03,266,2026-05-24
디스플레이,1,2,-1,5.0,-1.236,189,2026-05-24
tv,2,5,-3,8.571,-1.673,326,2026-05-24
구글,2,1,1,9.286,-1.8,115,2026-05-24
모니터,1,4,-3,10.857,-2.295,136,2026-05-24
삼성전자,5,17,-12,27.857,-3.641,678,2026-05-24
롤러블,1,0,1,0.143,0.622,1,2026-05-25
알파벳,1,0,1,0.143,0.622,7,2026-05-25
lg화학,1,0,1,0.286,0.465,7,2026-05-25
설비투자,1,0,1,0.286,0.465,5,2026-05-25
소니,1,0,1,0.429,0.345,17,2026-05-25
tsmc,1,2,-1,0.429,0.345,17,2026-05-25
스마트폰,5,0,5,4.0,0.333,86,2026-05-25
ar,1,0,1,0.714,0.155,27,2026-05-25
양산,2,0,2,1.714,0.124,22,2026-05-25
애플,6,3,3,6.0,0.0,203,2026-05-25
수율,1,3,-2,1.0,0.0,9,2026-05-25
퀄컴,1,3,-2,1.0,0.0,23,2026-05-25
sk하이닉스,1,1,0,1.143,-0.069,35,2026-05-25
모바일,1,0,1,1.286,-0.134,35,2026-05-25
인텔,1,1,0,1.286,-0.134,49,2026-05-25
폴더블,2,1,1,2.571,-0.219,64,2026-05-25
기아,1,2,-1,1.857,-0.363,27,2026-05-25
tv,7,2,5,8.857,-0.467,326,2026-05-25
노트북,2,1,1,3.571,-0.544,128,2026-05-25
공급망,1,2,-1,2.714,-0.648,53,2026-05-25
xr,1,2,-1,3.571,-0.89,99,2026-05-25
oled,2,2,0,5.429,-1.03,261,2026-05-25
엔비디아,1,0,1,4.143,-1.035,104,2026-05-25
lg전자,3,5,-2,8.143,-1.335,238,2026-05-25
모니터,3,1,2,11.143,-1.877,139,2026-05-25
삼성전자,16,5,11,28.429,-1.963,684,2026-05-25
구글,1,2,-1,9.0,-2.0,116,2026-05-25
올레드,21,0,21,3.857,5.784,50,2026-05-26
tv,26,7,19,8.0,4.702,346,2026-05-26
올레드tv,2,0,2,0.286,1.117,3,2026-05-26
화웨이,3,0,3,0.857,1.113,12,2026-05-26
vr,3,0,3,1.0,1.0,22,2026-05-26
스마트폰,7,5,2,4.143,0.941,92,2026-05-26
카카오,2,0,2,0.571,0.814,20,2026-05-26
oled,8,2,6,5.429,0.772,268,2026-05-26
갤럭시,4,0,4,2.143,0.754,68,2026-05-26
스마트워치,1,0,1,0.143,0.622,3,2026-05-26
아이폰,2,0,2,1.0,0.5,42,2026-05-26
샤오미,1,0,1,0.286,0.465,8,2026-05-26
sk하이닉스,2,1,1,1.286,0.335,37,2026-05-26
노트북,4,2,2,3.143,0.309,129,2026-05-26
ar,1,1,0,0.857,0.074,27,2026-05-26
메타,2,0,2,1.857,0.06,28,2026-05-26
lg디스플레이,1,0,1,1.0,0.0,62,2026-05-26
고성능,1,0,1,1.0,0.0,23,2026-05-26
xr,3,1,2,3.286,-0.102,100,2026-05-26
기아,1,1,0,1.571,-0.254,27,2026-05-26
lg전자,7,3,4,8.571,-0.4,242,2026-05-26
디스플레이,2,0,2,4.143,-0.706,185,2026-05-26
애플,3,6,-3,5.571,-0.765,201,2026-05-26
엔비디아,1,1,0,3.571,-0.89,105,2026-05-26
구글,4,1,3,9.429,-1.334,118,2026-05-26
모니터,3,3,0,11.429,-1.924,142,2026-05-26
삼성전자,13,16,-3,26.714,-2.223,692,2026-05-26
oled,33,8,25,9.571,5.723,297,2026-05-27
삼성디스플레이,14,0,14,2.143,4.812,51,2026-05-27
레노버,13,0,13,2.857,3.77,48,2026-05-27
kaist,6,0,6,1.0,2.5,22,2026-05-27
디스플레이,9,2,7,4.0,1.667,192,2026-05-27
딥엑스,3,0,3,0.429,1.554,4,2026-05-27
선익시스템,3,0,3,0.429,1.554,6,2026-05-27
sk하이닉스,5,2,3,1.857,1.33,41,2026-05-27
폴더블,5,0,5,2.0,1.243,67,2026-05-27
노트북,6,4,2,3.143,1.03,131,2026-05-27
4k,2,0,2,0.571,0.814,20,2026-05-27
8k,1,0,1,0.143,0.622,5,2026-05-27
postech,1,0,1,0.143,0.622,1,2026-05-27
tcl,1,0,1,0.143,0.622,27,2026-05-27
보쉬,1,0,1,0.143,0.622,1,2026-05-27
뷰소닉,1,0,1,0.143,0.622,4,2026-05-27
증착기,1,0,1,0.143,0.622,4,2026-05-27
한미반도체,1,0,1,0.143,0.622,3,2026-05-27
갤럭시,4,4,0,2.429,0.614,70,2026-05-27
아이폰,2,2,0,1.0,0.5,42,2026-05-27
sk온,1,0,1,0.286,0.465,3,2026-05-27
벤츠,1,0,1,0.286,0.465,8,2026-05-27
lg화학,1,0,1,0.429,0.345,8,2026-05-27
xr,4,3,1,3.286,0.254,102,2026-05-27
카카오,1,2,-1,0.571,0.244,21,2026-05-27
인텔,1,0,1,0.857,0.074,49,2026-05-27
lg디스플레이,1,1,0,0.857,0.074,60,2026-05-27
퀄컴,1,0,1,1.0,0.0,24,2026-05-27
맥북,1,0,1,1.143,-0.069,16,2026-05-27
수율,1,0,1,1.143,-0.069,9,2026-05-27
양산,1,0,1,1.143,-0.069,23,2026-05-27
hp,4,0,4,4.286,-0.093,88,2026-05-27
boe,1,0,1,1.286,-0.134,21,2026-05-27
메타,1,2,-1,1.714,-0.309,29,2026-05-27
스마트폰,3,7,-4,4.0,-0.333,95,2026-05-27
공급망,1,0,1,1.857,-0.363,50,2026-05-27
tv,7,26,-19,8.429,-0.366,352,2026-05-27
lg전자,7,7,0,8.571,-0.4,244,2026-05-27
삼성전자,22,13,9,25.714,-0.612,709,2026-05-27
올레드,2,21,-19,4.143,-0.706,52,2026-05-27
구글,3,4,-1,5.429,-0.729,119,2026-05-27
애플,3,3,0,5.571,-0.765,200,2026-05-27
엔비디아,1,1,0,3.143,-0.773,106,2026-05-27
모니터,4,3,1,11.857,-1.768,143,2026-05-27
lg전자,19,7,12,7.571,3.046,258,2026-05-28
lg디스플레이,5,1,4,1.429,1.627,65,2026-05-28
디스플레이,8,9,-1,4.143,1.271,197,2026-05-28
구글,6,3,3,3.0,1.098,124,2026-05-28
amd,3,0,3,1.143,0.898,22,2026-05-28
샤오미,2,0,2,0.571,0.814,8,2026-05-28
벤츠,2,1,1,0.571,0.814,10,2026-05-28
스마트폰,6,3,3,4.0,0.667,95,2026-05-28
asus,1,0,1,0.143,0.622,9,2026-05-28
tianma,1,0,1,0.143,0.622,1,2026-05-28
xiaomi,1,0,1,0.143,0.622,1,2026-05-28
서피스,1,0,1,0.143,0.622,6,2026-05-28
태블릿,1,0,1,0.143,0.622,16,2026-05-28
모바일,2,0,2,1.0,0.5,36,2026-05-28
원익ips,1,0,1,0.286,0.465,2,2026-05-28
sk온,1,1,0,0.429,0.345,4,2026-05-28
boe,2,1,1,1.286,0.335,23,2026-05-28
노트북,4,6,-2,3.143,0.309,130,2026-05-28
맥북,2,1,1,1.429,0.26,17,2026-05-28
tsmc,1,0,1,0.571,0.244,18,2026-05-28
인텔,1,1,0,0.571,0.244,47,2026-05-28
카카오,1,1,0,0.571,0.244,21,2026-05-28
삼성디스플레이,3,14,-11,2.571,0.165,54,2026-05-28
ar,1,0,1,0.714,0.155,28,2026-05-28
화웨이,1,0,1,0.714,0.155,12,2026-05-28
sk하이닉스,2,5,-3,1.857,0.06,40,2026-05-28
양산,1,1,0,1.0,0.0,20,2026-05-28
아이폰,1,2,-1,1.0,0.0,37,2026-05-28
엔비디아,2,1,1,2.143,-0.058,103,2026-05-28
기아,1,0,1,1.286,-0.134,28,2026-05-28
수율,1,1,0,1.286,-0.134,10,2026-05-28
폴더블,1,5,-4,1.714,-0.309,58,2026-05-28
삼성전자,15,22,-7,17.0,-0.39,705,2026-05-28
xr,2,4,-2,3.143,-0.412,98,2026-05-28
갤럭시,1,4,-3,2.286,-0.512,69,2026-05-28
레노버,1,13,-12,2.857,-0.69,49,2026-05-28
올레드,1,2,-1,3.429,-0.852,52,2026-05-28
tv,5,7,-2,8.857,-0.97,338,2026-05-28
애플,2,3,-1,5.286,-0.996,190,2026-05-28
hp,1,4,-3,4.429,-1.104,81,2026-05-28
oled,4,33,-29,8.429,-1.135,294,2026-05-28
