term,cur,prev,diff,ma7,z_like,total
맥북,3,0,3,0.714,1.239,12
레노버,5,0,5,2.0,1.243,36
퀄컴,2,0,2,0.429,0.95,20
수율,2,1,1,0.429,0.95,8
tsmc,2,0,2,0.286,1.117,17
수율,3,2,1,0.857,1.113,10
퀄컴,3,2,1,0.857,1.113,23
올레드tv,2,0,2,0.286,1.117,3
화웨이,3,0,3,0.857,1.113,12
vr,3,0,3,1.0,1.0,22
kaist,6,0,6,1.0,2.5,22
딥엑스,3,0,3,0.429,1.554,4
선익시스템,3,0,3,0.429,1.554,6
